Day,Susceptible,Infected,Recovered,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag
0,486851,2949,192,730,192,309,0.2892250593436932,1.0,0,0.0,0.4206987361204222,0
1,485949,3612,431,902,239,482,0.2977004600459834,1.0261321158169134,0,0.0,0.5078020700005788,0
2,484835,4449,708,1114,277,659,0.31188066918387775,1.05197792270444,0,0.0,0.602283534881255,0
3,483459,5497,1036,1376,328,686,0.3144572433598365,1.0772542485937369,0,0.0,0.5204610044175142,0
4,481713,6861,1418,1746,382,803,0.315751490236009,1.10168416076895,0,0.0,0.4802230162991764,0
5,479714,8329,1949,1999,531,986,0.31791144969490276,1.125,0,0.0,0.49534873328795703,0
6,477140,10254,2598,2574,649,1150,0.31620953565884324,1.1469463130731183,0,0.0,0.45445911401164474,0
7,473802,12803,3387,3338,789,1621,0.33840723167525705,1.1672826515897146,0,0.0,0.4897752749015584,0
8,469132,16517,4343,4670,956,2194,0.37103883029495743,1.1857862063693485,0,0.0,0.47011698117062956,0
9,463433,20977,5582,5699,1239,2594,0.35311370294619493,1.2022542485937369,0,0.0,0.45641126450828384,0
10,456111,26658,7223,7322,1641,2823,0.3691099158114409,1.2165063509461096,0,0.0,0.3861246767028752,0
11,447362,33295,9335,8749,2112,4537,0.355732699983092,1.2283863644106503,0,0.0,0.5181501556098663,0
12,435599,42533,11860,11763,2525,5379,0.39563107764702976,1.2377641290737884,0,0.0,0.46889665431875543,0
13,421945,52899,15148,13654,3288,6819,0.36964487719633526,1.2445369001834514,0,0.0,0.4944806365668545,0
14,405448,65375,19169,16497,4021,7187,0.368565505485281,1.2486304738420684,0,0.0,0.43436357392598374,0
15,384674,81151,24167,20774,4998,8575,0.39216042311757127,1.25,0,0.0,0.40901348579070607,0
16,361603,98052,30337,23071,6170,9773,0.36791041386424533,1.2486304738420684,0,0.0,0.42461083317846804,0
17,334412,117694,37886,27191,7549,10843,0.39094166460712715,1.2445369001834514,0,0.0,0.3984471587595416,0
18,305519,137634,46839,28893,8893,16269,0.3738375451747046,1.2377641290737884,0,0.0,0.5635007629366038,0
