Day,Susceptible,Infected,Recovered,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag
0,100830,1096,77,77,77,46,0.16332993590288397,1.0,0,0.5,0.6556052196344628,0
1,100737,1105,161,93,84,59,0.16371679400081113,1.0,0,0.5,0.5662699897331822,0
2,100666,1103,234,71,73,47,0.16424914577029467,1.0,0,0.5,0.5762388546231934,0
3,100565,1128,310,101,76,67,0.15644801471665337,1.0,0,0.5,0.6971737404942278,0
4,100475,1131,397,90,87,70,0.15933711469319514,1.0,0,0.5,0.704430351956733,0
5,100384,1132,487,91,90,55,0.16075291079035964,1.0,0,0.5,0.5966990839888983,0
6,100296,1146,561,88,74,57,0.16750430222400187,1.0,0,0.5,0.6569021817323561,0
7,100205,1157,641,91,80,61,0.15419002323312564,1.0,0,0.5,0.6188852242951449,0
8,100134,1129,740,71,99,42,0.16006518243389037,1.0,0,0.5,0.6479478498585673,0
9,100019,1154,830,115,90,57,0.1678185785101271,1.0,0,0.5,0.5351890953021188,0
10,99920,1163,920,99,90,59,0.16406779892150275,1.0,0,0.5,0.5888271912583729,0
11,99821,1168,1014,99,94,58,0.16101215124660734,1.0,0,0.5,0.5552632643318092,0
12,99733,1163,1107,88,93,48,0.14919982983018878,1.0,0,0.5,0.5869225797673508,0
13,99646,1163,1194,87,87,46,0.15200496429119242,1.0,0,0.5,0.5536203076100592,0
14,99576,1159,1268,70,74,36,0.15438542233497216,1.0,0,0.5,0.5649169496307573,0
15,99500,1056,1447,76,92,42,0.15178364568811215,1.0,0,0.5,0.6219330069597786,0
16,99418,1054,1531,82,84,48,0.1562089202558386,1.0,0,0.5,0.6154373672792749,0
17,99351,1054,1598,67,67,42,0.15508954683261686,1.0,0,0.5,0.6589874695509734,0
18,99279,1048,1676,72,78,43,0.15179452720020964,1.0,0,0.5,0.6711843070180167,0
19,99219,1024,1760,60,84,35,0.14676625082068814,1.0,0,0.5,0.6083752749468427,0
20,99125,1048,1830,94,70,57,0.16304356679047316,1.0,0,0.5,0.593083080788903,0
21,99050,1031,1922,75,92,41,0.1733012269393116,1.0,0,0.5,0.5358637533000841,0
22,98975,1021,2007,75,85,50,0.16457894936683842,1.0,0,0.5,0.6265212647130262,0
23,98881,1056,2066,94,59,58,0.17538092264411612,1.0,0,0.5,0.5753062775658404,0
24,98800,1068,2135,81,69,51,0.16892738962224854,1.0,0,0.5,0.641936756930074,0
25,98715,1080,2208,85,73,49,0.16019291078561854,1.0,0,0.5,0.5868611712132344,0
26,98639,1072,2292,76,84,53,0.16333856409533112,1.0,0,0.5,0.6775183229977938,0
27,98548,1093,2362,91,70,54,0.155505492244293,1.0,0,0.5,0.5464663127901002,0
28,98461,1099,2443,87,81,54,0.1595260443572761,1.0,0,0.5,0.6257650307893023,0
29,98385,1076,2542,76,99,43,0.15310388454915944,1.0,0,0.5,0.6388015746242015,0
30,98311,1077,2615,74,73,45,0.16139254775684808,1.0,0,0.5,0.6553466007182617,0
31,98221,1078,2704,90,89,66,0.1642055104337104,1.0,0,0.5,0.6626997283169337,0
32,98139,1081,2783,82,79,43,0.17013691864951322,1.0,0,0.5,0.5620258263638334,0
33,98049,1079,2875,90,92,57,0.14719056936176386,1.0,0,0.5,0.6295522753200806,0
34,97975,1078,2950,74,75,47,0.15862576755303204,1.0,0,0.5,0.6418736203358045,0
