Day,Susceptible,Infected,Recovered,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag
0,711431,5551,313,1531,313,868,0.3670812917724547,1.0,0,0.0,0.5608052846264828,0
1,709273,7284,738,2158,425,1142,0.397034493848978,1.0261321158169134,0,0.0,0.5244550679346907,0
2,706542,9462,1291,2731,553,1547,0.384496630209882,1.05197792270444,0,0.0,0.5768199929336252,0
3,702660,12609,2026,3882,735,2416,0.4051473118918604,1.0772542485937369,0,0.0,0.6297125147201412,0
4,697849,16457,2989,4811,963,2864,0.39799225797738247,1.10168416076895,0,0.0,0.5835467043825465,0
5,691200,21802,4293,6649,1304,4094,0.4125390489514931,1.125,0,0.0,0.61472170749513,0
6,681201,30146,5948,9999,1655,6115,0.4795131188930547,1.1469463130731183,0,0.0,0.6179459435577317,0
7,667037,41993,8265,14164,2317,8478,0.49875098471516893,1.1672826515897146,0,0.0,0.600386317185415,0
8,649693,56116,11486,17344,3221,10103,0.44809022011495014,1.1857862063693485,0,0.0,0.5768462509321913,0
9,628286,73128,15881,21407,4395,12608,0.4264136072353066,1.2022542485937369,0,0.0,0.5870317739982729,0
10,598182,97746,21367,30104,5486,19288,0.4781594405699714,1.2165063509461096,0,0.0,0.6392637267182649,0
11,563271,125053,28971,34911,7604,19631,0.4430356881246623,1.2283863644106503,0,0.0,0.5657555318913972,0
12,513558,165219,38518,49713,9547,28913,0.5280027985664326,1.2377641290737884,0,0.0,0.5821380190568617,0
13,462605,203504,51186,50953,12668,27251,0.4556816900104794,1.2445369001834514,0,0.0,0.5362950001416977,0
14,404343,246148,66804,58262,15618,39126,0.47653449744067267,1.2486304738420684,0,0.0,0.6712972321700776,0
15,342827,288576,85892,61516,19088,36123,0.48233336036320934,1.25,0,0.0,0.5848679971013112,0
16,278533,330832,107930,64294,22038,36131,0.5167772798588881,1.2486304738420684,0,0.0,0.5613001172776595,0
17,225194,358931,133170,53339,25240,29897,0.46267406547736495,1.2445369001834514,0,0.0,0.5576088135298567,0
18,174715,382007,160573,50479,27403,31690,0.5085630263742719,1.2377641290737884,0,0.0,0.6266819222278905,0
19,132938,394409,189948,41777,29375,21812,0.5110166539518753,1.2283863644106503,0,0.0,0.522368506618057,0
20,100686,396292,220317,32252,30273,21552,0.5076697686257247,1.2165063509461096,0,0.0,0.6694713703812295,0
21,77918,388641,250736,22768,30419,12057,0.4609518132782695,1.2022542485937369,0,0.0,0.5311540810305826,0
22,59782,377450,280063,18136,29327,11403,0.49577137466937987,1.1857862063693485,0,0.0,0.6325988298012145,0
23,47073,361069,309153,12709,29090,7210,0.45786465447612007,1.1672826515897146,0,0.0,0.565064210619487,0
24,36780,343596,336919,10293,27766,7379,0.475337581204931,1.1469463130731183,0,0.0,0.7168295167224009,0
25,29383,324624,363288,7397,26369,4571,0.46150156518928137,1.125,0,0.0,0.6115148350879794,0
26,23959,305086,388250,5424,24962,3322,0.44410737825042335,1.10168416076895,0,0.0,0.6195463371938323,0
27,20227,285567,411501,3732,23251,2185,0.4095687125345342,1.0772542485937369,0,0.0,0.5761162696308226,0
28,17165,266593,433537,3062,22036,1575,0.4093120235610055,1.05197792270444,0,0.0,0.5132008364196139,0
29,14607,248724,453964,2558,20427,1466,0.4283304217232264,1.0261321158169132,0,0.0,0.5676232939682233,0
30,12556,231690,473049,2051,19085,1118,0.4313447014656009,1.0000000000000002,0,0.0,0.5714470597909457,0
31,11008,215314,490973,1548,17924,839,0.39703251047113436,0.9738678841830868,0,0.0,0.5341701107219244,0
32,9845,199920,507530,1163,16557,691,0.36275533820452094,0.9480220772955602,0,0.0,0.5745411437959141,0
33,8842,185679,522774,1003,15244,532,0.38489728366919085,0.9227457514062631,0,0.0,0.5508683420078917,0
34,7991,172157,537147,851,14373,545,0.39636330701562217,0.89831583923105,0,0.0,0.6221247652690653,0
35,7360,159501,550434,631,13287,330,0.35843390409183196,0.8750000000000001,0,0.0,0.5286176807478639,0
36,6833,147659,562803,527,12369,305,0.33586183870109165,0.8530536869268818,0,0.0,0.6066820738186489,0
37,6348,136598,574349,485,11492,289,0.3584678237920483,0.8327173484102854,0,0.0,0.5690759457652409,0
38,5957,126475,584863,391,10514,201,0.33043236007541016,0.8142137936306515,0,0.0,0.522220854760631,0
39,5628,116988,594679,329,9816,223,0.293345523061688,0.7977457514062631,0,0.0,0.6256368313501118,0
40,5374,108336,603585,254,8906,150,0.30659328532142616,0.7834936490538904,0,0.0,0.5906597034579025,0
41,5106,100244,611945,268,8360,169,0.32909608422679626,0.7716136355893499,0,0.0,0.6390929204820753,0
42,4888,92725,619682,218,7737,139,0.2980471525310659,0.7622358709262116,0,0.0,0.5995461368717888,0
43,4674,85757,626864,214,7182,134,0.3196768938771797,0.7554630998165486,0,0.0,0.6578709026331482,0
44,4500,79301,633494,174,6630,117,0.30348625637979065,0.7513695261579316,0,0.0,0.6356701416526502,0
45,4309,73459,639527,191,6033,122,0.3242000858919651,0.75,0,0.0,0.5975508160618381,0
46,4184,67844,645267,125,5740,70,0.3141022864004752,0.7513695261579316,0,0.0,0.5785419778307463,0
47,4043,62808,650444,141,5177,92,0.34460257412145107,0.7554630998165486,0,0.0,0.660824004383432,0
48,3952,58034,655309,91,4865,62,0.31211752138337284,0.7622358709262116,0,0.0,0.6350570083987351,0
49,3836,53657,659802,116,4493,75,0.33565216552523497,0.7716136355893497,0,0.0,0.5600909050579932,0
50,3753,49598,663944,83,4142,54,0.3237628203454064,0.7834936490538904,0,0.0,0.6341642878620851,0
51,3663,45860,667772,90,3828,58,0.3528992199107805,0.7977457514062631,0,0.0,0.5771734578900698,0
52,3569,42390,671336,94,3564,54,0.3599445952164433,0.8142137936306515,0,0.0,0.59423547852171,0
53,3491,39216,674588,78,3252,54,0.34798868173482306,0.8327173484102854,0,0.0,0.6213592059030014,0
54,3426,36281,677588,65,3000,35,0.36669828696014145,0.8530536869268817,0,0.0,0.6200446065234817,0
55,3365,33625,680305,61,2717,43,0.37806207437933487,0.8750000000000001,0,0.0,0.6049439644526016,0
56,3291,31135,682869,74,2564,52,0.42255173564063836,0.89831583923105,0,0.0,0.6117080045335521,0
57,3242,28669,685384,49,2441,33,0.3666472852667208,0.9227457514062631,0,0.0,0.7306833730444234,0
58,3185,26543,687567,57,2183,34,0.40090506196635767,0.9480220772955602,0,0.0,0.5713409615586813,0
59,3128,24644,689523,57,1956,34,0.39403040068238265,0.9738678841830867,0,0.0,0.6249416969636583,0
60,3090,22812,691393,38,1870,27,0.43248157650292474,0.9999999999999997,0,0.0,0.629863779313285,0
61,3051,21120,693124,39,1731,21,0.4612563928727105,1.0261321158169132,0,0.0,0.6707458367658039,0
62,3005,19637,694653,46,1529,33,0.5002878764661552,1.0519779227044397,0,0.0,0.6316227949052012,0
63,2969,18193,696133,36,1480,19,0.47751640284644037,1.0772542485937369,0,0.0,0.5218545093166004,0
64,2928,16733,697634,41,1501,29,0.5293173827620753,1.1016841607689498,0,0.0,0.6386003534391667,0
65,2887,15481,698927,41,1293,26,0.48378577950394813,1.1249999999999998,0,0.0,0.5998013622039705,0
66,2857,14377,700061,30,1134,24,0.527318269345656,1.1469463130731183,0,0.0,0.634994930563106,0
67,2824,13301,701170,33,1109,23,0.5580053119601531,1.1672826515897143,0,0.0,0.5657754099854715,0
68,2794,12313,702188,30,1018,22,0.5344237451974356,1.1857862063693485,0,0.0,0.6694157607581349,0
69,2767,11380,703148,27,960,15,0.5529328393615329,1.2022542485937369,0,0.0,0.6177303960307916,0
70,2734,10517,704044,33,896,23,0.5957844877471757,1.2165063509461096,0,0.0,0.6697682177456972,0
71,2713,9769,704813,21,769,14,0.5391707741329731,1.2283863644106503,0,0.0,0.6959236532608539,0
72,2688,8952,705655,25,787,15,0.5599019176142674,1.2377641290737884,0,0.0,0.6168872309379532,0
73,2671,8277,706347,17,692,7,0.5283340987972781,1.2445369001834514,0,0.0,0.598199917141507,0
