Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,169509,339,1799,2816,340,1,178,0,0.16876495020255514,1.0,0,0.0,0.33,0,2.049659379344397
1,166521,734,1642,5566,396,1,158,0,0.21744705384435176,1.0,0,0.0,0.33226890756302524,0,2.59435387827328
2,163708,999,1506,8250,266,1,137,1,0.19205804914084584,1.0,0,0.0,0.3345378151260504,0,2.2527297413168976
3,160942,1264,1370,10891,262,1,137,1,0.19267437508114635,1.0,0,0.0,0.33680672268907563,0,2.2217747655885387
4,158253,1151,1607,13457,227,341,104,135,0.1689222614574304,1.0,0,0.0,0.33907563025210086,0,1.9153383985732455
5,155551,1036,1868,16014,281,397,136,140,0.2186194673661515,1.0,0,0.0,0.3413445378151261,0,2.4365106618790398
6,152794,1161,1977,18551,378,267,158,98,0.24078906714949783,1.0,0,0.0,0.34361344537815125,0,2.6360263154680625
7,150107,1246,2059,21072,350,266,184,76,0.21930948052561336,1.0,0,0.0,0.3458823529411765,0,2.3586582966917224
8,147365,1481,2128,23526,447,228,159,96,0.2408108030350642,1.0,0,0.0,0.3481512605042017,0,2.5425938443439464
9,144773,1538,2258,25932,338,282,152,99,0.20817712965830631,1.0,0,0.0,0.3504201680672269,0,2.1593710121932714
10,142100,1620,2479,28317,459,392,171,129,0.23687496794901333,1.0,0,0.0,0.3526890756302521,0,2.4116813411407287
11,139526,1688,2672,30648,401,351,158,131,0.20144513588636007,1.0,0,0.0,0.3549579831932773,0,2.0138105235551573
12,136980,1639,2879,33037,413,463,256,173,0.19561583753032738,1.0,0,0.0,0.35722689075630254,0,1.9198524490081168
13,134532,1659,2991,35359,353,339,227,114,0.17040453227319324,1.0,0,0.0,0.35949579831932776,0,1.642530402992127
14,131940,1720,3318,37564,534,474,147,169,0.23440287821347255,1.0,0,0.0,0.36176470588235293,0,2.215879280383632
15,129480,1750,3475,39843,443,419,262,160,0.18885220730561192,1.0,0,0.0,0.36403361344537816,0,1.7519892328123035
16,126976,1861,3578,42134,524,414,311,147,0.2065119511508702,1.0,0,0.0,0.3663025210084034,0,1.8787695320306381
17,124461,2076,3699,44314,573,359,238,127,0.21853381496921323,1.0,0,0.0,0.3685714285714286,0,1.948761137381798
18,121977,2137,3862,46589,581,535,372,209,0.21655537710204734,1.0,0,0.0,0.3708403361344538,0,1.8925771677072234
19,119699,2102,4021,48744,413,449,290,159,0.14700430997791325,1.0,0,0.0,0.373109243697479,0,1.2607450362000996
20,117240,2218,4208,50912,629,525,338,179,0.23266003802969643,1.0,0,0.0,0.3753781512605042,0,1.954358722093052
21,114827,2265,4388,53099,620,574,394,208,0.238485080702938,1.0,0,0.0,0.37764705882352945,0,1.9620583133584388
22,112439,2302,4607,55232,632,596,377,210,0.19532188468276773,1.0,0,0.0,0.3799159663865546,0,1.573528297679574
23,110087,2537,4632,57340,633,414,389,159,0.221028179105958,1.0,0,0.0,0.38218487394957984,0,1.7433731760629472
24,107709,2592,4926,59370,695,641,347,251,0.23314692597830786,1.0,0,0.0,0.38445378151260506,0,1.7992369621493927
25,105622,2427,5146,61418,440,621,401,238,0.16586528434393594,1.0,0,0.0,0.38672268907563023,0,1.2552104932690027
26,103321,2496,5279,63533,686,633,500,242,0.21374883457444321,1.0,0,0.0,0.38899159663865546,0,1.58233718159911
27,101079,2510,5511,65530,662,649,417,250,0.2138422478980014,1.0,0,0.0,0.3912605042016807,0,1.5486779843922553
28,98994,2355,5786,67497,539,696,421,288,0.17354997266593708,1.0,0,0.0,0.3935294117647059,0,1.230949111995937
29,96765,2616,5744,69508,716,456,498,193,0.21244629733817097,1.0,0,0.0,0.39579831932773113,0,1.472902991030198
30,94722,2478,6008,71426,563,702,438,289,0.18648091471754807,1.0,0,0.0,0.3980672268907563,0,1.2655867722579852
31,92547,2544,6197,73349,726,663,474,276,0.22733939206573642,1.0,0,0.0,0.4003361344537815,0,1.5074527777743496
32,90470,2670,6244,75258,662,541,494,213,0.1985831773039612,1.0,0,0.0,0.40260504201680675,0,1.2872227958570994
33,88398,2659,6477,77125,689,717,484,306,0.21888054847034377,1.0,0,0.0,0.4048739495798319,0,1.3862970030666566
34,86399,2744,6567,78950,648,564,474,243,0.20536479602483693,1.0,0,0.0,0.40714285714285714,0,1.2712805159080927
