Day,Susceptible,Infected,Recovered,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag
0,680989,3087,225,562,225,249,0.1934372902858649,1.0,0,0.0,0.43144099232992267,0
1,680338,3519,444,651,219,283,0.2154294973105494,1.0,0,0.0,0.44403686493701167,0
2,679639,3965,697,699,253,343,0.20108571434858538,1.0,0,0.0,0.5252791816148717,0
3,678802,4494,1005,837,308,373,0.20979127720721527,1.0,0,0.0,0.4475789145580526,0
4,677842,5113,1346,960,341,452,0.22137955797097064,1.0,0,0.0,0.48317632366788565,0
5,676791,5788,1722,1051,376,473,0.21882058357342654,1.0,0,0.0,0.4333970189950366,0
6,675621,6506,2174,1170,452,547,0.20706083357125762,1.0,0,0.0,0.4660969561074684,0
7,674276,7363,2662,1345,488,638,0.21021753528468567,1.0,0,0.0,0.47800362545945,0
8,672657,8411,3233,1619,571,761,0.2139909331691448,1.0,0,0.0,0.46063366121322136,0
9,670993,9400,3908,1664,675,795,0.20113964649816102,1.0,0,0.0,0.4706703770116523,0
10,669104,10550,4647,1889,739,864,0.21067408710388638,1.0,0,0.0,0.4591649915522901,0
11,667114,11706,5481,1990,834,1046,0.20045997729124346,1.0,0,0.0,0.5339592514985807,0
12,664852,13056,6393,2262,912,969,0.20373052636276626,1.0,0,0.0,0.44046479728064913,0
13,662190,14694,7417,2662,1024,1429,0.2149353758601209,1.0,0,0.0,0.5359589799777439,0
14,658906,16824,8571,3284,1154,1656,0.23779850523883084,1.0,0,0.0,0.5006153967897531,0
15,655518,18889,9894,3388,1323,1382,0.20959316485336532,1.0,0,0.0,0.39989331085093993,0
16,652282,20736,11283,3236,1389,1587,0.18154236752654904,1.0,0,0.0,0.4921557323250989,0
17,648459,23042,12800,3823,1517,1800,0.19512874606237174,1.0,0,0.0,0.4705562551169582,0
18,643935,25833,14533,4524,1733,2280,0.20890507301083944,1.0,0,0.0,0.4977561286753197,0
19,638684,29077,16540,5251,2007,2792,0.21184484475909723,1.0,0,0.0,0.5188711291149241,0
20,632693,32765,18843,5991,2286,2582,0.22200470958404792,1.0,0,0.0,0.4291319573907805,0
21,625700,37267,21334,6993,2491,2979,0.23095091041533777,1.0,0,0.0,0.4184855518386018,0
22,618203,42013,24085,7497,2751,3443,0.22000805657746555,1.0,0,0.0,0.4586228409226658,0
23,609678,47291,27332,8525,3247,3620,0.22536238390465782,1.0,0,0.0,0.4273895416691085,0
24,600416,52776,31109,9262,3777,3906,0.22478902269903162,1.0,0,0.0,0.4263862878371981,0
25,590722,58519,35060,9694,3951,5220,0.21025196299069,1.0,0,0.0,0.5393418581371908,0
26,580049,64615,39637,10673,4577,5187,0.20869604523850194,1.0,0,0.0,0.4809621908958478,0
27,568484,71256,44561,11565,4924,5083,0.2155874050751998,1.0,0,0.0,0.4401382613490549,0
28,556588,77783,49930,11896,5369,6241,0.2048929894762902,1.0,0,0.0,0.5282258437968648,0
29,542272,86082,55947,14316,6017,6714,0.23326530538431683,1.0,0,0.0,0.46717295182474655,0
30,527063,94709,62529,15209,6582,6996,0.23027709368558205,1.0,0,0.0,0.46202283222271706,0
31,510694,103799,69808,16369,7279,8222,0.2298267692760722,1.0,0,0.0,0.5044367003507523,0
32,492489,114127,77685,18205,7877,7915,0.236852519888021,1.0,0,0.0,0.437759591644576,0
33,474636,123177,86488,17853,8803,10078,0.22395024175001182,1.0,0,0.0,0.5625802752177057,0
