Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,344012,577,3633,5580,573,1,227,0,0.15470790258892408,1.0,0,0.0,0.54,0,1.8803641277844694
1,338121,1216,3374,11108,628,6,265,4,0.1942012099468985,1.0209056926535307,0,0.0,0.5425210084033614,0,2.319957041342043
2,332350,1246,3685,16549,598,579,268,311,0.18635689065631478,1.0415823381635518,0,0.0,0.5450420168067227,0,2.188250345877234
3,326728,1153,4045,21918,538,645,285,373,0.15765773791891255,1.0618033988749895,0,0.0,0.547563025210084,0,1.8199418520638408
4,321133,1147,4380,27190,597,609,274,332,0.156075578821753,1.08134732861516,0,0.0,0.5500840336134454,0,1.7708254611318779
5,315478,1357,4609,32426,742,552,323,319,0.18428615144846808,1.1,0,0.0,0.5526050420168067,0,2.054081383062173
6,309858,1554,4775,37689,794,603,437,338,0.18456625729280524,1.1175570504584946,0,0.0,0.555126050420168,0,2.0205559739142096
7,304362,1554,5188,42778,756,762,349,421,0.19621444822689663,1.1338261212717717,0,0.0,0.5576470588235295,0,2.1099748546212482
8,298894,1574,5594,47828,812,800,394,455,0.18140893016077708,1.1486289650954788,0,0.0,0.5601680672268908,0,1.9157186455607067
9,293380,1760,5986,52770,942,762,370,427,0.20282089497394434,1.1618033988749894,0,0.0,0.5626890756302522,0,2.1023211816188305
10,287932,1907,6329,57735,960,820,477,462,0.21371315395766932,1.1732050807568877,0,0.0,0.5652100840336135,0,2.17408767758558
11,282488,2010,6836,62580,1040,948,441,504,0.2015219358949079,1.18270909152852,0,0.0,0.5677310924369748,0,2.0113062231689622
12,277082,2134,7263,67441,1085,967,540,561,0.20265352061314418,1.1902113032590307,0,0.0,0.5702521008403362,0,1.9838934049232755
13,271621,2311,7775,72219,1222,1051,539,589,0.222236733175165,1.195629520146761,0,0.0,0.5727731092436975,0,2.1327259594404238
14,266159,2540,8216,77024,1307,1091,650,638,0.2203275436700369,1.1989043790736547,0,0.0,0.5752941176470588,0,2.0718858093650225
15,260785,2621,8712,81827,1303,1228,732,709,0.20927950395834877,1.2,0,0.0,0.5778151260504202,0,1.9282581338938003
16,255408,2696,9216,86632,1388,1320,816,744,0.218330296142625,1.1989043790736547,0,0.0,0.5803361344537815,0,1.9701730186093849
17,250074,2831,9856,91207,1428,1309,669,754,0.22235145479354615,1.195629520146761,0,0.0,0.5828571428571429,0,1.9645558648759478
18,244919,2788,10471,95812,1330,1395,780,821,0.20170479788701434,1.1902113032590307,0,0.0,0.5853781512605042,0,1.745398399141657
19,239552,2971,10945,100528,1621,1444,970,848,0.22064404974219237,1.1827090915285203,0,0.0,0.5878991596638655,0,1.8674452936232384
20,234428,3089,11445,105044,1460,1352,852,761,0.20530946210716988,1.1732050807568877,0,0.0,0.590420168067227,0,1.7004909094360474
21,229164,3163,12066,109636,1678,1627,1006,929,0.22745870489424258,1.1618033988749894,0,0.0,0.5929411764705883,0,1.8416403562065324
22,223656,3702,12776,113901,2003,1470,760,886,0.25205455622065914,1.1486289650954788,0,0.0,0.5954621848739496,0,1.9917323290646802
23,218376,3877,13403,118396,1859,1701,1074,999,0.23282738712704112,1.1338261212717717,0,0.0,0.597983193277311,0,1.796366047876845
24,213103,3814,14275,122873,1933,2009,1137,1210,0.2356755103105078,1.1175570504584946,0,0.0,0.6005042016806723,0,1.7744341484558992
25,207955,3833,14889,127394,1889,1876,1262,1119,0.2243883579620697,1.1,0,0.0,0.6030252100840336,0,1.6486389433772122
26,202956,3711,15634,131776,1818,1946,1201,1164,0.20828462852828816,1.08134732861516,0,0.0,0.605546218487395,0,1.4935335470477158
27,198001,3683,16309,136101,1850,1895,1220,1125,0.20556003898079053,1.0618033988749895,0,0.0,0.6080672268907563,0,1.4380101187345957
28,193276,3561,16817,140446,1696,1824,1316,1102,0.18752145527050373,1.0415823381635518,0,0.0,0.6105882352941177,0,1.280515266835992
29,188311,3709,17569,144517,2009,1867,1115,1093,0.22071165258504744,1.0209056926535307,0,0.0,0.613109243697479,0,1.4684420730653054
30,183902,3559,17784,148884,1529,1702,1487,1063,0.16481690037923077,1.0000000000000002,0,0.0,0.6156302521008403,0,1.0708880238364546
31,179203,3436,18234,153262,1886,2015,1565,1230,0.2024838902004639,0.9790943073464694,0,0.0,0.6181512605042017,0,1.2820106083288487
32,175049,3303,18331,157458,1413,1552,1455,968,0.15886968962087325,0.9584176618364482,0,0.0,0.620672268907563,0,0.982554271886288
33,171097,2696,18947,161411,1275,1892,1276,1163,0.14491068871506987,0.9381966011250106,0,0.0,0.6231932773109243,0,0.8759890596543467
34,167248,2515,18769,165625,1232,1419,1597,863,0.14045224045023622,0.91865267138484,0,0.0,0.6257142857142857,0,0.8299376588418326
35,162940,2988,18432,169805,1750,1285,1622,824,0.20063405940901138,0.9,0,0.0,0.6282352941176471,0,1.1550166352493207
36,158992,3221,18237,173730,1456,1238,1433,769,0.17580941542124237,0.8824429495415054,0,0.0,0.6307563025210084,0,0.9875822355988804
37,155668,2362,18393,177763,893,1758,1602,1091,0.11510405457851769,0.8661738787282284,0,0.0,0.6332773109243698,0,0.6330614013165987
38,151965,2236,18111,181897,1322,1471,1753,899,0.1695436182988863,0.8513710349045212,0,0.0,0.6357983193277311,0,0.9102923411868337
39,148445,2539,17637,185594,1196,899,1373,584,0.14807508627277646,0.8381966011250105,0,0.0,0.6383193277310925,0,0.7766108171409841
40,145685,1690,17735,189111,490,1345,1247,813,0.07274210264395521,0.8267949192431123,1,0.0,0.6408403361344538,0,0.3744178591001554
41,142912,1052,17469,192807,545,1202,1468,796,0.07399365409333326,0.8172909084714799,1,0.0,0.6433613445378151,0,0.37361047061543917
42,140172,1116,16413,196545,554,496,1552,331,0.08245788720431388,0.8097886967409693,1,0.0,0.6458823529411765,0,0.4083657777342334
43,137469,1131,15780,199885,560,564,1197,360,0.08299320897076537,0.8043704798532388,1,0.0,0.6484033613445378,0,0.40309108909919195
44,134918,1026,15252,203075,449,560,1088,372,0.07079210929539934,0.8010956209263453,1,0.0,0.6509243697478991,0,0.33745091824961376
45,132464,855,14569,206400,391,579,1262,391,0.06646744772999763,0.8,1,0.0,0.6534453781512605,0,0.3110732989576793
46,130080,765,13850,209599,359,455,1174,299,0.07279894672803543,0.8010956209263453,1,0.0,0.6559663865546218,0,0.33457346269127664
47,127776,678,13191,212655,315,408,1067,271,0.06641434733037238,0.8043704798532388,1,0.0,0.6584873949579833,0,0.2998244630566985
48,125491,659,12485,215680,331,365,1071,233,0.07576677225329496,0.8097886967409693,1,0.0,0.6610084033613446,0,0.3359287959210451
49,123229,692,11910,218495,343,321,896,220,0.07303454008235959,0.8172909084714798,1,0.0,0.6635294117647059,0,0.3179780121018935
50,121057,640,11436,221199,288,346,820,221,0.07267205185066798,0.8267949192431123,1,0.0,0.6660504201680673,0,0.3108230348507164
51,118895,603,10871,223969,311,354,919,238,0.07661623302924599,0.8381966011250105,1,0.0,0.6685714285714286,0,0.3218401733908216
52,116811,598,10381,226571,266,294,784,210,0.07203013797634436,0.8513710349045212,1,0.0,0.6710924369747899,0,0.29727189769679935
53,114757,555,9831,229224,268,317,867,210,0.07249847317349314,0.8661738787282284,1,0.0,0.6736134453781513,0,0.29394353562814807
54,112713,573,9348,231751,289,289,772,185,0.08936113143312685,0.8824429495415054,1,0.0,0.6761344537815126,0,0.35585947616931557
55,110420,874,8795,234302,569,274,827,180,0.2022523369466152,0.9,0,0.0,0.6786554621848739,0,0.7890366172425589
56,108257,1047,8337,236756,474,307,765,212,0.16809807504984697,0.91865267138484,0,0.0,0.6811764705882353,0,0.6429461425150328
57,106142,950,8234,239090,459,575,678,394,0.20044070503207168,0.9381966011250105,0,0.0,0.6836974789915966,0,0.7516731810018934
58,104060,949,8070,241357,459,480,644,329,0.16920557259747376,0.9584176618364482,0,0.0,0.6862184873949579,0,0.6220916190814619
59,102095,863,7919,243578,373,478,629,328,0.16942198567294212,0.9790943073464693,0,0.0,0.6887394957983193,0,0.6111250811651536
60,100121,803,7785,245752,413,479,613,337,0.17498864114790122,0.9999999999999998,0,0.0,0.6912605042016806,0,0.6190003639222851
61,98226,781,7500,247960,364,392,677,278,0.15656416203494103,1.0209056926535305,0,0.0,0.693781512605042,0,0.5433437599825648
62,96288,819,7201,250180,436,419,718,288,0.2022047101298156,1.0415823381635516,0,0.0,0.6963025210084033,0,0.6878904827125332
63,94402,874,6872,252351,414,370,699,264,0.2224618544274374,1.0618033988749895,0,0.0,0.6988235294117647,0,0.7419807114552606
64,92608,774,6771,254352,351,457,558,330,0.19999125054759656,1.08134732861516,0,0.0,0.7013445378151261,0,0.6543579273817974
65,90814,743,6571,256393,378,425,625,308,0.21025671047991545,1.0999999999999999,0,0.0,0.7038655462184874,0,0.6746189518821188
66,89088,730,6347,258362,338,357,581,257,0.19674214384864322,1.1175570504584946,0,0.0,0.7063865546218487,0,0.619259211892269
67,87394,674,6268,260197,332,394,473,277,0.2067316715187533,1.1338261212717715,0,0.0,0.7089075630252101,0,0.638328889896958
68,85692,703,6099,262046,366,344,513,235,0.23180275364650393,1.1486289650954788,0,0.0,0.7114285714285714,0,0.7018022186973113
69,84038,730,5902,263891,344,338,535,236,0.22658391701127475,1.1618033988749894,0,0.0,0.7139495798319327,0,0.6727607645695662
70,82430,686,5737,265714,323,373,538,266,0.2362845739212534,1.1732050807568877,0,0.0,0.7164705882352941,0,0.6881395768028318
71,80886,623,5585,267491,284,365,517,263,0.21349670596756923,1.18270909152852,0,0.0,0.7189915966386554,0,0.61012722546025
72,79364,589,5456,269186,285,329,458,238,0.2259971727156061,1.1902113032590307,0,0.0,0.7215126050420168,0,0.6336981240443447
73,77863,592,5321,270837,287,302,437,221,0.2362164360387418,1.195629520146761,0,0.0,0.7240336134453782,0,0.6498260428750298
74,76408,568,5153,272490,265,295,463,212,0.2336810034236381,1.1989043790736547,0,0.0,0.7265546218487395,0,0.6308383801160461
75,74997,512,4953,274163,243,305,505,223,0.21648118213202733,1.2,0,0.0,0.7290756302521009,0,0.57361422003139
76,73572,543,4752,275781,279,271,472,199,0.26432930508127456,1.1989043790736547,0,0.0,0.7315966386554622,0,0.6870901828392952
77,72255,492,4674,277233,192,249,327,177,0.22773658621213025,1.195629520146761,0,0.0,0.7341176470588235,0,0.5813753026720644
78,70931,430,4568,278746,219,302,408,235,0.222136270946201,1.1902113032590307,0,0.0,0.7366386554621849,0,0.556687444865452
79,69654,433,4374,280222,193,198,392,157,0.21291206647483438,1.18270909152852,0,0.0,0.7391596638655462,0,0.5239649106068633
80,68398,390,4298,281603,191,240,316,175,0.22075446959251463,1.173205080756888,0,0.0,0.7416806722689075,0,0.5334684936273066
81,67174,374,4158,282989,179,201,341,155,0.21450476479825187,1.1618033988749894,0,0.0,0.7442016806722689,0,0.5090893602319188
82,66003,337,3979,284391,145,197,376,148,0.21109567714135927,1.148628965095479,0,0.0,0.7467226890756302,0,0.4922649138616613
83,64836,316,3813,285751,158,185,351,142,0.22785812777046296,1.1338261212717715,0,0.0,0.7492436974789916,0,0.521959258138344
84,63645,378,3631,287084,200,160,342,120,0.2785976176089634,1.1175570504584946,0,0.0,0.7517647058823529,0,0.6264660728017223
85,62523,376,3390,288461,150,164,405,136,0.24167011063559735,1.0999999999999999,0,0.0,0.7542857142857142,0,0.5338492245295131
86,61442,297,3327,289701,126,222,285,165,0.2027220432658167,1.0813473286151603,0,0.0,0.7568067226890756,0,0.4400704281812137
87,60354,290,3225,290904,149,162,264,115,0.24614961938191757,1.0618033988749895,0,0.0,0.7593277310924369,0,0.5248812923857555
88,59334,250,3084,292111,97,143,284,114,0.1887732046350058,1.0415823381635523,0,0.0,0.7618487394957982,0,0.39573079067280936
89,58313,221,2972,293285,114,155,267,124,0.2235421692188692,1.0209056926535305,0,0.0,0.7643697478991596,0,0.4605541636044087
90,57305,255,2811,294440,117,103,264,79,0.21329541373285843,1.0,0,0.0,0.766890756302521,0,0.43184699432024054
91,56322,242,2733,295520,107,126,204,103,0.2085818853285382,0.9790943073464693,0,0.0,0.7694117647058824,0,0.4150596579915152
92,55362,224,2675,296576,99,137,195,110,0.20857120055001419,0.9584176618364483,0,0.0,0.7719327731092437,0,0.4079641293188567
93,54434,214,2559,297651,82,113,229,89,0.21439766995856505,0.9381966011250106,0,0.0,0.774453781512605,0,0.4123311802574828
94,53512,191,2460,298701,90,119,218,91,0.20970231419262875,0.91865267138484,0,0.0,0.7769747899159664,0,0.3964699473524348
95,52595,193,2352,299730,99,103,211,74,0.2239467002701848,0.8999999999999999,0,0.0,0.7794957983193277,0,0.4161453001548334
96,51714,184,2234,300748,77,96,214,79,0.21600226009240275,0.8824429495415054,0,0.0,0.782016806722689,0,0.3946592565234624
97,50867,148,2123,301755,56,105,216,80,0.2118824775945796,0.8661738787282286,0,0.0,0.7845378151260504,0,0.3807913149278923
98,50023,140,2042,302700,67,87,168,68,0.19503302476657816,0.8513710349045213,0,0.0,0.7870588235294117,0,0.34469402644378483
99,49210,125,1939,303637,48,69,172,55,0.1837975983225561,0.8381966011250106,0,0.0,0.789579831932773,0,0.31955753629386996
100,48407,112,1875,304532,51,79,143,65,0.18266288009821743,0.8267949192431122,0,0.0,0.7921008403361345,0,0.31240238176533475
101,47625,107,1781,305419,43,54,148,40,0.16856615532260558,0.8172909084714799,0,0.0,0.7946218487394958,0,0.283635924952695
102,46856,90,1708,306286,41,66,139,54,0.1643185892132382,0.8097886967409693,0,0.0,0.7971428571428572,0,0.2720243464534567
103,46109,78,1621,307138,31,49,136,40,0.12697876282732184,0.804370479853239,0,0.0,0.7996638655462185,0,0.20685816213835131
104,45370,70,1547,307965,35,49,123,40,0.15076095794512473,0.8010956209263453,0,0.0,0.8021848739495798,0,0.2416648763969984
105,44647,75,1464,308778,30,37,120,30,0.18912281669675063,0.8,0,0.0,0.8047058823529412,0,0.2983266674484177
106,43925,85,1414,309551,40,41,91,32,0.17507573697029263,0.8010956209263453,0,0.0,0.8072268907563025,0,0.2717024786254584
107,43242,61,1342,310336,12,42,114,28,0.14764764453887436,0.8043704798532388,0,0.0,0.8097478991596638,0,0.22557354376768335
108,42553,52,1271,311119,28,51,122,37,0.15525978654712086,0.8097886967409692,0,0.0,0.8122689075630252,0,0.23342374641883742
109,41880,63,1205,311853,23,18,84,16,0.17132734141624895,0.8172909084714797,0,0.0,0.8147899159663865,0,0.25350656797939586
110,41221,47,1135,312604,20,42,112,36,0.1680305807921901,0.8267949192431123,0,0.0,0.8173109243697478,0,0.24471619921999296
111,40568,57,1082,313316,23,29,82,24,0.16896670667505045,0.8381966011250105,0,0.0,0.8198319327731092,0,0.2421812987530083
112,39921,72,1016,314028,27,26,92,21,0.17817319863612058,0.8513710349045212,0,0.0,0.8223529411764705,0,0.2513041469667835
113,39294,56,961,314732,17,39,94,34,0.19450517721819488,0.8661738787282282,0,0.0,0.8248739495798318,0,0.2700307815502869
114,38672,50,924,315410,22,41,78,32,0.208579298931911,0.8824429495415053,0,0.0,0.8273949579831932,0,0.28498611662531276
115,38064,50,890,316058,17,23,57,20,0.1806080791354304,0.9,0,0.0,0.8299159663865545,0,0.2428887866562966
116,37467,46,845,316720,15,35,80,31,0.18382662063080743,0.9186526713848401,0,0.0,0.8324369747899159,0,0.24333982464430387
117,36873,51,816,317344,22,23,52,18,0.19330952160945444,0.9381966011250105,0,0.0,0.8349579831932772,0,0.25183586881408737
118,36297,45,784,317970,13,31,63,29,0.18908804167794563,0.9584176618364482,0,0.0,0.8374789915966386,0,0.24248822943610293
119,35724,46,736,318601,18,28,76,23,0.1673444289118071,0.9790943073464691,0,0.0,0.84,0,0.21121619100944172
