Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,76685,81,675,953,81,1,45,0,0.2299260391244642,1.0,0,0.5,0.21,0,2.8114561105997247
1,75721,149,625,1900,68,1,51,0,0.2470894002112312,1.0209056926535307,0,0.5,0.21364705882352938,0,2.9833429759982777
2,74775,210,575,2836,61,1,51,1,0.21846248754414582,1.0415823381635518,0,0.5,0.2172941176470588,0,2.604749867034286
3,73843,285,522,3764,58,1,54,0,0.22560947333679068,1.0618033988749895,0,0.5,0.22094117647058822,0,2.6564362155435806
4,72927,338,479,4671,53,1,44,0,0.24698280124877237,1.08134732861516,0,0.5,0.22458823529411764,0,2.87202217459933
5,72022,390,440,5565,52,2,41,0,0.22600670280520974,1.1,0,0.5,0.22823529411764704,0,2.595489193779549
6,71118,375,489,6441,62,83,34,20,0.25103715926800696,1.1175570504584946,0,0.5,0.23188235294117646,0,2.846756198388587
7,70237,357,509,7322,50,70,50,11,0.22809827498236554,1.1338261212717717,0,0.5,0.23552941176470588,0,2.5545869114487916
8,69336,390,545,8170,80,63,27,15,0.3058297532284433,1.1486289650954788,0,0.5,0.2391764705882353,0,3.381203004389318
9,68445,396,578,9024,81,77,44,24,0.2946058741680003,1.1618033988749894,0,0.5,0.24282352941176472,0,3.215258227365451
10,67574,427,580,9877,71,55,53,8,0.28035925015279206,1.1732050807568877,0,0.5,0.24647058823529408,0,3.0208366770350623
11,66710,466,598,10703,74,54,36,11,0.2534836749979819,1.18270909152852,0,0.5,0.2501176470588235,0,2.696333849820037
12,65868,462,622,11527,62,68,44,16,0.2807397632855909,1.1902113032590307,0,0.5,0.2537647058823529,0,2.948567909139735
13,65017,493,613,12358,81,52,61,14,0.3368696897815032,1.195629520146761,0,0.5,0.25741176470588234,0,3.4923807962005524
14,64192,467,653,13174,65,96,56,32,0.25025325933555176,1.1989043790736547,0,0.5,0.26105882352941173,0,2.561494205998581
15,63370,472,700,13960,72,83,36,24,0.25090065406642353,1.2,0,0.5,0.2647058823529411,0,2.53523504142418
16,62531,501,725,14761,99,86,61,20,0.3241445533584869,1.1989043790736547,0,0.5,0.26835294117647057,0,3.231966353191539
17,61724,487,767,15542,77,93,51,30,0.25861605473265203,1.195629520146761,0,0.5,0.27199999999999996,0,2.545319314594131
18,60915,513,787,16307,88,64,44,23,0.31289424656572384,1.1902113032590307,0,0.5,0.2756470588235294,0,3.0391669265034933
19,60129,518,811,17077,75,83,59,22,0.2581370301598577,1.1827090915285203,0,0.5,0.2792941176470588,0,2.474953357838405
20,59368,509,828,17832,59,70,53,20,0.23703867451541316,1.1732050807568877,0,0.5,0.2829411764705882,0,2.243904434807803
21,58565,533,868,18573,110,88,48,27,0.29804525861609665,1.1618033988749894,0,0.5,0.28658823529411764,0,2.7832556112873124
22,57809,502,941,19299,72,115,42,32,0.25959399864534166,1.1486289650954788,0,0.5,0.29023529411764704,0,2.3928905431110805
23,57052,507,961,20033,82,79,59,23,0.2445614909907371,1.1338261212717717,0,0.5,0.2938823529411765,0,2.224803583228658
24,56320,496,971,20779,66,90,80,31,0.19291862153858524,1.1175570504584946,0,0.5,0.2975294117647059,0,1.7324851652974629
