Day,Susceptible,Infected,Recovered,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag
0,653249,2779,186,292,186,118,0.2195632920205653,1.0,0,0.5,0.4493324794197584,0
1,652925,2901,388,324,202,119,0.23615751572541208,1.0261321158169134,0,0.5,0.37485658051357235,0
2,652559,3056,599,366,211,145,0.25073602711091075,1.05197792270444,0,0.5,0.37826831134592453,0
3,652244,3144,826,315,227,115,0.2329293241469987,1.0772542485937369,0,0.5,0.36425139187693334,0
4,651834,3336,1044,410,218,187,0.24652233869474122,1.10168416076895,0,0.5,0.4504446420546553,0
5,651408,3470,1336,426,292,189,0.2543555896162872,1.125,0,0.5,0.43881964760141096,0
6,651047,3548,1619,361,283,161,0.2343316486677104,1.1469463130731183,0,0.5,0.4853574456289991,0
7,650633,3680,1901,414,282,188,0.2660487563929271,1.1672826515897146,0,0.5,0.4409032600803587,0
8,650105,3911,2198,528,297,277,0.27169051552659507,1.1857862063693485,0,0.5,0.49741082596154884,0
9,649560,4169,2485,545,287,241,0.2826454831348153,1.2022542485937369,0,0.5,0.45065066838990575,0
10,648961,4446,2807,599,322,325,0.30527483844071174,1.2165063509461096,0,0.5,0.5617029699209943,0
11,648367,4670,3177,594,370,300,0.2763320921614163,1.2283863644106503,0,0.5,0.5028753354956352,0
12,647737,4955,3522,630,345,345,0.2853135891281907,1.2377641290737884,0,0.5,0.5345673769588363,0
13,647045,5248,3921,692,399,366,0.2892109454781603,1.2445369001834514,0,0.5,0.5242701078540186,0
14,646294,5589,4331,751,410,318,0.29233590866526993,1.2486304738420684,0,0.5,0.42886782214243024,0
15,645434,5970,4810,860,426,435,0.3129340126727521,1.25,0,0.5,0.5102325262214957,0
16,644602,6327,5285,832,475,356,0.2738092623146972,1.2486304738420684,0,0.5,0.45062133216517825,0
17,643670,6778,5766,932,481,475,0.2966027684998969,1.2445369001834514,0,0.5,0.5243511006130321,0
18,642712,7239,6263,958,497,512,0.2865916493498986,1.2377641290737884,0,0.5,0.538794813484699,0
19,641610,7808,6796,1102,533,535,0.3094973003037462,1.2283863644106503,0,0.5,0.4926555478151449,0
20,640553,8246,7415,1057,619,559,0.2910864113271584,1.2165063509461096,0,0.5,0.5117731635863734,0
21,639362,8807,8045,1191,630,668,0.298054362900026,1.2022542485937369,0,0.5,0.5697701524508458,0
22,637991,9473,8750,1371,705,666,0.3090938328824541,1.1857862063693485,0,0.5,0.4780183548259552,0
23,636606,10124,9484,1385,734,756,0.29720565832927576,1.1672826515897146,0,0.5,0.5706545937294243,0
24,635159,10766,10289,1447,805,790,0.291291354436492,1.1469463130731183,0,0.5,0.564442925641582,0
25,633610,11459,11145,1549,856,672,0.3096813269053966,1.125,0,0.5,0.4519652047353548,0
26,632153,12011,12050,1457,905,655,0.25666708186085835,1.10168416076895,0,0.5,0.4409133342610614,0
27,630563,12663,12988,1590,938,886,0.2707946528108616,1.0772542485937369,0,0.5,0.5619831486597198,0
28,628833,13392,13989,1730,1001,1091,0.2801032460783125,1.05197792270444,0,0.5,0.6329051480691639,0
29,627243,13946,15025,1590,1036,827,0.2544710198137469,1.0261321158169132,0,0.5,0.5238074503241701,0
30,625570,14511,16133,1673,1108,1023,0.2574217509609672,1.0000000000000002,0,0.5,0.6063234764265281,0
31,623813,15102,17299,1757,1166,1027,0.2588984397852818,0.9738678841830868,0,0.5,0.6014608541360916,0
32,622144,15583,18487,1669,1188,795,0.24811319227004805,0.9480220772955602,0,0.5,0.4811044214454737,0
33,620054,16478,19682,2090,1195,1119,0.27869247740222264,0.9227457514062631,0,0.5,0.5237577515961014,0
34,617966,17200,21048,2088,1266,1206,0.27138420267490426,0.89831583923105,0,0.5,0.5590678999667107,0
35,616009,17825,22380,1957,1332,839,0.24800088758145428,0.8750000000000001,0,0.5,0.42954055367265453,0
36,613965,18515,23734,2044,1354,1196,0.2392682300385921,0.8530536869268818,0,0.5,0.5869943203845333,0
37,611843,19223,25148,2122,1414,1210,0.23279295827715396,0.8327173484102854,0,0.5,0.5709734135284844,0
38,609677,19855,26682,2166,1534,901,0.24294211177188327,0.8142137936306515,0,0.5,0.42191123872974,0
39,607724,20316,28174,1953,1492,1011,0.2110540817908388,0.7977457514062631,0,0.5,0.5134149707640825,0
40,605556,20914,29744,2168,1570,1417,0.23320583619332186,0.7834936490538904,0,0.5,0.641019129230179,0
41,603315,21567,31332,2241,1588,1236,0.235105782961579,0.7716136355893499,0,0.5,0.5430833490805882,0
42,600971,22257,32986,2344,1654,1527,0.24112511197790254,0.7622358709262116,0,0.5,0.6570444838589347,0
43,598560,22941,34713,2411,1727,1385,0.23804506547798035,0.7554630998165486,0,0.5,0.5901415668654052,0
44,596062,23670,36482,2498,1769,1523,0.24345137553552926,0.7513695261579316,0,0.5,0.6084946787127469,0
45,593623,24246,38345,2439,1863,1441,0.22238237507289124,0.75,0,0.5,0.582693701726848,0
46,591276,24696,40242,2347,1897,1274,0.21521229756291418,0.7513695261579316,0,0.5,0.5393410681637127,0
47,588641,25463,42110,2635,1868,1400,0.2394228655233489,0.7554630998165486,0,0.5,0.5239851014553251,0
48,586087,26116,44011,2554,1901,1268,0.22470957221538573,0.7622358709262116,0,0.5,0.515318024200801,0
49,583043,27129,46042,3044,2031,1763,0.2626968605918559,0.7716136355893497,0,0.5,0.5732237690422586,0
50,579985,28085,48144,3058,2102,1660,0.2562759013736824,0.7834936490538904,0,0.5,0.5492176800602507,0
51,576449,29454,50311,3536,2167,2503,0.2857558418355662,0.7977457514062631,0,0.5,0.7058609475767459,0
52,573135,30457,52622,3314,2311,1866,0.2521524874608762,0.8142137936306515,0,0.5,0.558891806751701,0
53,569694,31538,54982,3441,2360,2192,0.2594953010397248,0.8327173484102854,0,0.5,0.6495133350796397,0
54,566139,32523,57552,3555,2518,2146,0.2570153075657752,0.8530536869268817,0,0.5,0.6171527430451083,0
