Day,Susceptible,Infected,Recovered,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag
0,366742,1415,90,190,90,110,0.2822850244740091,1.0,0,0.5,0.5534419573445207,0
1,366587,1457,203,155,113,73,0.25401013647750537,1.0,0,0.5,0.4656971791562042,0
2,366395,1560,292,192,89,95,0.26328435451948123,1.0,0,0.5,0.5007440888815943,0
3,366224,1581,442,171,150,103,0.27495417776188297,1.0,0,0.5,0.5950136321898433,0
4,366013,1689,545,211,103,131,0.26298351291091243,1.0,0,0.5,0.604681486145997,0
5,365806,1785,656,207,111,110,0.24289758361477323,1.0,0,0.5,0.513779077010856,0
6,365588,1876,783,218,127,125,0.2641539501580449,1.0,0,0.5,0.5804859210614306,0
7,365349,1957,941,239,158,130,0.2757519983331201,1.0,0,0.5,0.5373170088879201,0
8,365099,2079,1069,250,128,168,0.25000977744471387,1.0,0,0.5,0.6399186856357731,0
9,364799,2217,1231,300,162,182,0.28462315865645693,1.0,0,0.5,0.5581786897064375,0
10,364522,2335,1390,277,159,139,0.26239707474838037,1.0,0,0.5,0.4900926137135568,0
11,364185,2488,1574,337,184,228,0.2718102963929819,1.0,0,0.5,0.6580490372046947,0
12,363820,2669,1758,365,184,177,0.2849429438797874,1.0,0,0.5,0.480358956881798,0
13,363491,2805,1951,329,193,181,0.28199226284814266,1.0,0,0.5,0.5556800393489671,0
14,363147,2920,2180,344,229,163,0.27045475046375195,1.0,0,0.5,0.4664361580961564,0
15,362757,3084,2406,390,226,200,0.26334971781264066,1.0,0,0.5,0.532529842560978,0
16,362318,3294,2635,439,229,265,0.2693086295460653,1.0,0,0.5,0.5403940125122294,0
17,361875,3408,2964,443,260,247,0.26523662576103274,1.0,0,0.5,0.4994204893741992,0
18,361415,3594,3238,460,274,227,0.2702073318135337,1.0,0,0.5,0.5023066572970805,0
19,360964,3748,3535,451,297,228,0.2701137695046303,1.0,0,0.5,0.5216534513285477,0
20,360471,3932,3844,493,309,261,0.2678459493817385,1.0,0,0.5,0.5180071584552204,0
21,359904,4176,4167,567,323,286,0.28251661099375525,1.0,0,0.5,0.4888205415005275,0
22,359352,4362,4533,552,366,261,0.2635195894998955,1.0,0,0.5,0.5298838475635396,0
23,358799,4591,4857,553,324,312,0.28179764815761427,1.0,0,0.5,0.5880106948289983,0
24,358173,4849,5225,626,368,362,0.2782463164757063,1.0,0,0.5,0.597066053752986,0
25,357604,5052,5591,569,366,318,0.26524096221284554,1.0,0,0.5,0.5426114334342417,0
26,356876,5389,5982,728,391,376,0.2995469449264947,1.0,0,0.5,0.5215653698300995,0
27,356128,5696,6423,748,441,479,0.2725780655219937,1.0,0,0.5,0.6282298979029644,0
28,355387,5990,6870,741,447,347,0.2758094208480635,1.0,0,0.5,0.4629656398687453,0
29,354568,6335,7344,819,474,422,0.29359224286122804,1.0,0,0.5,0.5491214868965002,0
30,353798,6621,7828,770,484,390,0.2595403138917847,1.0,0,0.5,0.49927722699111227,0
31,352967,6971,8309,831,481,471,0.27637286077973305,1.0,0,0.5,0.540051930786763,0
32,351940,7486,8821,1027,512,578,0.2933363415885478,1.0,0,0.5,0.577245612564828,0
33,350905,7947,9395,1035,574,591,0.2925280806859139,1.0,0,0.5,0.5571140330306851,0
34,349891,8336,10020,1014,625,526,0.27481892414730646,1.0,0,0.5,0.5209459634777924,0
35,348830,8732,10685,1061,665,505,0.2815979832157926,1.0,0,0.5,0.483412930716293,0
36,347707,9215,11325,1123,639,625,0.269608804810113,1.0,0,0.5,0.5419843782927769,0
