Day,Susceptible,Infected,Recovered,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag
0,410831,5966,375,1480,375,761,0.3099094074716024,1.0,0,0.0,0.5267843741250012,0
1,408997,7357,818,1834,443,738,0.3191685499714526,1.0261321158169134,0,0.0,0.39663708852992896,0
2,406584,9242,1346,2413,528,955,0.3330149658999643,1.05197792270444,0,0.0,0.39688905045354633,0
3,403571,11503,2098,3013,752,1400,0.3423463908080645,1.0772542485937369,0,0.0,0.46392839179152084,0
4,399719,14450,3003,3852,905,1969,0.3405487118894937,1.10168416076895,0,0.0,0.5072444756485155,0
5,395260,17816,4096,4459,1093,2738,0.32081230344863093,1.125,0,0.0,0.6004736215169098,0
6,389630,22105,5437,5630,1341,2982,0.3351353167262872,1.1469463130731183,0,0.0,0.5287573798219527,0
7,381765,28181,7226,7865,1789,4031,0.37992718069589015,1.1672826515897146,0,0.0,0.5292246756454,0
8,373167,34607,9398,8598,2172,4864,0.3355776689229771,1.1857862063693485,0,0.0,0.5595389588124196,0
9,361173,43948,12051,11994,2653,6754,0.3867782717590834,1.2022542485937369,0,0.0,0.5614629216775463,0
10,347533,54190,15449,13640,3398,6568,0.36183836344534226,1.2165063509461096,0,0.0,0.49109199591601027,0
11,329675,67816,19681,17858,4232,9854,0.4053705624590251,1.2283863644106503,0,0.0,0.5490542535590183,0
12,310031,82198,24943,19644,5262,9464,0.37967927755959147,1.2377641290737884,0,0.0,0.4848875052738144,0
13,287773,98134,31265,22258,6322,11777,0.37770897509406665,1.2445369001834514,0,0.0,0.5282694181471582,0
14,262072,116375,38725,25701,7460,13693,0.397896022854779,1.2486304738420684,0,0.0,0.5373022039882029,0
15,235516,133920,47736,26556,9011,12438,0.3808296885055226,1.25,0,0.0,0.47326705238221767,0
16,205775,153443,57954,29741,10218,15406,0.4200978677402105,1.2486304738420684,0,0.0,0.5210322600365432,0
17,177935,169558,69679,27840,11725,14390,0.39335378668959714,1.2445369001834514,0,0.0,0.5119099220146701,0
18,149795,184669,82708,28140,13029,11291,0.42635794932189003,1.2377641290737884,0,0.0,0.4073203028592078,0
19,125675,194593,96904,24120,14151,12910,0.3975489865876152,1.2283863644106503,0,0.0,0.5393046523331558,0
20,105615,199795,111762,20060,14858,10040,0.36742249007718153,1.2165063509461096,0,0.0,0.49913633150357634,0
21,87719,202390,127063,17896,15301,10611,0.3854420335211813,1.2022542485937369,0,0.0,0.5938048042923157,0
22,75217,199473,142482,12502,15419,7465,0.3232045987803912,1.1857862063693485,0,0.0,0.595659638751983,0
23,62321,197029,157822,12896,15340,6872,0.39612005498247027,1.1672826515897146,0,0.0,0.5424244202775867,0
24,51973,192092,173107,10348,15285,4313,0.38111637431666023,1.1469463130731183,0,0.0,0.41824430337327706,0
25,44758,184583,187831,7215,14724,3896,0.33070397609256286,1.125,0,0.0,0.5372281275508268,0
26,38438,176583,202151,6320,14320,3640,0.34361508982146605,1.10168416076895,0,0.0,0.5697591412780407,0
27,33359,168112,215701,5079,13550,3006,0.34098591561010366,1.0772542485937369,0,0.0,0.5901073255376743,0
28,29220,159371,228581,4139,12880,2160,0.3252888453912138,1.05197792270444,0,0.0,0.5205733208979539,0
29,25439,150808,240925,3781,12344,1852,0.3632752458386327,1.0261321158169132,0,0.0,0.49375703434498575,0
30,22572,142216,252384,2867,11459,1521,0.3333474979999996,1.0000000000000002,0,0.0,0.5252994628026196,0
31,20276,133608,263288,2296,10904,1255,0.31243546667436495,0.9738678841830868,0,0.0,0.5621211272597056,0
32,18577,125243,273352,1699,10064,838,0.28416255540175284,0.9480220772955602,0,0.0,0.5075024460173041,0
33,16995,117316,282861,1582,9509,971,0.2946461432802803,0.9227457514062631,0,0.0,0.6113439096301914,0
34,15671,109718,291783,1324,8922,669,0.2858028844073696,0.89831583923105,0,0.0,0.5095607120472817,0
35,14590,102484,300098,1081,8315,569,0.280661281601508,0.8750000000000001,0,0.0,0.5096180918045113,0
36,13644,95564,307964,946,7866,505,0.28068062804417787,0.8530536869268818,0,0.0,0.5222767931154481,0
37,12837,88863,315472,807,7426,511,0.2581098982501796,0.8327173484102854,0,0.0,0.6308082653532792,0
38,12165,82655,322352,672,6880,359,0.25548601187448866,0.8142137936306515,0,0.0,0.5368274195322328,0
39,11528,76985,328659,637,6307,288,0.2726545777833184,0.7977457514062631,0,0.0,0.47345042878262567,0
40,11036,71564,334572,492,5913,204,0.2500161641573088,0.7834936490538904,0,0.0,0.42800264451427394,0
41,10545,66587,340040,491,5468,289,0.2780869286682952,0.7716136355893499,0,0.0,0.5903331649012811,0
42,10089,61880,345203,456,5163,199,0.2710245990058717,0.7622358709262116,0,0.0,0.41026560049032973,0
43,9743,57669,349760,346,4557,162,0.23200273406036293,0.7554630998165486,0,0.0,0.5020838060712146,0
44,9382,53614,354176,361,4416,199,0.26487348976879854,0.7513695261579316,0,0.0,0.5354477412281098,0
45,9061,49792,358319,321,4143,175,0.2577296297039859,0.75,0,0.0,0.5012992064779203,0
46,8803,46274,362095,258,3776,166,0.25110501300865384,0.7513695261579316,0,0.0,0.5801179475119316,0
47,8574,42790,365808,229,3713,117,0.2644677092301791,0.7554630998165486,0,0.0,0.5029104361326046,0
48,8325,39768,369079,249,3271,129,0.2710358635865112,0.7622358709262116,0,0.0,0.540247658165991,0
49,8139,36783,372250,186,3171,103,0.26590238499633145,0.7716136355893497,0,0.0,0.5172977515745868,0
50,7938,34209,375025,201,2775,123,0.269824250793741,0.7834936490538904,0,0.0,0.6416056812375162,0
51,7773,31703,377696,165,2671,88,0.27290551864166623,0.7977457514062631,0,0.0,0.5190467041378914,0
52,7601,29447,380124,172,2428,97,0.2905407689835998,0.8142137936306515,0,0.0,0.5454885794161276,0
53,7446,27269,382457,155,2260,83,0.3182490810512202,0.8327173484102854,0,0.0,0.6045796100737151,0
54,7304,25294,384574,142,2117,71,0.30934089136675247,0.8530536869268817,0,0.0,0.4942138165784391,0
55,7168,23498,386506,136,1932,71,0.30913751091551733,0.8750000000000001,0,0.0,0.618867747707918,0
56,7028,21803,388341,140,1835,75,0.3389986048717202,0.89831583923105,0,0.0,0.5542109699683007,0
57,6881,20349,389942,147,1601,95,0.3452391923354314,0.9227457514062631,0,0.0,0.6115870313050908,0
58,6768,18920,391484,113,1542,62,0.39050725569373884,0.9480220772955602,0,0.0,0.4830165610086243,0
59,6677,17560,392935,91,1451,36,0.35621656160270937,0.9738678841830867,0,0.0,0.5085581198190259,0
60,6588,16289,394295,89,1360,54,0.353501970366727,0.9999999999999997,0,0.0,0.5872801052521226,0
61,6493,15091,395588,95,1293,45,0.36832740426336846,1.0261321158169132,0,0.0,0.4845476230304,0
62,6384,13991,396797,109,1209,67,0.4230310191118971,1.0519779227044397,0,0.0,0.5281027272391977,0
63,6280,13067,397825,104,1028,54,0.4277584108007387,1.0772542485937369,0,0.0,0.5516692028998191,0
64,6203,12088,398881,77,1056,50,0.40529702909516285,1.1016841607689498,0,0.0,0.5947140085939143,0
65,6116,11290,399766,87,885,35,0.4220768499503592,1.1249999999999998,0,0.0,0.5120439136130835,0
66,6045,10475,400652,71,886,37,0.4302319385104622,1.1469463130731183,0,0.0,0.5551806929884626,0
67,5971,9734,401467,74,815,36,0.4719539731623059,1.1672826515897143,0,0.0,0.5400787791402033,0
68,5909,9095,402168,62,701,40,0.4309789447320328,1.1857862063693485,0,0.0,0.597999461037037,0
69,5861,8456,402855,48,687,25,0.459345150674172,1.2022542485937369,0,0.0,0.510126218495124,0
70,5821,7861,403490,40,635,20,0.4508391997422577,1.2165063509461096,0,0.0,0.6022372064231973,0
71,5761,7333,404078,60,588,31,0.48767850629099846,1.2283863644106503,0,0.0,0.5353377189154149,0
72,5705,6796,404671,56,593,27,0.484134560517575,1.2377641290737884,0,0.0,0.5304250522039665,0
73,5661,6296,405215,44,510,26,0.5332990677375999,1.2445369001834514,0,0.0,0.5649042008706844,0
74,5621,5886,405665,40,450,22,0.4442285528689311,1.2486304738420684,0,0.0,0.5790873079435094,0
75,5590,5455,406127,31,462,11,0.44276250553613095,1.25,0,0.0,0.576345133910566,0
76,5562,5057,406553,28,426,20,0.5311960469858228,1.2486304738420684,0,0.0,0.5866522900550181,0
77,5527,4704,406941,35,388,20,0.4876663966167709,1.2445369001834514,0,0.0,0.6196615258371799,0
78,5485,4388,407299,42,358,29,0.48963441055782375,1.2377641290737884,0,0.0,0.6383614960183714,0
79,5460,4068,407644,25,345,18,0.47061244667205826,1.22838636441065,0,0.0,0.613077259106983,0
80,5437,3768,407967,23,323,14,0.48715785903907705,1.2165063509461098,0,0.0,0.5419588721914438,0
81,5416,3507,408249,21,282,11,0.49178831897904113,1.2022542485937369,0,0.0,0.5278228423980034,0
82,5407,3242,408523,9,274,4,0.20219137689026243,1.1857862063693487,1,0.0,0.5392004254775009,0
83,5400,2989,408783,7,260,4,0.19659400846457298,1.1672826515897143,1,0.0,0.4879697053527711,0
84,5393,2784,408995,7,212,3,0.18155333018660794,1.1469463130731183,1,0.0,0.6574746138789611,0
85,5388,2582,409202,5,207,5,0.17720263372190326,1.125,1,0.0,0.6241704537555514,0
86,5382,2377,409413,6,211,5,0.18686919510755698,1.1016841607689503,1,0.0,0.6071450139537328,0
87,5379,2204,409589,3,176,3,0.1750457642970391,1.0772542485937369,1,0.0,0.7178413783701831,0
88,5373,2025,409774,6,185,4,0.1653985573225016,1.0519779227044401,1,0.0,0.6033352801768949,0
89,5370,1826,409976,3,177,1,0.16567933092040932,1.0261321158169132,1,0.0,0.6582045800904723,0
90,5362,1696,410114,8,138,4,0.16182539533657384,1.0,1,0.0,0.49930087940177403,0
91,5358,1576,410238,4,124,4,0.1733355774299467,0.9738678841830866,1,0.0,0.5881861414227929,0
92,5357,1454,410361,1,123,1,0.1590113689627003,0.9480220772955604,1,0.0,0.5831603849101371,0
93,5356,1358,410458,1,97,1,0.1432617603009875,0.9227457514062632,1,0.0,0.5965543648172007,0
94,5353,1252,410567,3,109,1,0.1668098653142805,0.89831583923105,1,0.0,0.5193634607766568,0
95,5351,1155,410666,2,99,2,0.16494288088425507,0.8749999999999998,1,0.0,0.5112007506950221,0
96,5346,1069,410757,5,91,2,0.14869404497200064,0.8530536869268818,1,0.0,0.6291768732933102,0
97,5344,971,410857,2,100,1,0.34017412687612963,0.8327173484102858,0,0.0,0.6814626375929953,0
98,5338,897,410937,6,80,5,0.34871234473777524,0.8142137936306516,0,0.0,0.5458482438682299,0
