Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,327600,307,2709,1134,308,1,247,1,0.20978830388220188,1.0,0,0.5,0.624,0,2.5895496741450392
1,326370,665,2521,2206,347,1,189,0,0.25769387643843766,1.0,0,0.5,0.6280336134453781,0,3.168935586029122
2,325251,907,2323,3286,238,1,199,1,0.22457568016437318,1.0,0,0.5,0.6320672268907562,0,2.7522028842932382
3,324112,1171,2171,4316,262,1,153,0,0.22643540271647875,1.0,0,0.5,0.6361008403361345,0,2.76527623380721
4,322959,1449,2005,5357,279,1,167,1,0.2620288958433333,1.0,0,0.5,0.6401344537815126,0,3.1885678286611556
5,321842,1697,1838,6396,246,1,168,1,0.2624422921584404,1.0,0,0.5,0.6441680672268908,0,3.1825528331897806
6,320765,1906,1671,7432,209,1,168,1,0.22944862664206805,1.0,0,0.5,0.6482016806722689,0,2.7731382337921238
7,319705,1799,1843,8434,195,309,137,193,0.24882993458861793,1.0,0,0.5,0.6522352941176471,0,2.997444394787268
8,318621,1661,2091,9409,221,360,112,236,0.25517618597489183,1.0,0,0.5,0.6562689075630252,0,3.0634699152790508
9,317532,1648,2193,10410,230,244,142,165,0.25094169011052686,1.0,0,0.5,0.6603025210084034,0,3.0023367273615604
10,316478,1590,2317,11408,198,266,142,176,0.1985633879851784,1.0,0,0.5,0.6643361344537815,0,2.3677823625762353
11,315390,1545,2447,12412,234,280,150,187,0.20938344684771382,1.0,0,0.5,0.6683697478991596,0,2.488223259280349
12,314267,1582,2455,13505,272,250,242,164,0.2370492649562867,1.0,0,0.5,0.6724033613445378,0,2.8069616183126356
13,313143,1650,2499,14518,277,210,166,144,0.23159678332090952,1.0,0,0.5,0.6764369747899159,0,2.7325889796329905
14,311986,1761,2539,15525,312,202,162,133,0.26873304027596834,1.0,0,0.5,0.6804705882352942,0,3.1590409308040037
15,310828,1858,2573,16554,317,222,188,147,0.23860899818742107,1.0,0,0.5,0.6845042016806723,0,2.7945123469705995
16,309659,1959,2560,17636,331,231,244,170,0.26155076960028767,1.0,0,0.5,0.6885378151260505,0,3.0516785894369054
17,308605,1974,2584,18655,219,208,184,145,0.19302342456874613,1.0,0,0.5,0.6925714285714286,0,2.2444609622847738
18,307465,2063,2650,19656,308,235,169,165,0.23513186094011307,1.0,0,0.5,0.6966050420168067,0,2.723994635416423
19,306344,2069,2719,20703,292,287,218,196,0.2433486207986335,1.0,0,0.5,0.7006386554621848,0,2.808906928784347
20,305285,2024,2818,21709,232,278,179,188,0.19902453273238996,1.0,0,0.5,0.704672268907563,0,2.289344554453944
21,304172,2016,2937,22726,290,313,194,216,0.2253799056600034,1.0,0,0.5,0.7087058823529412,0,2.5830541320427485
22,303023,2027,3032,23770,329,319,224,218,0.2275850652489568,1.0,0,0.5,0.7127394957983193,0,2.5984743491685993
23,301927,1979,3077,24875,278,332,287,222,0.2281168895594018,1.0,0,0.5,0.7167731092436974,0,2.595126153504201
24,300823,2047,3036,25953,290,223,264,163,0.21988048492033987,1.0,0,0.5,0.7208067226890756,0,2.492279846088598
