Day,Susceptible,Infected,Recovered,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag
0,724581,4523,299,1013,299,498,0.2595978254546581,1.0,0,0.0,0.5085838719539364,0
1,723482,5269,652,1099,353,635,0.24510724293219727,1.0,0,0.0,0.5867281931883579,0
2,722057,6308,1038,1425,386,935,0.26258045150053694,1.0,0,0.0,0.6510842930706731,0
3,720284,7608,1511,1773,473,1196,0.2691265742030751,1.0,0,0.0,0.6767641281401773,0
4,718444,8886,2073,1840,562,1087,0.24883691636115576,1.0,0,0.0,0.5981775946738123,0
5,716039,10608,2756,2405,683,1331,0.27892737413071694,1.0,0,0.0,0.5518581796563345,0
6,713155,12702,3546,2884,790,1754,0.28532650520636393,1.0,0,0.0,0.6161170171180483,0
7,709684,15184,4535,3471,989,2053,0.2880266859581554,1.0,0,0.0,0.5950680992411987,0
8,705324,18391,5688,4360,1153,2772,0.2886260518202655,1.0,0,0.0,0.6383785821878019,0
9,700240,22031,7132,5084,1444,3323,0.2902106330340782,1.0,0,0.0,0.6442580646522369,0
10,694719,25858,8826,5521,1694,3318,0.25784841640476275,1.0,0,0.0,0.607756670588731,0
11,687994,30586,10823,6725,1997,4135,0.27749830256866836,1.0,0,0.0,0.6172589071886831,0
12,680103,36045,13255,7891,2432,4328,0.2733517781106566,1.0,0,0.0,0.5528135085574241,0
13,671268,42068,16067,8835,2812,4880,0.26552982315453955,1.0,0,0.0,0.5543801256408971,0
14,661430,48626,19347,9838,3280,5361,0.2569029768115471,1.0,0,0.0,0.5379563625625949,0
15,650030,56359,23014,11400,3667,6869,0.26030627400390405,1.0,0,0.0,0.6050778632426406,0
16,636776,65298,27329,13254,4315,7055,0.26645370167676513,1.0,0,0.0,0.5308397817866,0
17,620277,76828,32298,16499,4969,10783,0.2958566985292209,1.0,0,0.0,0.653924924774603,0
18,602431,88432,38540,17846,6147,9481,0.28090198109841935,1.0,0,0.0,0.5262513993957887,0
19,580268,103726,45409,22163,6869,13443,0.30965604984782064,1.0,0,0.0,0.6087603425115042,0
20,557260,118712,53431,23008,8022,14790,0.2848558111141417,1.0,0,0.0,0.6390682732719428,0
21,531137,135770,62496,26123,9065,15965,0.2974254629251436,1.0,0,0.0,0.6068513861315519,0
22,500986,155326,73091,30151,10595,16986,0.3127572788817231,1.0,0,0.0,0.5585209808839784,0
23,468444,175909,85050,32542,11959,24297,0.31467233083606383,1.0,0,0.0,0.7467196581351894,0
24,435130,195723,98550,33314,13500,19307,0.3065469163324312,1.0,0,0.0,0.5740115042465174,0
25,401970,213787,113646,33160,15096,20523,0.2953483287835762,1.0,0,0.0,0.61718486541438,0
26,366112,233343,129948,35858,16302,23543,0.317528530544501,1.0,0,0.0,0.6584398717052887,0
27,332988,248378,148037,33124,18089,19453,0.2981312433111093,1.0,0,0.0,0.5874773214982382,0
28,300354,261703,167346,32634,19309,18442,0.3028117216690855,1.0,0,0.0,0.5679157419026477,0
29,269517,272220,187666,30837,20320,21977,0.3025266803174488,1.0,0,0.0,0.7078385562775543,0
30,239423,281234,208746,30094,21080,18077,0.31795826053196513,1.0,0,0.0,0.6010342844608709,0
31,209866,289013,230524,29557,21778,20104,0.3402008997015384,1.0,0,0.0,0.6785340267152042,0
32,183896,292893,252614,25970,22090,16903,0.3331150990704064,1.0,0,0.0,0.6544498677232824,0
33,161507,292552,275344,22389,22636,12661,0.32455786649252566,1.0,0,0.0,0.5626707516301152,0
34,142505,288780,298118,19002,22774,11306,0.3111308038047849,1.0,0,0.0,0.5975422369147874,0
35,126251,282695,320457,16254,22339,10021,0.3089228431201485,1.0,0,0.0,0.6140184630875026,0
36,111559,275495,342349,14692,21892,9043,0.3244873838419575,1.0,0,0.0,0.611063440514409,0
37,98202,267762,363439,13357,21090,9302,0.3326601278026194,1.0,0,0.0,0.6923129688680418,0
38,85709,259709,383985,12493,20546,8006,0.36900990571603925,1.0,0,0.0,0.6468244601777982,0
39,75938,249628,403837,9771,19852,6293,0.3343725013704425,1.0,0,0.0,0.6502678511975263,0
40,66933,239646,422824,9005,18987,5741,0.3667190899000926,1.0,0,0.0,0.6387104640165506,0
41,59504,228640,441259,7429,18435,4264,0.35613685880695095,1.0,0,0.0,0.5780667334195603,0
42,53945,216668,458790,5559,17531,3427,0.30710289263898755,1.0,0,0.0,0.6054079763567692,0
43,48435,205440,475528,5510,16738,3019,0.35756070207201635,1.0,0,0.0,0.554869125640009,0
44,43932,194099,491372,4503,15844,2714,0.34062945299725467,1.0,0,0.0,0.6042498827242387,0
45,42223,180976,506204,1709,14832,1205,0.14901666627215537,1.0,1,0.0,0.7099713625710075,0
46,40692,168679,520032,1531,13828,965,0.14634441078273203,1.0,1,0.0,0.630319396590597,0
