Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,45026,73,329,141,74,1,20,0,0.21016556606855094,1.0,0,0.0,0.364,0,2.595765426551651
1,44837,140,305,287,68,1,25,0,0.17988241190630896,1.0209056926535307,0,0.0,0.3658823529411765,0,2.2124107679132674
2,44665,206,283,430,52,1,23,1,0.1667391648234313,1.0415823381635518,0,0.0,0.36776470588235294,0,2.042892316278215
3,44509,256,263,570,37,1,21,0,0.17789644687911174,1.0618033988749895,0,0.0,0.36964705882352944,0,2.171979019218763
4,44356,289,246,707,34,1,18,1,0.19164418660473476,1.08134732861516,0,0.0,0.3715294117647059,0,2.331785188680796
5,44186,340,223,850,51,1,24,0,0.19727383926794728,1.1,0,0.0,0.37341176470588233,0,2.3910832643610567
6,44013,333,279,987,55,75,19,26,0.21610753520150763,1.1175570504584946,0,0.0,0.3752941176470588,0,2.6091040364129
7,43844,316,338,1115,51,69,10,27,0.1943951454293904,1.1338261212717717,0,0.0,0.3771764705882353,0,2.3379547379266037
8,43661,315,383,1255,66,68,23,24,0.20361993927428704,1.1486289650954788,0,0.0,0.3790588235294117,0,2.438678204660692
9,43481,337,409,1398,63,52,26,14,0.20332914508581282,1.1618033988749894,0,0.0,0.3809411764705882,0,2.425155960597179
10,43272,398,406,1553,92,35,38,6,0.218335987722797,1.1732050807568877,0,0.0,0.38282352941176473,0,2.591628865221113
11,43086,417,425,1702,70,52,33,9,0.20081765728936607,1.18270909152852,0,0.0,0.3847058823529412,0,2.373441808567674
12,42881,453,461,1850,89,68,32,26,0.2190638735641177,1.1902113032590307,0,0.0,0.3865882352941177,0,2.5767731249047956
13,42657,511,472,2006,109,52,41,16,0.23956728609486397,1.195629520146761,0,0.0,0.3884705882352941,0,2.803227447099073
14,42466,532,498,2161,77,67,41,25,0.19768506928780802,1.1989043790736547,0,0.0,0.39035294117647057,0,2.3027974479295286
15,42253,560,541,2306,99,74,31,31,0.23140033367204765,1.2,0,0.0,0.392235294117647,0,2.682020205250562
16,42050,555,592,2464,90,96,45,45,0.21617097035060745,1.1989043790736547,0,0.0,0.3941176470588235,0,2.49346850469701
17,41775,647,625,2615,162,71,38,21,0.3068069828665644,1.195629520146761,0,0.0,0.39599999999999996,0,3.515784225364482
18,41503,711,678,2778,160,104,51,44,0.26361166075488035,1.1902113032590307,0,0.0,0.39788235294117646,0,3.0011287158786124
19,41249,753,735,2942,143,110,53,42,0.25478797050479285,1.1827090915285203,0,0.0,0.39976470588235297,0,2.882921776688154
20,40983,823,775,3100,156,88,48,31,0.22347810513997715,1.1732050807568877,0,0.0,0.4016470588235294,0,2.5123447911276533
21,40690,906,812,3274,184,102,65,47,0.244041037001026,1.1618033988749894,0,0.0,0.4035294117647059,0,2.7238994150551217
