Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,453611,302,1234,116,302,0,116,0,0.2273748144677241,1.0,0,0.0,0.315,0,2.8318718236908884
1,453363,558,1148,203,248,1,87,0,0.22285650176780192,1.0,0,0.0,0.3156470588235294,0,2.774080372525221
2,453092,827,1054,298,271,1,95,0,0.22357952341405826,1.0,0,0.0,0.31629411764705884,0,2.7814168245256723
3,452834,1097,989,364,258,1,66,0,0.2280446869224818,1.0,0,0.0,0.3169411764705882,0,2.8353497801780265
4,452583,1346,912,442,251,1,78,0,0.2483044381510077,1.0,0,0.0,0.3175882352941176,0,3.085534282703007
5,452328,1602,859,496,255,1,54,0,0.2686827232539586,1.0,0,0.0,0.31823529411764706,0,3.3368821660231713
6,452152,1476,1101,556,176,302,60,98,0.21769494066760306,1.0,0,0.0,0.31888235294117645,0,2.7025917659885073
7,451930,1442,1285,630,222,258,74,89,0.24525940422533657,1.0,0,0.0,0.3195294117647059,0,3.043298119755953
8,451630,1471,1469,717,300,271,87,102,0.2354821925976956,1.0,0,0.0,0.3201764705882353,0,2.9200380506129773
9,451298,1531,1639,819,332,272,102,98,0.2222702156440231,1.0,0,0.0,0.32082352941176473,0,2.754180105228086
10,450903,1682,1744,965,395,251,146,87,0.23011487205603032,1.0,0,0.0,0.3214705882352941,0,2.8488886136881386
11,450580,1748,1874,1093,323,258,128,86,0.20596407799732833,1.0,0,0.0,0.32211764705882356,0,2.5480682117818767
12,450194,1958,1911,1232,386,176,139,52,0.22016808514261432,1.0,0,0.0,0.3227647058823529,0,2.721458555897748
13,449799,2129,2010,1357,395,224,125,72,0.19783757668913313,1.0,0,0.0,0.32341176470588234,0,2.443289487537846
14,449338,2303,2186,1481,461,300,124,92,0.22765139826107236,1.0,0,0.0,0.32405882352941173,0,2.808607991200519
15,448894,2425,2366,1633,444,332,152,107,0.20456755321786574,1.0,0,0.0,0.3247058823529412,0,2.521321390992147
16,448369,2565,2599,1802,525,402,169,132,0.22322758853544086,1.0,0,0.0,0.32535294117647057,0,2.748090956327636
17,447904,2721,2759,1966,465,324,164,104,0.18177706731163393,1.0,0,0.0,0.326,0,2.2354846417661354
18,447316,2923,2961,2150,588,386,184,115,0.22134411174598195,1.0,0,0.0,0.3266470588235294,0,2.718504542697454
19,446636,3214,3156,2350,680,395,200,140,0.24395669669099723,1.0,0,0.0,0.3272941176470588,0,2.9916730324911156
20,445876,3513,3434,2546,760,474,196,154,0.24501268066188908,1.0,0,0.0,0.32794117647058824,0,2.999510008577472
21,445147,3788,3629,2805,729,454,259,141,0.21766973180960603,1.0,0,0.0,0.3285882352941176,0,2.660413544090193
22,444387,4018,3906,3070,760,542,265,186,0.21179920365188049,1.0,0,0.0,0.32923529411764707,0,2.584242863829485
23,443371,4554,4161,3295,1016,480,225,151,0.25440920627414326,1.0,0,0.0,0.32988235294117646,0,3.0970467673348474
24,442528,4809,4372,3672,843,588,377,179,0.2089728502561795,1.0,0,0.0,0.3305294117647059,0,2.539091071484137
25,441533,5124,4766,3964,995,686,292,222,0.24162713307098962,1.0,0,0.0,0.3311764705882353,0,2.9292505910384015
26,440334,5551,5142,4361,1199,773,397,256,0.24768991180720448,1.0,0,0.0,0.33182352941176474,0,2.99459569594151
27,439233,5923,5507,4725,1101,729,364,235,0.2207714084799376,1.0,0,0.0,0.3324705882352941,0,2.6624744395236495
28,438210,6174,5900,5104,1023,772,379,293,0.18756439947962975,1.0,0,0.0,0.3331176470588235,0,2.2567338960108922
29,436877,6499,6482,5538,1333,1016,434,344,0.22881922972725943,1.0,0,0.0,0.3337647058823529,0,2.7447282841334544
30,435287,7246,6761,6102,1590,843,564,281,0.2494113944146445,1.0,0,0.0,0.33441176470588235,0,2.9808467204826488
31,433908,7624,7287,6577,1379,1001,475,338,0.21219849340543964,1.0,0,0.0,0.33505882352941174,0,2.5280613589443766
32,432559,7778,7991,7073,1349,1200,496,394,0.20045212186380948,1.0,0,0.0,0.3357058823529412,0,2.38069449365772
33,430768,8468,8408,7757,1791,1101,684,378,0.23930007912792559,1.0,0,0.0,0.3363529411764706,0,2.83030952673999
34,429185,9028,8783,8405,1583,1023,648,350,0.19520498467318256,1.0,0,0.0,0.33699999999999997,0,2.3002926700324826
35,427284,9594,9502,9027,1901,1341,622,450,0.2261677779684605,1.0,0,0.0,0.3376470588235294,0,2.6533529202207204
36,424981,10307,10354,9765,2303,1590,738,532,0.2588048848047588,1.0,0,0.0,0.3382941176470588,0,3.0198796835348793
