Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,212428,1037,3927,3450,1035,1,332,1,0.25182731196744124,1.0,0,0.0,0.624,0,3.0279509182379245
1,208353,2067,3607,6829,1017,1,321,1,0.271726944544531,1.0209056926535307,0,0.0,0.6270252100840336,0,3.2045474348216727
2,204357,3070,3324,10112,997,1,284,1,0.2809437807322156,1.0415823381635518,0,0.0,0.6300504201680672,0,3.2496993397392093
3,200608,3879,3011,13368,807,1,314,1,0.27404461400849905,1.0618033988749895,0,0.0,0.6330756302521008,0,3.111743279437564
4,196857,4747,2767,16504,863,4,248,3,0.32318317689082365,1.08134732861516,0,0.0,0.6361008403361345,0,3.6010889524267036
5,193534,4201,3618,19526,489,1039,188,666,0.2227299214055749,1.1,0,0.0,0.639126050420168,0,2.439889048656857
6,189796,4136,4371,22591,952,1032,279,683,0.30972418287224673,1.1175570504584946,0,0.0,0.6421512605042016,0,3.327334110620234
7,185896,4303,5000,25699,1168,1005,376,654,0.3104094129409527,1.1338261212717717,0,0.0,0.6451764705882354,0,3.266172880926339
8,181781,4937,5445,28741,1439,811,366,511,0.3556717427384622,1.1486289650954788,0,0.0,0.6482016806722689,0,3.6595871351267437
9,177926,5307,5868,31807,1238,872,449,549,0.2885400446978042,1.1618033988749894,0,0.0,0.6512268907563026,0,2.905893886094707
10,173802,6381,5883,34846,1563,493,478,314,0.3275776304472961,1.1732050807568877,0,0.0,0.6542521008403361,0,3.2225765901290617
11,169651,7084,6345,37853,1649,967,505,640,0.3607600388808338,1.18270909152852,0,0.0,0.6572773109243698,0,3.4642489186790115
12,165618,7507,7066,40746,1591,1172,451,759,0.32916269666932474,1.1902113032590307,0,0.0,0.6603025210084034,0,3.0856906783324174
13,161430,7870,7886,43755,1804,1445,625,981,0.3386506838115901,1.195629520146761,0,0.0,0.6633277310924369,0,3.0943571950439566
14,157396,8357,8348,46858,1711,1242,780,798,0.3015130595426476,1.1989043790736547,0,0.0,0.6663529411764706,0,2.686173497422023
15,153372,8569,9285,49754,1758,1567,630,1018,0.2946547047910448,1.2,0,0.0,0.6693781512605042,0,2.557959723102131
16,149467,8601,10212,52704,1698,1670,743,1142,0.26839174482155415,1.1989043790736547,0,0.0,0.6724033613445378,0,2.2706422395525268
17,144662,9664,11007,55655,2654,1595,800,1099,0.3879899680087682,1.195629520146761,0,0.0,0.6754285714285714,0,3.176941388980458
18,140012,10431,12116,58436,2568,1808,699,1222,0.35065053218983816,1.1902113032590307,0,0.0,0.6784537815126049,0,2.7789069363293857
19,135072,11633,12797,61500,2924,1729,1048,1186,0.3773109825296086,1.1827090915285203,0,0.0,0.6814789915966386,0,2.88468913055661
20,130876,12110,13381,64639,2252,1779,1195,1229,0.3025134814514981,1.1732050807568877,0,0.0,0.6845042016806723,0,2.2409851972730284
21,126563,12846,14075,67531,2429,1702,1008,1181,0.32040694816719617,1.1618033988749894,0,0.0,0.6875294117647059,0,2.2953183416926386
22,122200,12733,15723,70363,2541,2658,1010,1867,0.334542668028384,1.1486289650954788,0,0.0,0.6905546218487395,0,2.313965945387167
23,118191,12423,16924,73496,2250,2575,1374,1789,0.26595490624520135,1.1338261212717717,0,0.0,0.6935798319327732,0,1.779207721690156
24,113567,12423,18314,76738,2923,2931,1541,1979,0.33429490586554483,1.1175570504584946,0,0.0,0.6966050420168067,0,2.148899739993407
25,108862,13255,18842,80101,3070,2256,1728,1616,0.322731073850083,1.1,0,0.0,0.6996302521008403,0,1.9886178483797998
26,104418,13699,19951,82996,2878,2438,1329,1700,0.3109291769553917,1.08134732861516,0,0.0,0.702655462184874,0,1.837685078231658
27,99418,14669,20982,86013,3497,2545,1514,1798,0.379102781394681,1.0618033988749895,0,0.0,0.7056806722689075,0,2.1333211253841258
28,95609,14786,21561,89130,2378,2265,1686,1638,0.25838489269551757,1.0415823381635518,0,0.0,0.7087058823529412,0,1.3982992817010207
29,91976,14116,22606,92392,2257,2931,1886,2096,0.2490349899893646,1.0209056926535307,0,0.0,0.7117310924369747,0,1.2964898771991018
30,87883,13804,23769,95640,2770,3088,1925,2242,0.30321368901684226,1.0000000000000002,0,0.0,0.7147563025210083,0,1.508300652956857
31,84322,13222,24428,99128,2296,2882,2223,2093,0.24905593780986063,0.9790943073464694,0,0.0,0.717781512605042,0,1.1886993911856074
32,80920,11915,25832,102453,2188,3515,2111,2509,0.2327656137799568,0.9584176618364482,0,0.0,0.7208067226890755,0,1.066126989971999
33,77155,12155,25810,106021,2601,2382,2404,1717,0.2777941534256614,0.9381966011250106,0,0.0,0.7238319327731092,0,1.2131693172150813
34,74322,11621,25892,109310,1723,2261,2179,1652,0.1861334259263389,0.91865267138484,0,0.0,0.7268571428571428,0,0.7830256703807615
35,71227,10877,26417,112631,2025,2776,2251,2024,0.24599075072636623,0.9,0,0.0,0.7298823529411765,0,0.9917396384915531
36,68065,10718,26433,115940,2137,2300,2284,1699,0.26220234911794965,0.8824429495415054,0,0.0,0.7329075630252101,0,1.010170468798154
37,65485,10114,26522,119039,1600,2208,2119,1621,0.20985704196394045,0.8661738787282284,0,0.0,0.7359327731092437,0,0.7778567413935402
