Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,479975,59,312,24,59,0,24,0,0.2524031370104378,1.0,0,0.5,0.42,0,3.152444878077963
1,479944,88,287,50,31,1,26,1,0.22427869357992525,1.0209056926535307,0,0.5,0.4241176470588235,0,2.80099749441898
2,479910,120,257,81,34,1,31,0,0.22701073662499274,1.0415823381635518,0,0.5,0.42823529411764705,0,2.8349169029524184
3,479877,111,304,93,33,59,12,19,0.27185646230844046,1.0618033988749895,0,0.5,0.43235294117647055,0,3.3947182266582914
4,479826,131,309,119,51,31,26,15,0.26499056109181857,1.08134732861516,0,0.5,0.4364705882352941,0,3.3086308722037945
5,479788,140,318,144,38,34,25,13,0.22024427979768407,1.1,0,0.5,0.4405882352941176,0,2.7497179912247653
6,479757,128,341,171,31,50,27,24,0.22366427480665196,1.1175570504584946,0,0.5,0.4447058823529412,0,2.7922357112333964
7,479706,128,375,188,51,51,17,21,0.2367274035954305,1.1338261212717717,0,0.5,0.4488235294117647,0,2.955002286496596
8,479653,138,394,212,53,43,24,20,0.25783549409818185,1.1486289650954788,0,0.5,0.45294117647058824,0,3.2181331122539714
9,479589,170,400,244,64,38,32,17,0.3139799825845671,1.1618033988749894,0,0.5,0.45705882352941174,0,3.918368806018016
10,479544,164,421,274,45,51,30,23,0.3018295284899672,1.1732050807568877,0,0.5,0.4611764705882353,0,3.7663816279688787
11,479489,166,444,304,55,53,30,22,0.27019156776426695,1.18270909152852,0,0.5,0.4652941176470588,0,3.3712004453785775
12,479437,155,482,336,52,70,32,36,0.2779897029670644,1.1902113032590307,0,0.5,0.46941176470588236,0,3.468122208438819
13,479373,174,493,370,64,45,34,20,0.2787716502368077,1.195629520146761,0,0.5,0.47352941176470587,0,3.4774133035204433
14,479277,224,506,412,96,55,42,31,0.3168570754186002,1.1989043790736547,0,0.5,0.4776470588235294,0,3.9517015148583496
15,479194,248,520,457,83,59,45,28,0.27814325520110705,1.2,0,0.5,0.48176470588235293,0,3.468279113829946
16,479117,261,537,504,77,64,47,38,0.27816254118310557,1.1989043790736547,0,0.5,0.48588235294117643,0,3.467962254200564
17,479032,246,600,546,85,105,42,59,0.31003484477284354,1.195629520146761,0,0.5,0.49,0,3.86464110376441
18,478940,255,638,591,92,83,45,49,0.2870382277179044,1.1902113032590307,0,0.5,0.49411764705882355,0,3.5772968957057354
19,478857,261,663,643,83,77,52,37,0.282249470021596,1.1827090915285203,0,0.5,0.49823529411764705,0,3.517006017916694
20,478762,276,703,693,95,90,50,40,0.3118745874262864,1.1732050807568877,0,0.5,0.5023529411764706,0,3.8853826536155385
21,478648,298,728,760,114,92,67,46,0.340883257810312,1.1618033988749894,0,0.5,0.5064705882352941,0,4.245766013291582
22,478552,311,768,803,96,83,43,29,0.29487334624203604,1.1486289650954788,0,0.5,0.5105882352941177,0,3.6719671709000052
23,478438,322,796,880,114,105,77,51,0.28893175664277254,1.1338261212717717,0,0.5,0.5147058823529411,0,3.5971212759085396
24,478314,332,854,936,124,114,56,77,0.31495905297483584,1.1175570504584946,0,0.5,0.5188235294117647,0,3.92013771844114
25,478209,344,866,1020,105,96,84,53,0.23408878472508804,1.1,0,0.5,0.5229411764705882,0,2.9129463656816523
26,478092,345,900,1102,117,116,82,65,0.2666330537572153,1.08134732861516,0,0.5,0.5270588235294118,0,3.3171079047633745
27,477995,318,941,1185,97,124,83,70,0.23148914031752177,1.0618033988749895,0,0.5,0.5311764705882352,0,2.879307919574334
28,477873,337,999,1235,122,108,50,60,0.2780455116320888,1.0415823381635518,0,0.5,0.5352941176470588,0,3.457502622461883
29,477759,348,1020,1331,114,117,96,64,0.23495148666012997,1.0209056926535307,0,0.5,0.5394117647058824,0,2.920930410809819
30,477628,382,1033,1415,131,97,84,56,0.24944919975187982,1.0000000000000002,0,0.5,0.5435294117647058,0,3.1003164846652282
31,477525,373,1104,1471,103,127,56,76,0.19855818467501601,0.9790943073464694,0,0.5,0.5476470588235294,0,2.4672777530064587
