Day,Susceptible,Infected,Recovered,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag
0,339154,4573,326,717,326,286,0.3530460353302906,1.0,0,0.5,0.42852801232193977,0
1,338413,4951,689,741,363,321,0.3121155744334656,1.0,0,0.5,0.4360930868821609,0
2,337554,5447,1052,859,363,383,0.3581340768572907,1.0,0,0.5,0.43339921601447745,0
3,336619,5970,1464,935,412,433,0.3526620605426617,1.0,0,0.5,0.46455263085874615,0
4,335658,6471,1924,961,460,412,0.356753726773025,1.0,0,0.5,0.4353783749341414,0
5,334590,7031,2432,1068,508,436,0.34665091702688955,1.0,0,0.5,0.41255575274717876,0
6,333364,7713,2976,1226,544,596,0.3549141434647004,1.0,0,0.5,0.5040698569372226,0
7,331939,8544,3570,1425,594,691,0.37579469356901535,1.0,0,0.5,0.4979146204225415,0
8,330461,9378,4214,1478,644,833,0.35161666360803734,1.0,0,0.5,0.550535450517424,0
9,328855,10269,4929,1606,715,622,0.3523347981723908,1.0,0,0.5,0.3791883547742779,0
10,327146,11196,5711,1709,782,740,0.3358022198691023,1.0,0,0.5,0.43762194953062583,0
11,325442,12008,6603,1704,892,792,0.3370191586115593,1.0,0,0.5,0.4665054757548787,0
12,323358,13153,7542,2084,939,997,0.3689139316877317,1.0,0,0.5,0.4741308119419409,0
13,321178,14304,8571,2180,1029,1114,0.3639495183674413,1.0,0,0.5,0.5055694072601774,0
14,318768,15576,9709,2410,1138,1176,0.358061637462378,1.0,0,0.5,0.48628263810155803,0
15,316179,16815,11059,2589,1278,1405,0.353221923321463,1.0,0,0.5,0.5318521875670718,0
16,313291,18442,12320,2888,1261,1343,0.3673048077217144,1.0,0,0.5,0.46896353941694807,0
17,310140,20164,13749,3151,1429,1897,0.369978211709645,1.0,0,0.5,0.5954972664747946,0
18,306782,21968,15303,3358,1554,1549,0.37014341749690344,1.0,0,0.5,0.456034810113462,0
19,303418,23647,16988,3364,1685,1514,0.3441004847743139,1.0,0,0.5,0.44602569692173627,0
20,299730,25443,18880,3688,1892,2082,0.3471088990264137,1.0,0,0.5,0.5551779338513769,0
21,295736,27495,20822,3994,1942,1944,0.35668705548101587,1.0,0,0.5,0.48341899575232533,0
22,291568,29472,23013,4168,2191,2146,0.3548180481000695,1.0,0,0.5,0.5112170045972503,0
23,286808,32018,25227,4760,2214,2684,0.3769757719160497,1.0,0,0.5,0.5659202343825737,0
24,281789,34614,27650,5019,2423,2786,0.3722116611180367,1.0,0,0.5,0.5588482767589038,0
25,276443,37266,30344,5346,2694,2997,0.3769602681297191,1.0,0,0.5,0.5661819328614612,0
26,271448,39466,33139,4995,2795,2845,0.33636232400007254,1.0,0,0.5,0.5568266601915802,0
27,265999,41818,36236,5449,3097,2788,0.34933101668415345,1.0,0,0.5,0.5179560627515942,0
28,259671,44991,39391,6328,3155,3724,0.3890090887091311,1.0,0,0.5,0.5966573164280337,0
29,253330,47861,42862,6341,3471,3402,0.3767373555639919,1.0,0,0.5,0.5350459400001534,0
30,246528,50905,46620,6802,3758,3896,0.390876082915939,1.0,0,0.5,0.5796740311412685,0
31,239935,53680,50438,6593,3818,2815,0.3668876728890617,1.0,0,0.5,0.4210951634862497,0
