Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,887156,1459,4110,360,1459,1,360,0,0.3373758861421924,1.0,0,0.0,0.54,0,4.189206189540441
1,885730,2885,3804,667,1426,1,307,1,0.33653225756679184,1.0,0,0.0,0.5429411764705883,0,4.172014005606339
2,884729,3887,3524,948,1001,1,281,1,0.26422741767702157,1.0,0,0.0,0.5458823529411765,0,3.2719438906918836
3,883625,4991,3193,1280,1104,1,332,1,0.32703906659705967,1.0,0,0.0,0.5488235294117647,0,4.044690858052362
4,882758,5869,2947,1528,867,2,248,1,0.2917423107592686,1.0,0,0.0,0.5517647058823529,0,3.6046141622908707
5,881854,5325,4201,1735,904,1461,207,785,0.31617247489714817,1.0,0,0.0,0.5547058823529412,0,3.9024599264731776
6,880444,5309,5230,2134,1410,1428,399,849,0.3469769236578155,1.0,0,0.0,0.5576470588235295,0,4.2758261061247
7,879100,5663,5909,2459,1344,1004,325,568,0.26639932108851944,1.0,0,0.0,0.5605882352941177,0,3.2778501681941092
8,877272,6397,6591,2883,1828,1106,424,620,0.3128302345329222,1.0,0,0.0,0.563529411764706,0,3.8411449190272937
9,874807,7999,6990,3364,2465,880,481,491,0.37919829419571177,1.0,0,0.0,0.5664705882352942,0,4.642974823063509
10,872759,9132,7395,3876,2048,917,512,529,0.29934528599552707,1.0,0,0.0,0.5694117647058824,0,3.6566590105209897
11,871015,9466,8321,4362,1744,1412,486,819,0.24270266310659916,1.0,0,0.0,0.5723529411764706,0,2.958815465647611
12,868491,10647,8979,5062,2524,1358,700,823,0.3163329399257418,1.0,0,0.0,0.5752941176470588,0,3.84527535104547
13,866120,11180,10249,5632,2371,1840,570,1064,0.2814624122895402,1.0,0,0.0,0.5782352941176471,0,3.41205620820965
14,863183,11650,12029,6334,2937,2482,702,1459,0.2943801655218235,1.0,0,0.0,0.5811764705882353,0,3.556551713159459
15,859649,13136,13097,7316,3534,2050,982,1202,0.3022907826113461,1.0,0,0.0,0.5841176470588235,0,3.6371714332171035
16,856343,14703,13908,8251,3306,1746,935,1033,0.2565470125078226,1.0,0,0.0,0.5870588235294119,0,3.0749100634988746
17,852375,16134,15480,9218,3968,2539,967,1489,0.2985487899325949,1.0,0,0.0,0.5900000000000001,0,3.5617523774190842
18,848065,18073,16778,10293,4310,2373,1075,1423,0.293637592254852,1.0,0,0.0,0.5929411764705883,0,3.4854471230535293
19,843269,19936,18424,11599,4796,2952,1306,1810,0.3051385462181168,1.0,0,0.0,0.5958823529411765,0,3.601479210393495
20,837675,21996,20744,12815,5594,3536,1216,2110,0.31965689188375723,1.0,0,0.0,0.5988235294117648,0,3.747807973672218
21,832316,24049,22583,14289,5359,3313,1474,1986,0.27469997269094026,1.0,0,0.0,0.601764705882353,0,3.200107471276955
22,825912,26486,24973,15869,6404,3970,1580,2396,0.30737995647190397,1.0,0,0.0,0.6047058823529412,0,3.5532603121546114
23,818913,29175,27621,17533,6999,4312,1664,2613,0.307234509852402,1.0,0,0.0,0.6076470588235294,0,3.5214819402032744
24,811310,31982,30115,19854,7603,4815,2321,2998,0.29639977098370035,1.0,0,0.0,0.6105882352941177,0,3.3657542039268695
25,804201,33497,33502,22063,7109,5596,2209,3413,0.2645094985706438,1.0,0,0.0,0.6135294117647059,0,2.9773067715356327
26,795520,36819,36820,24111,8681,5366,2048,3263,0.29205733956616986,1.0,0,0.0,0.6164705882352941,0,3.251898124528032
27,786474,39467,40250,27088,9046,6407,2977,3910,0.27308420747272333,1.0,0,0.0,0.6194117647058823,0,3.006067024321097
28,776825,42117,44639,29700,9649,7001,2612,4357,0.2786404536847482,1.0,0,0.0,0.6223529411764707,0,3.0295984257031603
29,766350,44981,49056,32905,10475,7622,3205,4812,0.270745455586884,1.0,0,0.0,0.6252941176470589,0,2.9040630541053325
30,754314,49908,52491,36581,12036,7111,3676,4513,0.2913897094526344,1.0,0,0.0,0.6282352941176471,0,3.0764090681287324
31,743367,52169,57295,40465,10947,8688,3884,5554,0.24803323454777232,1.0,0,0.0,0.6311764705882353,0,2.580660406328994
32,732619,53878,62712,44103,10748,9055,3638,5719,0.22376194752996417,1.0,0,0.0,0.6341176470588236,0,2.294468580747371
33,718457,58391,68264,48202,14162,9651,4099,6136,0.2774950175732771,1.0,0,0.0,0.6370588235294118,0,2.790446333164685
34,708215,58149,76016,50936,10242,10486,2734,6729,0.18703461167242763,1.0,0,0.0,0.64,0,1.8539789860974492
35,690687,63657,82399,56591,17528,12038,5655,7784,0.2918702244743571,1.0,0,0.0,0.6429411764705882,0,2.8215566751212693
36,670718,72692,88303,61636,19969,10949,5045,7003,0.32209939514282615,1.0,0,0.0,0.6458823529411765,0,3.0237617921635325
37,650925,81723,91689,69014,19793,10764,7378,7023,0.30313370157960356,1.0,0,0.0,0.6488235294117648,0,2.76174056276766
38,630917,87569,99344,75523,20008,14164,6509,9296,0.3040586010493125,1.0,0,0.0,0.651764705882353,0,2.6850181561620894
39,608518,99728,102432,82679,22399,10244,7156,6719,0.3259223647571944,1.0,0,0.0,0.6547058823529412,0,2.7759094547282004
40,588798,101904,111806,90851,19720,17546,8172,11543,0.2890164149217792,1.0,0,0.0,0.6576470588235295,0,2.3818068495392617
41,567686,103040,122651,99990,21112,19984,9139,13128,0.2921257777492305,1.0,0,0.0,0.6605882352941177,0,2.321110252050054
42,542305,108628,132059,110377,25381,19795,10387,13133,0.33171234527164817,1.0,0,0.0,0.6635294117647059,0,2.517809962480309
43,521067,109859,142461,119985,21238,20010,9608,13186,0.27039294395250557,1.0,0,0.0,0.6664705882352941,0,1.9719987163371562
44,493211,115315,155474,129375,27856,22403,9390,15052,0.3430336483946813,1.0,0,0.0,0.6694117647058824,0,2.368029893582087
45,471311,117495,163006,141565,21900,19722,12190,13178,0.26171537389115757,1.0,0,0.0,0.6723529411764706,0,1.7264520272451325
46,447035,120653,172503,153188,24276,21120,11623,14068,0.2912745748950476,1.0,0,0.0,0.6752941176470588,0,1.8224759595431057
47,423143,119165,184595,166479,23892,25383,13291,17139,0.2843499710039023,1.0,0,0.0,0.678235294117647,0,1.6840619104768455
48,398997,122075,190316,181999,24146,21241,15520,14417,0.28345187915942033,1.0,0,0.0,0.6811764705882353,0,1.5829480965532248
49,373692,119524,203621,196553,25305,27859,14554,19034,0.3062728630514208,1.0,0,0.0,0.6841176470588235,0,1.6019170472683917
50,352364,118959,209541,212535,21328,21902,15982,15025,0.26037104731997074,1.0,0,0.0,0.6870588235294118,0,1.2841091056084053
51,325340,121707,219958,226396,27024,24278,13861,16907,0.33559049029430743,1.0,0,0.0,0.6900000000000001,0,1.5281458702701816
52,299261,123893,225154,245095,26079,23895,18699,16546,0.3388654079994137,1.0,0,0.0,0.6929411764705883,0,1.4193681790194503
53,279952,119057,232237,262163,19309,24151,17068,16832,0.26284074005326596,1.0,0,0.0,0.6958823529411765,0,1.0298973957011868
54,260184,113519,239662,280046,19768,25308,17883,17561,0.28289333025384833,1.0,0,0.0,0.6988235294117647,0,1.0301987024564216
55,242569,109799,245438,295607,17615,21337,15561,14827,0.2597814183900607,1.0,0,0.0,0.701764705882353,0,0.8819847695941624
56,224557,100803,253039,315032,18012,27026,19425,19019,0.27917182722890677,1.0,0,0.0,0.7047058823529412,0,0.8774368929328263
57,209651,89638,262390,331762,14906,26081,16730,18381,0.24132359214541768,1.0,0,0.0,0.7076470588235294,0,0.7081323315734993
58,193708,86271,259718,353749,15943,19315,21987,13746,0.27357369482235266,1.0,0,0.0,0.7105882352941177,0,0.741719329825754
59,179347,80872,259921,373316,14361,19770,19567,14074,0.2675053502168422,1.0,0,0.0,0.713529411764706,0,0.6714973345919868
60,164984,77623,258155,392699,14363,17617,19383,12484,0.28686843679643625,1.0,0,0.0,0.7164705882352942,0,0.662433519361326
61,152311,72268,255825,413059,12673,18030,20360,13083,0.2806092372603991,1.0,0,0.0,0.7194117647058824,0,0.5982062372683958
