Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,185025,441,1557,2163,433,1,139,0,0.2508896660954327,1.0,0,0.0,0.57,0,3.0672901878470578
1,182654,826,1440,4288,373,10,127,6,0.26519716425325646,1.0209056926535307,0,0.0,0.5717647058823528,0,3.2006614730856753
2,180367,717,1766,6376,316,443,117,249,0.23922753389950377,1.0415823381635518,0,0.0,0.5735294117647058,0,2.8510834170414343
3,178003,761,2022,8462,417,395,139,242,0.24865082635286606,1.0618033988749895,0,0.0,0.5752941176470587,0,2.9245490363052338
4,175533,985,2216,10524,548,334,140,181,0.29649415468854595,1.08134732861516,0,0.0,0.5770588235294117,0,3.438876584821658
5,173030,1180,2453,12621,608,439,202,238,0.2913973933069956,1.1,0,0.0,0.5788235294117646,0,3.33156851545837
6,170620,1174,2799,14701,542,558,212,326,0.25994459483458543,1.1175570504584946,0,0.0,0.5805882352941176,0,2.9305720813495406
7,168185,1147,3267,16709,593,634,166,388,0.23158628597182246,1.1338261212717717,0,0.0,0.5823529411764705,0,2.5736043167358456
8,165566,1408,3587,18757,803,552,232,319,0.2857571315711725,1.1486289650954788,0,0.0,0.5841176470588235,0,3.1261507243026863
9,163068,1525,3939,20799,711,607,255,341,0.2347769739512492,1.1618033988749894,0,0.0,0.5858823529411764,0,2.5296819637351726
10,160324,1706,4438,22873,984,813,314,490,0.2931511773264211,1.1732050807568877,0,0.0,0.5876470588235294,0,3.1055023439478067
11,157542,2044,4833,24932,1052,724,329,408,0.28454327799060003,1.18270909152852,0,0.0,0.5894117647058823,0,2.962008932190165
12,154772,2141,5387,27073,1069,994,440,603,0.2785990597341688,1.1902113032590307,0,0.0,0.5911764705882353,0,2.8491395408253104
13,151842,2351,5972,29221,1259,1062,477,613,0.2752457306747603,1.195629520146761,0,0.0,0.5929411764705882,0,2.7615581067675348
14,148912,2564,6593,31330,1291,1091,470,633,0.27789703578262975,1.1989043790736547,0,0.0,0.5947058823529411,0,2.7343574663187757
15,145843,2764,7296,33506,1462,1272,569,757,0.2945648053426913,1.2,0,0.0,0.5964705882352941,0,2.8386256591442227
16,142725,3027,8026,35655,1543,1304,574,813,0.2830494938546422,1.1989043790736547,0,0.0,0.598235294117647,0,2.66934134503691
17,139716,3045,8924,37769,1469,1472,574,842,0.2361706918848183,1.195629520146761,0,0.0,0.6,0,2.1802877984228575
18,136082,3614,9655,40113,2126,1567,836,925,0.33304952503368057,1.1902113032590307,0,0.0,0.6017647058823529,0,2.9946852329850695
19,132940,3821,10378,42348,1674,1490,767,907,0.24530862032319592,1.1827090915285203,0,0.0,0.6035294117647059,0,2.1548158593384548
20,129500,3700,11768,44529,2005,2136,746,1265,0.27888027822092665,1.1732050807568877,0,0.0,0.6052941176470588,0,2.386323127917902
21,125780,4338,12558,46834,2322,1697,907,1025,0.28967191387477315,1.1618033988749894,0,0.0,0.6070588235294118,0,2.407463204245823
22,122067,4688,13605,49160,2355,2015,968,1239,0.2860528532484511,1.1486289650954788,0,0.0,0.6088235294117647,0,2.3072052652726467
23,118084,5029,14818,51599,2666,2335,1122,1432,0.31057583125465243,1.1338261212717717,0,0.0,0.6105882352941177,0,2.4232621075682017
24,114227,5271,15823,54234,2582,2365,1360,1426,0.28013860514008926,1.1175570504584946,0,0.0,0.6123529411764705,0,2.1143817991442524
25,110062,5537,17250,56716,2932,2676,1249,1619,0.31707512139589106,1.1,0,0.0,0.6141176470588235,0,2.3059041275547876
26,106107,5707,18475,59286,2767,2607,1382,1618,0.279350563661093,1.08134732861516,0,0.0,0.6158823529411764,0,1.958552721683106
27,101930,5815,19925,61923,3032,2942,1492,1796,0.3069979794709266,1.0618033988749895,0,0.0,0.6176470588235294,0,2.067660448116813
28,98393,5485,21138,64587,2437,2777,1564,1716,0.22565785082789677,1.0415823381635518,0,0.0,0.6194117647058823,0,1.467088554403366
29,94170,5609,22367,67470,3161,3050,1821,1886,0.2939991140022836,1.0209056926535307,0,0.0,0.6211764705882352,0,1.829364600717519
30,90260,6065,23289,70012,2893,2447,1525,1539,0.2625499701006808,1.0000000000000002,0,0.0,0.6229411764705882,0,1.565845762254889
31,86939,5248,24486,72963,2347,3174,1977,1936,0.2180507785719266,0.9790943073464694,0,0.0,0.6247058823529411,0,1.2526044814026496
32,83378,4991,25613,75677,2623,2903,1776,1788,0.24112739314183243,0.9584176618364482,0,0.0,0.6264705882352941,0,1.3284331462981565
33,79784,5338,25944,78603,2694,2357,2026,1466,0.23763907214380375,0.9381966011250106,0,0.0,0.628235294117647,0,1.2527815043531478
34,76826,4799,26963,81091,2097,2646,1627,1648,0.1926224454071306,0.91865267138484,0,0.0,0.63,0,0.9778152200616496
35,73534,4576,27482,84104,2464,2704,2185,1681,0.22812393515333054,0.9,0,0.0,0.6317647058823529,0,1.108410737534492
36,70425,4795,27476,87010,2316,2107,2113,1322,0.22353200430824632,0.8824429495415054,0,0.0,0.6335294117647059,0,1.0401793957119687
37,67469,4522,27289,90438,2196,2481,2668,1580,0.2230952856294057,0.8661738787282284,0,0.0,0.6352941176470588,0,0.9945722673825553
38,64602,4345,27527,93254,2139,2326,2088,1444,0.21969263195949632,0.8513710349045212,0,0.0,0.6370588235294118,0,0.9377846811350864
39,61632,4423,27385,96301,2273,2208,2350,1423,0.2551664229783078,0.8381966011250105,0,0.0,0.6388235294117647,0,1.0391337861499461
40,58964,4287,27745,98755,2003,2149,1789,1347,0.22571153015713852,0.8267949192431123,0,0.0,0.6405882352941177,0,0.8793916982631025
41,56481,3866,27660,101762,1847,2286,2371,1468,0.2171057725038987,0.8172909084714799,0,0.0,0.6423529411764706,0,0.8102432600681309
42,54194,3541,27532,104512,1678,2013,2141,1256,0.2021599673961606,0.8097886967409693,0,0.0,0.6441176470588235,0,0.7239157821159237
43,51954,3341,27135,107359,1655,1865,2262,1223,0.225162850511073,0.8043704798532388,0,0.0,0.6458823529411765,0,0.7729606886310364
44,49890,3180,26414,110328,1504,1688,2409,1076,0.21532652414056608,0.8010956209263453,0,0.0,0.6476470588235294,0,0.709827323708276
45,47664,3213,25736,113209,1688,1665,2343,1088,0.2428228853068105,0.8,0,0.0,0.6494117647058824,0,0.764754040215236
46,45722,3132,25191,115794,1429,1527,2072,1005,0.22693737628074354,0.8010956209263453,0,0.0,0.6511764705882352,0,0.6856033449037248
47,43883,2792,24828,118348,1346,1698,2061,1111,0.22379326843411418,0.8043704798532388,0,0.0,0.6529411764705882,0,0.64891080831009
48,42561,2205,24072,121023,849,1446,2202,955,0.15094548210604694,0.8097886967409693,0,0.0,0.6547058823529411,0,0.4244960185378947
49,40934,2030,23264,123648,1168,1358,2166,879,0.22380604947456617,0.8172909084714798,0,0.0,0.6564705882352941,0,0.6053376486829722
50,39445,2234,22131,126081,1048,859,1992,562,0.20826080803374125,0.8267949192431123,0,0.0,0.658235294117647,0,0.542801686574671
51,37795,2286,21224,128596,1225,1183,2090,784,0.26325354311683824,0.8381966011250105,0,0.0,0.66,0,0.6574311135934139
52,36378,2243,20531,130759,1010,1063,1756,716,0.24727664205353697,0.8513710349045212,0,0.0,0.6617647058823529,0,0.5943791848786829
53,35043,1977,20314,132603,943,1235,1452,810,0.2528988773212407,0.8661738787282284,0,0.0,0.6635294117647059,0,0.585584885977698
54,33806,1826,19466,134849,859,1020,1868,698,0.2298226980318105,0.8824429495415054,0,0.0,0.6652941176470588,0,0.5133675162455917
55,32488,1823,19173,136475,954,969,1262,614,0.27295280557444096,0.9,0,0.0,0.6670588235294117,0,0.5859387470135401
56,31202,1900,18563,138304,936,869,1479,571,0.27956896019184446,0.91865267138484,0,0.0,0.6688235294117647,0,0.5763855209609209
57,29985,1825,18021,140148,881,966,1508,646,0.29925680080006034,0.9381966011250105,0,0.0,0.6705882352941176,0,0.5929113457231726
58,28985,1574,17428,142010,677,946,1539,630,0.25256242549556374,0.9584176618364482,0,0.0,0.6723529411764706,0,0.48370850466685394
59,27795,1571,16883,143758,878,891,1436,613,0.3308896499193005,0.9790943073464693,0,0.0,0.6741176470588235,0,0.6077032236679775
60,26797,1596,16169,145466,699,695,1409,480,0.2928695062912618,0.9999999999999998,0,0.0,0.6758823529411765,0,0.5185635780305575
61,25701,1526,15762,147049,808,888,1295,604,0.36206505455514465,1.0209056926535305,0,0.0,0.6776470588235294,0,0.6148629304250631
62,24758,1498,15434,148374,666,720,1048,468,0.32463799458860887,1.0415823381635516,0,0.0,0.6794117647058824,0,0.5310758885874589
63,23850,1338,14963,149930,641,818,1289,560,0.31903999738540745,1.0618033988749895,0,0.0,0.6811764705882353,0,0.5027767604969134
64,22903,1346,14411,151431,690,692,1244,467,0.372091215417807,1.08134732861516,0,0.0,0.6829411764705883,0,0.5630973312502334
65,22105,1250,14019,152727,552,658,1050,439,0.31218752053175036,1.0999999999999999,0,0.0,0.6847058823529412,0,0.455982039396593
66,21287,1146,13392,154292,580,700,1327,480,0.35461669146918606,1.1175570504584946,0,0.0,0.6864705882352942,0,0.49878721457316183
67,20627,1025,12761,155714,431,562,1193,375,0.28101407097024733,1.1338261212717715,0,0.0,0.6882352941176471,0,0.3830062085971928
68,19905,939,12505,156788,500,596,852,412,0.3422908988425196,1.1486289650954788,0,0.0,0.69,0,0.45019349217005455
69,19205,1003,12057,157891,486,441,889,312,0.37301290942240634,1.1618033988749894,0,0.0,0.691764705882353,0,0.47334724394728966
70,18611,902,11510,159155,387,510,1057,351,0.31917328708698656,1.1732050807568877,0,0.0,0.6935294117647058,0,0.3924984304365691
71,18074,744,11081,160289,337,505,934,366,0.3097815505703491,1.18270909152852,0,0.0,0.6952941176470588,0,0.3699572189674544
72,17535,703,10563,161410,345,409,927,287,0.31861420703507715,1.1902113032590307,0,0.0,0.6970588235294117,0,0.36915825657717893
73,17002,710,10052,162457,344,347,858,234,0.34746807474748453,1.195629520146761,0,0.0,0.6988235294117647,0,0.39035217064288547
74,16536,635,9695,163365,283,368,725,257,0.31410839287738945,1.1989043790736547,0,0.0,0.7005882352941176,0,0.3432034803795197
75,16056,594,9206,164386,302,354,843,256,0.3464350026959938,1.2,0,0.0,0.7023529411764706,0,0.36753677794386186
76,15614,581,8888,165169,270,293,611,194,0.36419791729925655,1.1989043790736547,0,0.0,0.7041176470588235,0,0.37574508798047546
77,15193,536,8618,165920,253,313,583,215,0.35993190321783813,1.195629520146761,0,0.0,0.7058823529411765,0,0.3613312800702923
78,14798,498,8042,166939,232,280,856,205,0.3525036152898658,1.1902113032590307,0,0.0,0.7076470588235294,0,0.344673804100091
79,14384,503,7675,167733,255,268,635,196,0.3992412495185693,1.18270909152852,0,0.0,0.7094117647058824,0,0.3794519241950066
80,14055,446,7385,168419,175,242,532,162,0.3183382940332666,1.173205080756888,0,0.0,0.7111764705882353,0,0.29563878818762074
81,13680,411,7070,169158,224,273,588,183,0.39311578644155054,1.1618033988749894,0,0.0,0.7129411764705882,0,0.3553434058131017
82,13380,389,6792,169768,153,185,463,116,0.3178138635053886,1.148628965095479,0,0.0,0.7147058823529412,0,0.2809769087747255
83,13072,335,6521,170421,164,238,509,168,0.31898265980582236,1.1338261212717715,0,0.0,0.7164705882352942,0,0.2755185176436426
84,12738,381,6189,171056,194,163,495,118,0.36170560688584336,1.1175570504584946,0,0.0,0.7182352941176471,0,0.3044375122578242
85,12491,318,5953,171612,111,184,420,131,0.2686073129764613,1.0999999999999999,0,0.0,0.72,0,0.22169541926271286
86,12214,268,5686,172222,143,209,476,161,0.35826653347883086,1.0813473286151603,0,0.0,0.721764705882353,0,0.2891384417708311
87,12002,242,5382,172778,81,121,425,88,0.27731965417910226,1.0618033988749895,0,0.0,0.7235294117647059,0,0.21992568397965828
88,11786,180,5112,173336,87,159,429,113,0.2959486321709742,1.0415823381635523,0,0.0,0.7252941176470589,0,0.23047533386505112
89,11569,186,4861,173808,91,95,346,70,0.3019306402670503,1.0209056926535305,0,0.0,0.7270588235294118,0,0.2308047210581562
90,11364,184,4639,174251,81,97,319,67,0.25898858859536744,1.0,0,0.0,0.7288235294117648,0,0.1944704113606408
91,11122,213,4399,174714,120,101,341,69,0.4053693768951451,0.9790943073464693,0,0.0,0.7305882352941176,0,0.2979034323561931
92,10915,220,4156,175171,88,95,338,72,0.3457415018026788,0.9584176618364483,0,0.0,0.7323529411764707,0,0.24935434091989506
93,10732,166,3981,175593,66,130,305,96,0.29549505623453126,0.9381966011250106,0,0.0,0.7341176470588235,0,0.2095427128766307
94,10549,142,3797,175994,68,102,286,80,0.31410537570685876,0.91865267138484,0,0.0,0.7358823529411764,0,0.21894162664671532
95,10383,135,3594,176386,53,76,279,59,0.2591991945446378,0.8999999999999999,0,0.0,0.7376470588235294,0,0.1778271960225724
96,10216,132,3400,176769,56,78,272,56,0.2849243688871465,0.8824429495415054,0,0.0,0.7394117647058824,0,0.19233227034411482
97,10062,135,3229,177118,45,69,240,54,0.2719954887653575,0.8661738787282286,0,0.0,0.7411764705882353,0,0.1808371662488719
98,9904,120,3039,177491,50,75,265,61,0.24461780797835572,0.8513710349045213,0,0.0,0.7429411764705882,0,0.1600812182650134
99,9759,97,2892,177816,39,72,219,52,0.26993712554655586,0.8381966011250106,0,0.0,0.7447058823529412,0,0.17406426311132156
100,9619,84,2702,178171,35,60,250,46,0.2566290709973762,0.8267949192431122,0,0.0,0.7464705882352941,0,0.16310882360988396
101,9480,81,2534,178491,36,49,217,36,0.24283010237052383,0.8172909084714799,0,0.0,0.7482352941176471,0,0.15210816923255507
102,9349,74,2330,178843,30,47,251,34,0.25486109277197483,0.8097886967409693,0,0.0,0.75,0,0.15743829563881923
103,9213,76,2207,179112,36,46,169,37,0.314929792782027,0.804370479853239,0,0.0,0.751764705882353,0,0.1917151781731404
104,9089,71,2081,179377,25,40,166,27,0.2514063417174457,0.8010956209263453,0,0.0,0.7535294117647059,0,0.15098507217248028
105,8965,67,1955,179649,26,48,174,43,0.24468855547730556,0.8,0,0.0,0.7552941176470589,0,0.14494579810534872
106,8835,76,1824,179911,34,35,166,24,0.28583310809802953,0.8010956209263453,0,0.0,0.7570588235294118,0,0.16686327553336894
107,8713,78,1764,180110,27,44,104,29,0.3180819353275143,0.8043704798532388,0,0.0,0.7588235294117647,0,0.18312532063283538
108,8604,60,1680,180331,16,44,128,28,0.25030131464879357,0.8097886967409692,0,0.0,0.7605882352941177,0,0.14230010197052362
109,8495,54,1586,180563,17,46,140,31,0.23085789707223975,0.8172909084714797,0,0.0,0.7623529411764707,0,0.1295835273070112
110,8388,55,1483,180782,17,26,129,18,0.23067333592218073,0.8267949192431123,0,0.0,0.7641176470588236,0,0.1278490475662509
111,8285,38,1393,181002,13,40,130,32,0.2436651517296019,0.8381966011250105,0,0.0,0.7658823529411765,0,0.13339133338617745
112,8181,40,1319,181192,15,27,101,22,0.26923322117094284,0.8513710349045212,0,0.0,0.7676470588235295,0,0.14553810600651
113,8083,53,1245,181377,10,23,97,20,0.2677105169989236,0.8661738787282282,0,0.0,0.7694117647058824,0,0.1429814478571853
114,7987,44,1183,181554,10,29,91,23,0.26341177624021367,0.8824429495415053,0,0.0,0.7711764705882354,0,0.13901464348405107
115,7891,29,1121,181737,11,36,98,28,0.2982788984362772,0.9,0,0.0,0.7729411764705882,0,0.15552358291181428
116,7785,48,1059,181903,22,20,82,19,0.325506460785779,0.9186526713848401,0,0.0,0.7747058823529412,0,0.16744026739622744
117,7686,53,996,182070,16,21,84,17,0.31886286767240835,0.9381966011250105,0,0.0,0.7764705882352941,0,0.16193696914332414
118,7588,40,977,182210,16,39,58,35,0.28369423811516625,0.9584176618364482,0,0.0,0.7782352941176471,0,0.1422392705520413
119,7489,49,948,182346,18,26,55,18,0.28932594702164444,0.9790943073464691,0,0.0,0.78,0,0.14317028611069893
