Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,123339,426,2209,1792,423,1,214,0,0.18431993871697805,1.0,0,0.0,0.36,0,2.224236952440217
1,121373,842,2029,3526,413,1,181,0,0.1883481532899083,1.0,0,0.0,0.36092436974789915,0,2.23661773544325
2,119466,1231,1885,5200,378,1,145,0,0.17976830908197589,1.0,0,0.0,0.3618487394957983,0,2.101192139758626
3,117635,1571,1746,6844,327,1,140,0,0.20117210307664077,1.0,0,0.0,0.3627731092436975,0,2.315328535227673
4,115884,1844,1626,8446,270,1,121,0,0.18242374223732183,1.0,0,0.0,0.3636974789915966,0,2.0682981780018515
5,114148,2121,1516,10020,277,5,115,3,0.18875858353300654,1.0,0,0.0,0.36462184873949577,0,2.1080617469519134
6,112416,1994,1823,11579,294,428,121,161,0.2084809480743429,1.0,0,0.0,0.36554621848739494,0,2.2929934427612797
7,110709,1873,2090,13145,292,418,151,157,0.18025200158471724,1.0,0,0.0,0.3664705882352941,0,1.9524114020055316
8,108966,1847,2307,14713,349,391,174,144,0.1958592955594296,1.0,0,0.0,0.36739495798319327,0,2.088062569458134
9,107275,1829,2484,16250,319,342,165,128,0.1758742927759804,1.0,0,0.0,0.36831932773109244,0,1.8459043727343907
10,105564,1920,2637,17722,361,275,122,104,0.169686697387249,1.0,0,0.0,0.3692436974789916,0,1.7525561711412192
11,103790,2096,2675,19295,445,282,244,108,0.21831724220186322,1.0,0,0.0,0.3701680672268907,0,2.216929385119537
12,102081,2207,2770,20808,402,301,206,117,0.17677541840844024,1.0,0,0.0,0.3710924369747899,0,1.7655299978232952
13,100356,2366,2870,22291,439,297,197,123,0.21362052515120003,1.0,0,0.0,0.37201680672268905,0,2.09746456517527
14,98641,2470,3029,23760,452,365,206,133,0.21728023576131064,1.0,0,0.0,0.3729411764705882,0,2.0969399876069805
15,97111,2439,3093,25262,288,324,260,115,0.12734057001862312,1.0,0,0.0,0.3738655462184874,0,1.209883425341505
16,95309,2657,3253,26691,579,366,206,151,0.2308687721644102,1.0,0,0.0,0.37478991596638656,0,2.1528185029799327
17,93671,2652,3463,28139,438,458,248,179,0.17351500237372988,1.0,0,0.0,0.3757142857142857,0,1.5901954207187634
18,91929,2808,3638,29555,563,412,237,169,0.22547178488645186,1.0,0,0.0,0.37663865546218483,0,2.0279304207067277
19,90201,2938,3795,31012,570,456,299,167,0.21518224967079833,1.0,0,0.0,0.377563025210084,0,1.8990049958668929
20,88631,2909,3996,32415,435,469,268,191,0.1652312941848183,1.0,0,0.0,0.37848739495798317,0,1.4328022842173955
21,86941,3195,3999,33821,574,293,290,114,0.2021760967927813,1.0,0,0.0,0.37941176470588234,0,1.7197398318026096
22,85399,3065,4270,35229,447,584,313,226,0.15587605785625205,1.0,0,0.0,0.3803361344537815,0,1.302388372996868
23,83763,3181,4394,36633,561,453,329,192,0.1931642772169196,1.0,0,0.0,0.38126050420168067,0,1.583023449120321
24,82098,3235,4635,38014,611,568,327,192,0.2082069060805294,1.0,0,0.0,0.38218487394957984,0,1.6723840593642185
25,80497,3221,4854,39415,567,586,367,225,0.17871036970362197,1.0,0,0.0,0.38310924369747895,0,1.407465505200339
26,78856,3431,4863,40859,628,440,431,147,0.20644231009398606,1.0,0,0.0,0.3840336134453781,0,1.5927285504269038
27,77285,3442,5002,42291,579,579,440,220,0.20312128238171978,1.0,0,0.0,0.3849579831932773,0,1.5358858961263144
28,75806,3502,4988,43731,507,454,468,184,0.16532883816545366,1.0,0,0.0,0.38588235294117645,0,1.2261977256510521
29,74280,3521,5156,45086,572,569,401,233,0.19929596768800353,1.0,0,0.0,0.3868067226890756,0,1.4483673236041332
30,72827,3422,5276,46523,518,622,502,243,0.1676535538804154,1.0,0,0.0,0.3877310924369748,0,1.1945752031559669
31,71460,3322,5389,47899,450,572,459,227,0.15069039430188141,1.0,0,0.0,0.38865546218487396,0,1.0535542235575177
32,70078,3168,5670,49168,482,650,369,245,0.15115784356162434,1.0,0,0.0,0.38957983193277307,0,1.0363839953498997
33,68455,3333,5749,50561,741,590,511,242,0.22507191749120248,1.0,0,0.0,0.39050420168067224,0,1.5074218186804629
34,67100,3317,5711,51975,493,514,552,173,0.17107368983291632,1.0,0,0.0,0.3914285714285714,0,1.1230886910611806
35,65546,3443,5824,53295,709,588,475,232,0.21981160477195905,1.0,0,0.0,0.39235294117647057,0,1.4096299610195937
36,64105,3558,5884,54583,616,523,463,235,0.21792971547306045,1.0,0,0.0,0.39327731092436974,0,1.3668368147806607
37,62623,3783,5941,55805,675,472,415,195,0.22507020939863928,1.0,0,0.0,0.3942016806722689,0,1.3789870739315082
38,61226,3910,5973,57057,609,496,464,214,0.20995028806386853,1.0,0,0.0,0.3951260504201681,0,1.2576525431073418
39,59813,3817,6265,58291,642,755,463,286,0.2136702813324147,1.0,0,0.0,0.39605042016806724,0,1.2503972755333863
40,58649,3735,6358,59449,411,498,405,199,0.14066300811936414,1.0,0,0.0,0.39697478991596635,0,0.8071399128058996
41,57270,3674,6463,60796,641,714,609,286,0.2071813450559906,1.0,0,0.0,0.3978991596638655,0,1.1608768287280822
42,55974,3621,6546,62071,576,638,555,233,0.18979445758345592,1.0,0,0.0,0.3988235294117647,0,1.0393891541280234
43,54610,3589,6778,63240,660,697,465,306,0.24169991263579169,1.0,0,0.0,0.39974789915966386,0,1.2913886982280123
44,53367,3536,6864,64464,556,623,537,253,0.1931916368277417,1.0,0,0.0,0.400672268907563,0,1.0087171931585772
45,52055,3519,6926,65736,640,662,600,276,0.21917891482213223,1.0,0,0.0,0.4015966386554622,0,1.1162707232066353
46,50740,3768,6849,66884,660,416,493,164,0.24094196413662997,1.0,0,0.0,0.40252100840336136,0,1.1961102734276041
47,49423,3812,7037,67988,678,653,465,259,0.24427656502048803,1.0,0,0.0,0.40344537815126047,0,1.181188525638255
48,48342,3703,7109,69122,460,585,513,249,0.1848376097810851,1.0,0,0.0,0.40436974789915964,0,0.8742250954936929
49,47195,3598,7041,70463,539,665,733,283,0.19277646119901531,1.0,0,0.0,0.4052941176470588,0,0.8901399757251303
50,46123,3511,7008,71660,478,570,603,230,0.18394767478275917,1.0,0,0.0,0.40621848739495797,0,0.8300804037981953
51,44917,3511,7144,72749,626,645,509,282,0.25391498453274663,1.0,0,0.0,0.40714285714285714,0,1.1158540254787594
52,43877,3335,7176,73947,475,665,633,252,0.18376933518530325,1.0,0,0.0,0.4080672268907563,0,0.7888933250815531
53,42810,3173,7275,75097,515,697,598,270,0.20164527913605484,1.0,0,0.0,0.4089915966386555,0,0.8445815657056193
54,41877,3096,7110,76277,394,476,641,193,0.17094118322718205,1.0,0,0.0,0.4099159663865546,0,0.7003749090109641
55,40757,3145,7044,77430,593,560,626,226,0.2543644298968022,1.0,0,0.0,0.41084033613445375,0,1.0143011096124013
56,39822,3089,7001,78469,422,483,526,217,0.19737249471669738,1.0,0,0.0,0.4117647058823529,0,0.7689852503686858
57,38820,2966,6944,79672,501,645,702,265,0.2231793007079176,1.0,0,0.0,0.4126890756302521,0,0.847652319692217
58,37886,2940,6815,80778,446,489,618,194,0.21494783379620477,1.0,0,0.0,0.41361344537815126,0,0.7967464534841163
59,36931,2888,6780,81825,478,535,570,202,0.23812828538068145,1.0,0,0.0,0.4145378151260504,0,0.8604197362472749
60,36047,2913,6666,82803,419,399,513,174,0.22393768613330464,1.0,0,0.0,0.4154621848739496,0,0.7897772588922404
61,35184,2721,6691,83840,410,609,584,250,0.22259177374718814,1.0,0,0.0,0.4163865546218487,0,0.7662361429377542
62,34318,2723,6649,84751,424,427,469,189,0.23001191423864453,1.0,0,0.0,0.41731092436974787,0,0.7722903595006537
63,33433,2667,6655,85699,453,522,516,239,0.24533773003308726,1.0,0,0.0,0.41823529411764704,0,0.8025054719122475
64,32647,2574,6595,86643,365,463,523,218,0.2229276628308963,1.0,0,0.0,0.4191596638655462,0,0.7120583006332352
65,31859,2485,6536,87596,377,483,542,188,0.2248267645226125,1.0,0,0.0,0.4200840336134454,0,0.7007909130772365
66,31192,2332,6371,88586,266,424,589,180,0.1836775768815776,1.0,0,0.0,0.42100840336134454,0,0.5605413755743265
67,30464,2256,6258,89508,336,417,530,183,0.20652503016191193,1.0,0,0.0,0.4219327731092437,0,0.6155565151270023
68,29759,2156,6171,90407,322,429,516,174,0.20334507952691072,1.0,0,0.0,0.4228571428571428,0,0.5920526273110682
69,29145,1935,6234,91184,240,466,403,198,0.1718394995912379,1.0,0,0.0,0.423781512605042,0,0.48999919925199087
70,28565,1783,6050,92105,213,370,554,152,0.16116430265114728,1.0,0,0.0,0.42470588235294116,0,0.4504134939604521
71,27910,1694,5929,92979,296,394,515,177,0.2140484053742188,1.0,0,0.0,0.4256302521008403,0,0.5844941173817769
72,27330,1657,5792,93738,229,271,408,119,0.18756185180409812,1.0,0,0.0,0.4265546218487395,0,0.5015248479405067
73,26710,1609,5648,94566,277,341,485,139,0.23002025955652858,1.0,0,0.0,0.4274789915966386,0,0.6011021599492492
74,26135,1525,5524,95354,240,329,453,148,0.19522562670819907,1.0,0,0.0,0.4284033613445378,0,0.4991920283435981
75,25605,1503,5284,96167,202,245,485,97,0.16101403821212754,1.0,0,0.0,0.42932773109243694,0,0.40336372008319427
76,25057,1524,5068,96923,226,218,434,82,0.20062244037850802,1.0,0,0.0,0.4302521008403361,0,0.4918321261960007
77,24541,1425,4948,97663,201,305,425,131,0.2052474313989327,1.0,0,0.0,0.43117647058823527,0,0.49280862208258397
78,24050,1389,4744,98409,183,234,438,101,0.20037726791509516,1.0,0,0.0,0.43210084033613444,0,0.4714893017248907
79,23610,1239,4695,99053,138,293,342,117,0.18777767005425006,1.0,0,0.0,0.4330252100840336,0,0.43375874575194934
80,23121,1191,4552,99738,192,245,388,103,0.21989230250626238,1.0,0,0.0,0.4339495798319327,0,0.4974219570614984
81,22694,1123,4417,100386,137,223,358,108,0.2033679129463056,1.0,0,0.0,0.43487394957983194,0,0.4515457859539084
82,22251,1047,4341,100986,158,239,315,85,0.19961230875433097,1.0,0,0.0,0.43579831932773105,0,0.43455541182947766
83,21819,1014,4216,101596,153,206,331,99,0.21447461719554492,1.0,0,0.0,0.4367226890756302,0,0.4578456106461228
84,21396,973,4037,102247,149,198,377,83,0.2064003275446852,1.0,0,0.0,0.4376470588235294,0,0.43206718431009267
85,21014,956,3864,102832,113,143,316,72,0.18981186595718047,1.0,0,0.0,0.43857142857142856,0,0.390247741036477
86,20637,886,3762,103395,113,197,299,89,0.18448374688832533,1.0,0,0.0,0.4394957983193277,0,0.37248860034031733
87,20267,849,3602,103969,111,155,315,70,0.1777613620138703,1.0,0,0.0,0.44042016806722684,0,0.35248054233018317
88,19894,810,3469,104519,119,163,296,66,0.1890812621968175,1.0,0,0.0,0.44134453781512606,0,0.36802635272454715
89,19518,768,3327,105084,126,173,315,72,0.20671227746907386,1.0,0,0.0,0.44226890756302517,0,0.39473887302576116
90,19204,699,3257,105556,69,157,227,70,0.16160916943212708,1.0,0,0.0,0.44319327731092434,0,0.303644911023482
91,18869,672,3141,106039,94,126,242,48,0.1896093510581716,1.0,0,0.0,0.4441176470588235,0,0.3500394136281367
92,18561,621,2996,106548,71,127,272,67,0.18391581934297574,1.0,0,0.0,0.4450420168067227,0,0.3339863890304798
93,18243,598,2909,106986,85,118,205,53,0.17924371531831937,1.0,0,0.0,0.44596638655462184,0,0.31992524171429104
94,17928,568,2749,107499,86,124,284,53,0.18092534687937956,1.0,0,0.0,0.44689075630252095,0,0.3173507790709989
95,17632,513,2623,107981,71,131,257,66,0.20215135915974522,1.0,0,0.0,0.4478151260504202,0,0.348727787282665
96,17354,490,2527,108386,57,88,184,40,0.17909505841144976,1.0,0,0.0,0.4487394957983193,0,0.3040825562053172
97,17084,449,2441,108788,53,99,185,50,0.18728705869702447,1.0,0,0.0,0.44966386554621846,0,0.3130441867280535
98,16810,442,2326,109194,59,76,191,33,0.16627843813746962,1.0,0,0.0,0.4505882352941176,0,0.27347142979630723
99,16549,402,2163,109663,50,95,258,46,0.20093018753255878,1.0,0,0.0,0.4515126050420168,0,0.3253308567371671
100,16292,380,2094,110033,50,94,163,38,0.1741816513504539,1.0,0,0.0,0.45243697478991596,0,0.2776419694237719
101,16033,377,1995,110413,54,76,175,31,0.1762855315119641,1.0,0,0.0,0.45336134453781507,0,0.2765284206895752
102,15776,373,1927,110747,56,65,133,30,0.19790238830302498,1.0,0,0.0,0.4542857142857143,0,0.3054613341475284
103,15546,362,1830,111100,32,58,155,24,0.17705469457093836,1.0,0,0.0,0.4552100840336134,0,0.2692988018542102
104,15304,345,1752,111442,47,69,147,29,0.18675715910056007,1.0,0,0.0,0.45613445378151257,0,0.2796343555668911
105,15078,339,1698,111743,34,55,109,26,0.199610313145578,1.0,0,0.0,0.45705882352941174,0,0.2944659113829841
106,14848,313,1633,112069,41,72,137,30,0.26625635443935447,1.0,0,0.0,0.4579831932773109,0,0.38679090327283694
107,14618,294,1594,112367,44,73,112,31,0.232538953775138,1.0,0,0.0,0.4589075630252101,0,0.3325768251010636
108,14409,264,1526,112679,26,61,129,27,0.18793575029733883,1.0,0,0.0,0.4598319327731092,0,0.2649424541368282
109,14181,270,1455,112977,48,47,118,17,0.1921237111011975,1.0,0,0.0,0.4607563025210084,0,0.2665607092803496
110,13972,258,1404,113258,31,52,103,20,0.18985075842730875,1.0,0,0.0,0.4616806722689075,0,0.2595250149444238
111,13760,251,1364,113522,37,49,89,27,0.22378265157780672,1.0,0,0.0,0.4626050420168067,0,0.30126810844682106
112,13553,256,1332,113772,35,46,78,18,0.20423843625988877,1.0,0,0.0,0.46352941176470586,0,0.27082030715610594
113,13358,232,1293,114035,25,54,93,23,0.19357145104682533,1.0,0,0.0,0.464453781512605,0,0.25298283557351686
114,13166,242,1230,114297,24,31,94,17,0.22952306140020312,1.0,0,0.0,0.4653781512605042,0,0.2956572206911165
115,12969,226,1201,114544,32,53,82,23,0.21134408285122833,1.0,0,0.0,0.4663025210084033,0,0.26816672900564914
116,12784,228,1128,114819,23,40,113,23,0.2168775099986482,1.0,0,0.0,0.4672268907563025,0,0.2712623949044628
117,12597,218,1060,115089,27,42,110,23,0.2567192657047417,1.0,0,0.0,0.46815126050420164,0,0.31639812601581757
118,12420,191,1053,115305,19,51,58,24,0.2110241724243113,1.0,0,0.0,0.4690756302521008,0,0.2564260325360775
119,12234,200,1008,115535,31,30,75,16,0.2126142238444629,1.0,0,0.0,0.47,0,0.2544890513721959
