Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,662421,519,4107,344,519,0,344,0,0.22387348310446142,1.0,0,0.5,0.444,0,2.7775789707896203
1,661929,1009,3825,627,492,1,283,0,0.241712429924072,1.0,0,0.5,0.4479327731092437,0,2.996677866258517
2,661473,1463,3540,913,456,1,286,0,0.25723445168718834,1.0,0,0.5,0.4518655462184874,0,3.186918246966162
3,661114,1822,3294,1160,359,1,247,0,0.19263586845424097,1.0,0,0.5,0.45579831932773107,0,2.385300924369243
4,660754,1678,3532,1441,360,519,281,236,0.2166810880457349,1.0,0,0.5,0.4597310924369748,0,2.6815782586701706
5,660301,1639,3743,1722,453,492,281,222,0.24320922500418982,1.0,0,0.5,0.46366386554621847,0,3.0078187763899185
6,659823,1661,3919,2002,478,456,280,203,0.2619851472855224,1.0,0,0.5,0.46759663865546214,0,3.2376789962213914
7,659390,1735,3963,2319,433,361,317,171,0.22213330870382927,1.0,0,0.5,0.47152941176470586,0,2.7433783648981254
8,658977,1773,4046,2611,413,375,292,166,0.21628099225611708,1.0,0,0.5,0.47546218487394953,0,2.6694284054242425
9,658554,1743,4211,2899,423,453,288,231,0.22901008580788743,1.0,0,0.5,0.47939495798319326,0,2.8247217157769486
10,658039,1793,4313,3275,515,478,376,218,0.2537560049838086,1.0,0,0.5,0.48332773109243693,0,3.1275022393832934
11,657511,1886,4423,3600,528,435,325,229,0.23514873294162328,1.0,0,0.5,0.48726050420168066,0,2.895845136980789
12,657002,1982,4510,3926,509,413,326,187,0.24737632499716836,1.0,0,0.5,0.4911932773109243,0,3.0440689992034202
13,656470,2107,4623,4236,532,423,310,216,0.22782310938793382,1.0,0,0.5,0.495126050420168,0,2.8011884453771647
14,655980,2076,4794,4593,490,528,357,258,0.2291137468960892,1.0,0,0.5,0.4990588235294118,0,2.814954720862594
15,655419,2118,4860,5055,561,528,462,264,0.23349547482564634,1.0,0,0.5,0.5029915966386554,0,2.8663364245013474
16,654653,2375,4986,5438,766,509,383,250,0.30621072382440523,1.0,0,0.5,0.5069243697478991,0,3.7545788185602285
17,653831,2662,5136,5836,822,548,398,280,0.3158188845605089,1.0,0,0.5,0.5108571428571428,0,3.8675262535582977
18,653223,2780,5220,6249,608,497,413,279,0.2631490490558501,1.0,0,0.5,0.5147899159663866,0,3.2195334382582623
19,652620,2813,5424,6615,603,570,366,305,0.2531791117185683,1.0,0,0.5,0.5187226890756302,0,3.0946954613145072
20,652076,2591,5815,6990,544,766,375,387,0.20151152521993904,1.0,0,0.5,0.5226554621848739,0,2.461091573742322
21,651331,2503,6203,7437,745,835,447,436,0.2733394359147469,1.0,0,0.5,0.5265882352941177,0,3.3345229433305965
22,650620,2599,6290,7965,711,615,528,324,0.24122357043871154,1.0,0,0.5,0.5305210084033614,0,2.9395226973175115
