Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,206845,889,2383,165,885,1,165,0,0.3280318249990794,1.0,0,0.0,0.51,0,4.0334738726735795
1,206142,1608,2200,349,703,1,184,0,0.29052736078842045,1.0209056926535307,0,0.0,0.5133613445378151,0,3.5601784317618286
2,205534,2220,2038,512,608,1,163,1,0.2802629760870739,1.0415823381635518,0,0.0,0.5167226890756302,0,3.424267188463351
3,205047,2715,1895,656,487,1,144,1,0.25605145149848185,1.0618033988749895,0,0.0,0.5200840336134454,0,3.121036892730137
4,204434,3332,1748,804,613,1,148,1,0.3185031221167429,1.08134732861516,0,0.0,0.5234453781512605,0,3.870660323455146
5,203840,3930,1617,936,594,1,132,1,0.3482545720438174,1.1,0,0.0,0.5268067226890757,0,4.219922528700935
6,203422,4353,1510,1049,418,6,113,3,0.27732460032540096,1.1175570504584946,0,0.0,0.5301680672268908,0,3.3535482273021846
7,203055,3835,2282,1168,367,891,119,476,0.2544482552043093,1.1338261212717717,0,0.0,0.5335294117647059,0,3.07136482238375
8,202350,3825,2845,1326,705,721,158,377,0.3140172000199844,1.1486289650954788,0,0.0,0.536890756302521,0,3.777242662300432
9,201491,4093,3267,1518,859,614,192,340,0.31817068761638834,1.1618033988749894,0,0.0,0.5402521008403361,0,3.81095709578994
10,200389,4704,3505,1777,1102,497,259,279,0.34854944197213317,1.1732050807568877,0,0.0,0.5436134453781513,0,4.151992022864709
11,199076,5404,3916,1985,1313,619,208,358,0.3996050399568329,1.18270909152852,0,0.0,0.5469747899159664,0,4.728986820625084
12,197767,6135,4225,2276,1309,600,291,338,0.34618628997501816,1.1902113032590307,0,0.0,0.5503361344537815,0,4.069883059576738
13,196504,6975,4374,2556,1263,429,280,250,0.3218058119220729,1.195629520146761,0,0.0,0.5536974789915966,0,3.759096885651725
14,195043,8084,4372,2931,1461,373,375,212,0.3584972851630092,1.1989043790736547,0,0.0,0.5570588235294118,0,4.156564079169905
15,193679,8744,4703,3311,1364,711,380,381,0.33584726286590927,1.2,0,0.0,0.5604201680672269,0,3.8667187819285065
16,192450,9097,5225,3671,1229,882,360,501,0.2805532187790113,1.1989043790736547,0,0.0,0.5637815126050421,0,3.209603698575018
17,190725,9722,5935,4069,1725,1108,398,645,0.3729333985083546,1.195629520146761,0,0.0,0.5671428571428572,0,4.228215783853318
18,189166,9968,6865,4458,1559,1319,389,743,0.29055222590362706,1.1902113032590307,0,0.0,0.5705042016806723,0,3.2672737844180246
19,186774,11051,7572,5082,2392,1331,624,794,0.393438855938191,1.1827090915285203,0,0.0,0.5738655462184874,0,4.368294492443282
20,184443,12119,8193,5730,2331,1269,648,713,0.3482416328399657,1.1732050807568877,0,0.0,0.5772268907563025,0,3.818221410681018
21,182082,13016,9077,6328,2361,1482,598,849,0.3261886251751146,1.1618033988749894,0,0.0,0.5805882352941176,0,3.5306451281604274
22,179548,14185,9766,7010,2534,1371,682,779,0.32922633397122497,1.1486289650954788,0,0.0,0.5839495798319327,0,3.5139322067954115
23,176285,16219,10192,7819,3263,1235,809,716,0.4075149471376703,1.1338261212717717,0,0.0,0.5873109243697479,0,4.27048443577782
24,173019,17768,11233,8511,3266,1733,692,1006,0.3833948591893495,1.1175570504584946,0,0.0,0.5906722689075631,0,3.9432864235081615
25,169990,19243,11982,9327,3029,1565,816,942,0.33547888516672547,1.1,0,0.0,0.5940336134453782,0,3.390055479765479
26,166978,19847,13461,10262,3012,2414,935,1467,0.3061095202988185,1.08134732861516,0,0.0,0.5973949579831933,0,3.038465659609474
27,163111,21383,14716,11344,3867,2337,1082,1438,0.3590762493843538,1.0618033988749895,0,0.0,0.6007563025210084,0,3.481674536048363
28,159148,22987,15745,12694,3963,2379,1350,1434,0.35719171762203056,1.0415823381635518,0,0.0,0.6041176470588235,0,3.3792537626625188
29,154839,24762,17000,13979,4309,2540,1285,1539,0.3760025340189378,1.0209056926535307,0,0.0,0.6074789915966387,0,3.460902545508919
30,151010,25328,18841,15407,3829,3269,1428,2015,0.3070826932312308,1.0000000000000002,0,0.0,0.6108403361344538,0,2.7566351470232218
31,146701,26367,20692,16838,4309,3282,1431,2019,0.31862465311593996,0.9790943073464694,0,0.0,0.6142016806722689,0,2.778629809534656
32,142741,27302,22260,18310,3960,3040,1472,1880,0.27201302817841205,0.9584176618364482,0,0.0,0.6175630252100841,0,2.3081109474178536
33,138079,28952,23444,20144,4662,3018,1834,1855,0.312356936132788,0.9381966011250106,0,0.0,0.6209243697478992,0,2.5638760649214625
34,134433,28740,25779,21682,3646,3873,1538,2412,0.23970449443328112,0.91865267138484,0,0.0,0.6242857142857143,0,1.915580062260095
35,128607,30589,27789,23655,5826,3983,1973,2498,0.35728527193260456,0.9,0,0.0,0.6276470588235294,0,2.731479605914845
36,124203,30684,30127,25632,4404,4315,1977,2690,0.25817307293943603,0.8824429495415054,0,0.0,0.6310084033613446,0,1.9061684217898756
37,119383,31692,31991,27603,4820,3835,1971,2397,0.28082730789578403,0.8661738787282284,0,0.0,0.6343697478991597,0,1.9929668067907085
38,114695,32065,33797,30118,4688,4321,2515,2817,0.2653255844315141,0.8513710349045212,0,0.0,0.6377310924369748,0,1.8090137001652886
39,110687,32116,35086,32804,4008,3975,2686,2532,0.22051159824695032,0.8381966011250105,0,0.0,0.6410924369747899,0,1.4509294451580645
40,108270,29871,37683,34875,2417,4668,2071,3014,0.13249431739078793,0.8267949192431123,1,0.0,0.644453781512605,0,0.8527537334028811
41,105783,28703,38499,37720,2487,3661,2845,2386,0.12765199846682806,0.8172909084714799,1,0.0,0.6478151260504201,0,0.802715665159318
42,103224,25439,41379,40672,2559,5832,2952,3855,0.13486493124340937,0.8097886967409693,1,0.0,0.6511764705882352,0,0.8275570831967886
43,100776,23483,42483,43978,2448,4410,3306,2887,0.11956487669868122,0.8043704798532388,1,0.0,0.6545378151260505,0,0.7162736541672591
44,98124,21315,43922,47382,2652,4843,3404,3207,0.1331310617719705,0.8010956209263453,1,0.0,0.6578991596638656,0,0.7765561797838586
45,95695,19056,45511,50487,2429,4694,3105,3123,0.12020820467438466,0.8,1,0.0,0.6612605042016807,0,0.683819684649013
46,93192,17539,45965,54059,2503,4026,3572,2699,0.12170040692170592,0.8010956209263453,1,0.0,0.6646218487394958,0,0.6742002407448043
47,90730,17596,44816,57631,2462,2423,3572,1628,0.12499374649334644,0.8043704798532388,1,0.0,0.6679831932773109,0,0.6741513943121051
48,88261,17578,43752,61188,2469,2493,3557,1678,0.130368910671138,0.8097886967409693,1,0.0,0.671344537815126,0,0.6840079053311413
49,86132,17154,43349,64159,2129,2568,2971,1736,0.1165560893997977,0.8172909084714798,1,0.0,0.6747058823529412,0,0.5967847822267399
50,83836,17002,42729,67233,2296,2454,3074,1634,0.13263080777196432,0.8267949192431123,1,0.0,0.6780672268907564,0,0.6609874356426524
51,81744,16434,41775,70862,2092,2675,3629,1828,0.12529146274128303,0.8381966011250105,1,0.0,0.6814285714285715,0,0.6088293851873624
52,79331,16418,40932,74140,2413,2435,3278,1656,0.14906481610628936,0.8513710349045212,1,0.0,0.6847899159663866,0,0.702969233827763
