Day,Susceptible,Infected,Recovered,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag
0,447268,1117,82,69,82,28,0.13541547156300685,1.0,0,0.5,0.430135415548364,0
1,447191,1106,170,77,88,39,0.14564612609415484,1.0,0,0.5,0.4473313825212693,0
2,447085,1134,248,106,78,53,0.159722119553872,1.0,0,0.5,0.4568972134709437,0
3,447009,1120,338,76,90,19,0.1392361449528774,1.0,0,0.5,0.2762960028757644,0
4,446905,1143,419,104,81,46,0.15323794471539373,1.0,0,0.5,0.3989121679049695,0
5,446821,1131,515,84,96,22,0.14329216392812738,1.0,0,0.5,0.32588514456388623,0
6,446742,1129,596,79,81,28,0.1488430676109648,1.0,0,0.5,0.36671520981143896,0
7,446659,1134,674,83,78,37,0.1454120194171098,1.0,0,0.5,0.4358232443483307,0
8,446582,1104,781,77,107,41,0.148353400501528,1.0,0,0.5,0.507103723353183,0
9,446506,1101,860,76,79,37,0.14897343558932385,1.0,0,0.5,0.4707048516903837,0
10,446420,1116,931,86,71,34,0.15019527014969,1.0,0,0.5,0.3826900381812799,0
11,446349,1102,1016,71,85,36,0.13986611936890503,1.0,0,0.5,0.46990485846659563,0
12,446278,1079,1110,71,94,30,0.14700714516896332,1.0,0,0.5,0.4058191945038212,0
13,446187,1100,1180,91,70,41,0.15273877690979976,1.0,0,0.5,0.4069731234796935,0
14,446097,1084,1286,90,106,34,0.1571145709847256,1.0,0,0.5,0.44048594912370514,0
15,446016,1078,1373,81,87,34,0.14542565299976482,1.0,0,0.5,0.40956763624255005,0
16,445941,1085,1441,75,68,29,0.15071220054610246,1.0,0,0.5,0.42902751222338975,0
17,445866,1072,1529,75,88,43,0.14968724857029336,1.0,0,0.5,0.4775755483879249,0
18,445797,975,1695,69,78,31,0.14940504026831722,1.0,0,0.5,0.44766112205654396,0
19,445722,990,1755,75,60,20,0.1593580518926447,1.0,0,0.5,0.35773454228240387,0
20,445654,988,1825,68,70,21,0.15406100591086264,1.0,0,0.5,0.38833001226959163,0
21,445578,978,1911,76,86,35,0.15724026865880716,1.0,0,0.5,0.4799243203301479,0
22,445489,999,1979,89,68,38,0.1556842272644481,1.0,0,0.5,0.4221357898250573,0
23,445430,996,2041,59,62,27,0.14307508765024024,1.0,0,0.5,0.3907702985683996,0
24,445366,976,2125,64,84,35,0.1521127150690042,1.0,0,0.5,0.45365591763433144,0
25,445282,994,2191,84,66,30,0.1468800135795882,1.0,0,0.5,0.3620950377969675,0
26,445229,972,2266,53,75,27,0.13500360901001396,1.0,0,0.5,0.4541740117324981,0
27,445162,967,2338,67,72,37,0.1568935425986545,1.0,0,0.5,0.47743790827411675,0
28,445078,972,2417,84,79,38,0.1629519702635556,1.0,0,0.5,0.4528336156071117,0
29,444991,992,2484,87,67,41,0.15898455613691417,1.0,0,0.5,0.4484960951697027,0
30,444901,996,2570,90,86,37,0.16006381626568356,1.0,0,0.5,0.41722121128617246,0
31,444816,1012,2639,85,69,34,0.15084339232817726,1.0,0,0.5,0.47310568406032616,0
32,444742,998,2727,74,88,31,0.147913654646003,1.0,0,0.5,0.3535361518616683,0
33,444666,883,2918,76,94,25,0.14953655448177722,1.0,0,0.5,0.39556020656638313,0
34,444608,889,2970,58,52,22,0.15232876231603176,1.0,0,0.5,0.4292208937927433,0
35,444525,889,3053,83,83,35,0.1551919930393243,1.0,0,0.5,0.3667319559822802,0
36,444468,866,3133,57,80,30,0.14831271833356946,1.0,0,0.5,0.48942098836894643,0
37,444407,867,3193,61,60,24,0.13709582659741318,1.0,0,0.5,0.4868901665669227,0
38,444347,857,3263,60,70,26,0.15725432583729027,1.0,0,0.5,0.5100131226128682,0
39,444276,857,3334,71,71,29,0.1512102807142277,1.0,0,0.5,0.44447790851175123,0
40,444226,844,3397,50,63,20,0.16701363187461957,1.0,0,0.5,0.44302428436159325,0
41,444160,840,3467,66,70,32,0.15523525176199987,1.0,0,0.5,0.408158636409071,0
42,444098,840,3529,62,62,26,0.15063560660540112,1.0,0,0.5,0.4720309303432124,0
43,444042,825,3600,56,71,34,0.1582038637342584,1.0,0,0.5,0.5555723069670297,0
44,443970,821,3676,72,76,31,0.16120723676228052,1.0,0,0.5,0.4500002567094001,0
45,443901,810,3756,69,80,24,0.15991199447035034,1.0,0,0.5,0.36575727156860477,0
46,443833,810,3824,68,68,33,0.1613328864373421,1.0,0,0.5,0.5025291463395667,0
47,443774,809,3884,59,60,27,0.15941795157520797,1.0,0,0.5,0.5454112050572842,0
48,443711,805,3951,63,67,33,0.14988609791459828,1.0,0,0.5,0.5684309212421793,0
49,443655,801,4011,56,60,29,0.16333409882768118,1.0,0,0.5,0.4577827236992803,0
50,443601,788,4078,54,67,25,0.15816278310806048,1.0,0,0.5,0.5023680790447269,0
51,443529,786,4152,72,74,40,0.17038194964669803,1.0,0,0.5,0.5337827755553516,0
52,443463,786,4218,66,66,26,0.15515170627145491,1.0,0,0.5,0.4063544204079928,0
53,443409,691,4367,54,71,27,0.1481764625631262,1.0,0,0.5,0.5209189193757859,0
54,443360,682,4425,49,58,29,0.16615591533445678,1.0,0,0.5,0.521681777297208,0
55,443302,694,4471,58,46,29,0.1529916294860793,1.0,0,0.5,0.4393741175431416,0
56,443255,693,4519,47,48,14,0.16090478553248877,1.0,0,0.5,0.4317171088880374,0
57,443201,702,4564,54,45,26,0.1653844745478013,1.0,0,0.5,0.474169683029746,0
58,443146,706,4615,55,51,30,0.17266600402609897,1.0,0,0.5,0.4651348572312788,0
59,443085,704,4678,61,63,37,0.17122135371764216,1.0,0,0.5,0.4657826814435246,0
60,443033,701,4733,52,55,27,0.17403656978149784,1.0,0,0.5,0.4526418255693852,0
61,442987,691,4789,46,56,24,0.1661929638732506,1.0,0,0.5,0.43991408338347576,0
62,442933,694,4840,54,51,16,0.16539419159323426,1.0,0,0.5,0.4544041155999694,0
63,442866,697,4904,67,64,37,0.17992919637993085,1.0,0,0.5,0.4418329887530276,0
64,442795,714,4958,71,54,33,0.16339435878088016,1.0,0,0.5,0.44612324266791303,0
65,442743,710,5014,52,56,33,0.17331767324442943,1.0,0,0.5,0.5247257526967384,0
66,442687,712,5068,56,54,25,0.16763645261937152,1.0,0,0.5,0.4544048448105272,0
67,442609,741,5117,78,49,32,0.16392111494498768,1.0,0,0.5,0.3781998227977736,0
