Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,888484,41,306,25,41,0,25,0,0.1999492071648871,1.0,0,0.5,0.252,0,2.4983190665682566
1,888460,76,285,47,24,1,22,0,0.19798165407591004,1.0,0,0.5,0.25441176470588234,0,2.473668124818348
2,888421,113,272,61,39,1,14,0,0.20013941736498111,1.0,0,0.5,0.2568235294117647,0,2.5005183814196825
3,888397,142,255,79,24,1,18,0,0.20601698930510323,1.0,0,0.5,0.259235294117647,0,2.573882541824629
4,888373,125,282,93,24,41,14,10,0.222918974620749,1.0,0,0.5,0.2616470588235294,0,2.784973019262381
5,888342,121,297,115,31,37,22,8,0.20475451790338836,1.0,0,0.5,0.26405882352941173,0,2.5579514277809317
6,888319,105,304,147,23,39,32,9,0.22732198576102502,1.0,0,0.5,0.26647058823529407,0,2.8398081223118252
7,888281,118,311,171,38,31,24,4,0.2159954527883086,1.0,0,0.5,0.26888235294117646,0,2.6981965694984837
8,888243,132,307,199,38,24,28,2,0.21430643460653093,1.0,0,0.5,0.2712941176470588,0,2.6769829757886656
9,888206,147,315,224,37,33,25,7,0.21912782200012026,1.0,0,0.5,0.27370588235294113,0,2.737094735641077
10,888161,169,322,240,45,23,16,6,0.21266138904954443,1.0,0,0.5,0.27611764705882347,0,2.6561888534199074
11,888123,163,335,271,38,44,31,13,0.21690134352147944,1.0,0,0.5,0.27852941176470586,0,2.7090309329116145
12,888087,173,334,310,36,38,39,8,0.26034307062227086,1.0,0,0.5,0.2809411764705882,0,3.2514729123688295
13,888050,170,369,323,37,48,13,11,0.2386894531885741,1.0,0,0.5,0.28335294117647053,0,2.9809126689828447
14,888014,161,385,352,36,45,29,10,0.2056434901121544,1.0,0,0.5,0.2857647058823529,0,2.5681085888554316
15,887954,190,392,383,60,38,31,5,0.234354888092375,1.0,0,0.5,0.28817647058823526,0,2.9264633458790956
16,887905,191,401,422,49,48,39,18,0.230463428569293,1.0,0,0.5,0.2905882352941176,0,2.87771065481667
17,887845,206,420,448,60,45,26,21,0.22963897417464013,1.0,0,0.5,0.293,0,2.86722223602703
18,887799,232,418,486,46,36,38,11,0.20901071158755358,1.0,0,0.5,0.2954117647058823,0,2.6095270316102734
19,887741,223,457,514,58,67,28,18,0.2409647053267191,1.0,0,0.5,0.2978235294117647,0,3.008280425505466
20,887687,229,478,542,54,49,28,14,0.24513124297333344,1.0,0,0.5,0.300235294117647,0,3.0601106602372807
21,887620,236,500,580,67,60,38,14,0.25055327590009774,1.0,0,0.5,0.3026470588235294,0,3.1275608584861434
22,887566,231,528,614,54,62,34,20,0.2580128188335845,1.0,0,0.5,0.3050588235294117,0,3.220479548442735
23,887504,237,543,657,62,58,43,18,0.20486854736563656,1.0,0,0.5,0.3074705882352941,0,2.556961634690995
24,887424,262,565,690,80,55,33,17,0.24069933297343923,1.0,0,0.5,0.30988235294117644,0,3.0038944000015375
25,887371,249,601,721,53,67,31,21,0.20023106168276159,1.0,0,0.5,0.31229411764705883,0,2.4987067285996525
26,887297,266,589,790,74,57,69,16,0.23958230117712193,1.0,0,0.5,0.3147058823529411,0,2.989526102759569
27,887225,288,610,833,72,64,43,19,0.22093942475408582,1.0,0,0.5,0.3171176470588235,0,2.7566751690859346
28,887157,276,641,882,68,80,49,30,0.22728236038114738,1.0,0,0.5,0.3195294117647059,0,2.8355990310671464
29,887082,310,635,942,75,54,60,17,0.22563366789599096,1.0,0,0.5,0.32194117647058823,0,2.814791785515756
30,887011,307,652,999,71,74,57,22,0.25316225914482604,1.0,0,0.5,0.32435294117647057,0,3.1579596223447792
31,886930,312,689,1048,81,86,49,30,0.2584625132695926,1.0,0,0.5,0.3267647058823529,0,3.2237808612165493
32,886861,313,713,1092,69,68,44,16,0.2491470407065615,1.0,0,0.5,0.3291764705882353,0,3.1073480078334095
33,886774,324,752,1141,87,88,49,26,0.26173297140525326,1.0,0,0.5,0.33158823529411763,0,3.263998808368876
34,886679,355,774,1190,95,71,49,23,0.2740275726114227,1.0,0,0.5,0.33399999999999996,0,3.4169552500000515
35,886581,362,798,1257,98,91,67,30,0.22413382593074932,1.0,0,0.5,0.33641176470588235,0,2.7945020274306196
36,886520,361,801,1323,61,69,66,27,0.20850712646221184,1.0,0,0.5,0.3388235294117647,0,2.599489368234
37,886442,340,831,1392,78,99,69,34,0.19937380038242897,1.0,0,0.5,0.341235294117647,0,2.485404136870892
38,886351,329,853,1472,91,102,80,36,0.21803406798769925,1.0,0,0.5,0.3436470588235294,0,2.7177449749307705
39,886250,347,875,1548,101,98,76,32,0.23684047161555877,1.0,0,0.5,0.34605882352941175,0,2.9518261108842285
40,886173,373,869,1622,77,68,74,18,0.221008002445894,1.0,0,0.5,0.3484705882352941,0,2.7542611591681503
41,886075,393,882,1687,98,78,65,24,0.22398083311044725,1.0,0,0.5,0.3508823529411764,0,2.7910006893459056
42,885970,410,883,1777,105,91,90,38,0.2506198586098725,1.0,0,0.5,0.35329411764705876,0,3.1225766059489493
43,885866,398,916,1860,104,116,83,34,0.24065384933398978,1.0,0,0.5,0.35570588235294115,0,2.9980539999463383
44,885763,407,929,1941,103,94,81,41,0.20970272383804212,1.0,0,0.5,0.35811764705882354,0,2.6121626249774383
45,885653,420,947,2021,110,98,80,38,0.24433929986191572,1.0,0,0.5,0.3605294117647059,0,3.0432352644945477
46,885553,415,974,2102,100,108,81,41,0.21432948506068894,1.0,0,0.5,0.36294117647058816,0,2.669162925208755
47,885447,426,1003,2177,106,104,75,39,0.21333185782634279,1.0,0,0.5,0.36535294117647055,0,2.6564209151533227
48,885358,412,1027,2256,89,103,79,35,0.2108348521118423,1.0,0,0.5,0.36776470588235294,0,2.6250641695060346
49,885260,414,1072,2322,98,111,66,40,0.21275621215923984,1.0,0,0.5,0.3701764705882353,0,2.6486934381959597
50,885155,426,1095,2402,105,103,80,43,0.1890153255385955,1.0,0,0.5,0.37258823529411755,0,2.352853843551648
51,885047,419,1123,2489,108,115,87,40,0.22628694627574505,1.0,0,0.5,0.37499999999999994,0,2.81646553182559
52,884934,443,1095,2606,113,89,117,33,0.20415103458801348,1.0,0,0.5,0.37741176470588234,0,2.5406279482012426
53,884828,449,1112,2702,106,113,96,37,0.18081128091240267,1.0,0,0.5,0.37982352941176467,0,2.249898803450157
