Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,200449,222,1262,1029,222,0,123,0,0.32706284812258685,1.0,0,0.5,0.708,0,4.03766596969657
1,199320,448,1173,2020,228,1,90,1,0.37953776742189144,1.0,0,0.5,0.7093109243697479,0,4.659090605786514
2,198268,613,1089,3001,156,1,85,1,0.2962980346763629,1.0,0,0.5,0.7106218487394956,0,3.6180675901901043
3,197129,859,1016,3966,248,1,74,1,0.43752328895508175,1.0,0,0.5,0.7119327731092436,0,5.3118643162529375
4,196110,999,945,4924,133,1,72,1,0.28364516549200947,1.0,0,0.5,0.7132436974789915,0,3.425866258501467
5,195077,1154,847,5905,151,1,99,1,0.3190628122585015,1.0,0,0.5,0.7145546218487394,0,3.833341723262957
6,194078,1063,1000,6851,122,222,69,162,0.28484902170229487,1.0,0,0.5,0.7158655462184873,0,3.404758552951906
7,193061,979,1158,7794,144,228,70,163,0.3517443476171682,1.0,0,0.5,0.7171764705882353,0,4.182317102174183
8,192029,976,1249,8738,164,167,76,118,0.3076527819905716,1.0,0,0.5,0.7184873949579832,0,3.6385047492182943
9,190972,923,1377,9722,193,248,120,171,0.3206011907823541,1.0,0,0.5,0.719798319327731,0,3.7707705510198783
10,189950,945,1405,10694,164,142,114,107,0.28146666745287197,1.0,0,0.5,0.7211092436974789,0,3.2927711519073166
11,188908,977,1420,11690,188,157,142,107,0.28575527803356077,1.0,0,0.5,0.7224201680672269,0,3.3246037474234034
12,187849,1056,1437,12653,210,131,114,86,0.3088356468766707,1.0,0,0.5,0.7237310924369748,0,3.572988258278379
13,186797,1119,1482,13597,207,144,99,100,0.3135581416737189,1.0,0,0.5,0.7250420168067226,0,3.6073082763168522
14,185739,1176,1512,14570,219,164,134,112,0.3231974536581507,1.0,0,0.5,0.7263529411764705,0,3.697143544420338
