Day,Susceptible,Infected,Recovered,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag
0,648631,486,34,87,34,23,0.18109745544675973,1.0,0,0.0,0.2623036927127131,0
1,648573,510,68,58,34,21,0.16355094446633645,1.0261321158169134,0,0.0,0.32249943748507115,0
2,648494,550,107,79,39,28,0.17363037160327985,1.05197792270444,0,0.0,0.2988524080242451,0
3,648407,590,154,87,47,35,0.18328461579753852,1.0772542485937369,0,0.0,0.3253686323158637,0
4,648300,650,201,107,47,29,0.18578172151298078,1.10168416076895,0,0.0,0.24878798223142562,0
5,648201,689,261,99,60,34,0.20315088426575031,1.125,0,0.0,0.29012455118199126,0
6,648090,743,318,111,57,40,0.19500293289738704,1.1469463130731183,0,0.0,0.35457083131642053,0
7,647944,818,389,146,71,48,0.2104636238654766,1.1672826515897146,0,0.0,0.30992156101093704,0
8,647758,941,452,186,63,75,0.20821860266921127,1.1857862063693485,0,0.0,0.40313986611099817,0
9,647543,1091,517,215,65,93,0.21448879625711287,1.2022542485937369,0,0.0,0.4030061850773012,0
10,647285,1267,599,258,82,78,0.21536508281805955,1.2165063509461096,0,0.0,0.297403236854586,0
11,646997,1468,686,288,87,101,0.2184888173704271,1.2283863644106503,0,0.0,0.32882825443348107,0
12,646701,1652,798,296,112,128,0.2125528950402247,1.2377641290737884,0,0.0,0.41372801483203386,0
13,646347,1875,929,354,131,124,0.2052661425194765,1.2445369001834514,0,0.0,0.3515543580686329,0
14,645976,2091,1084,371,155,117,0.2094007631904091,1.2486304738420684,0,0.0,0.305022164921993,0
15,645558,2347,1246,418,162,124,0.2018779036652416,1.25,0,0.0,0.2972713673865237,0
16,645010,2611,1530,548,213,166,0.2267588728139522,1.2486304738420684,0,0.0,0.30461972869879533,0
17,644490,2908,1753,520,223,193,0.20961941362511102,1.2445369001834514,0,0.0,0.3274779107560157,0
18,643881,3302,1968,609,215,163,0.21337559889667282,1.2377641290737884,0,0.0,0.25878360664771854,0
19,643214,3735,2202,667,234,230,0.21400194161392552,1.2283863644106503,0,0.0,0.351362807607233,0
20,642359,4297,2495,855,293,264,0.22274448703961294,1.2165063509461096,0,0.0,0.29288577612733135,0
21,641461,4839,2851,898,356,327,0.2033723588751603,1.2022542485937369,0,0.0,0.36271170770610667,0
22,640417,5480,3254,1044,403,313,0.21124431393921042,1.1857862063693485,0,0.0,0.31770982052305835,0
23,639320,6158,3673,1097,419,396,0.2050417549187347,1.1672826515897146,0,0.0,0.36673918695417973,0
24,638088,6918,4145,1232,472,382,0.21078860580763498,1.1469463130731183,0,0.0,0.31963223899345045,0
25,636668,7792,4691,1420,546,346,0.20617252495875202,1.125,0,0.0,0.2536256392822427,0
26,635160,8718,5273,1508,582,449,0.1919765354758902,1.10168416076895,0,0.0,0.28234888952144,0
27,633547,9678,5926,1613,653,509,0.19032998435717557,1.0772542485937369,0,0.0,0.3062493872760526,0
28,631925,10522,6704,1622,778,454,0.17167198117855623,1.05197792270444,0,0.0,0.28992714399082364,0
29,630239,11382,7530,1686,826,669,0.16818602781870404,1.0261321158169132,0,0.0,0.4064489805624745,0
30,628340,12405,8406,1899,876,591,0.1758858048226991,1.0000000000000002,0,0.0,0.3097539037766292,0
31,626299,13522,9330,2041,924,660,0.17170073523786603,0.9738678841830868,0,0.0,0.3128076899543457,0
32,624069,14763,10319,2230,989,775,0.1696630937384334,0.9480220772955602,0,0.0,0.34031067936879983,0
33,621585,16140,11426,2484,1107,1049,0.1694690290110933,0.9227457514062631,0,0.0,0.4341311776363016,0
34,618801,17656,12694,2784,1268,1105,0.17460188130976337,0.89831583923105,0,0.0,0.4127980446417955,0
35,615975,19196,13980,2826,1277,1117,0.16413309246375507,0.8750000000000001,0,0.0,0.3968400496368481,0
36,613076,20615,15460,2899,1480,967,0.16202343056732896,0.8530536869268818,0,0.0,0.3253082054813891,0
37,610018,22147,16986,3058,1526,864,0.1555621439925799,0.8327173484102854,0,0.0,0.26826294503958226,0
38,607162,23304,18685,2856,1699,1220,0.1389788501352425,0.8142137936306515,0,0.0,0.4287697075036154,0
39,604043,24660,20448,3119,1763,874,0.1463265186186123,0.7977457514062631,0,0.0,0.2769992061888924,0
40,600959,25837,22355,3084,1907,1083,0.137386301710423,0.7834936490538904,0,0.0,0.3507908763890681,0
41,597558,27274,24319,3401,1964,1133,0.14627513097565586,0.7716136355893499,0,0.0,0.33737554384822427,0
42,593984,28756,26411,3574,2092,1293,0.14492202645585034,0.7622358709262116,0,0.0,0.35652880750449367,0
43,590347,30166,28638,3637,2227,1238,0.14038745184516163,0.7554630998165486,0,0.0,0.3632780348797682,0
44,586644,31571,30936,3703,2298,1527,0.13757689703112927,0.7513695261579316,0,0.0,0.4096053507644919,0
45,582599,33174,33378,4045,2442,1297,0.14163549966737063,0.75,0,0.0,0.3132810729694545,0
46,578982,34276,35893,3617,2515,1055,0.1252018212769216,0.7513695261579316,0,0.0,0.29237100492686696,0
47,574426,36137,38588,4556,2695,1811,0.14434006269368138,0.7554630998165486,0,0.0,0.4092050130109437,0
48,569998,37851,41302,4428,2714,1320,0.13888677370270422,0.7622358709262116,0,0.0,0.2975323300946416,0
49,565095,39857,44199,4903,2897,1467,0.15124156891487936,0.7716136355893497,0,0.0,0.30461394345628084,0
50,559985,41967,47199,5110,3000,2180,0.15035357382571968,0.7834936490538904,0,0.0,0.4204486058588943,0
51,554283,44432,50436,5702,3237,1398,0.1599491266732739,0.7977457514062631,0,0.0,0.24032724993781807,0
52,548372,46861,53918,5911,3383,1839,0.15738540518237545,0.8142137936306515,0,0.0,0.3182187620224982,0
53,542659,48938,57554,5713,3636,2114,0.14567954910994385,0.8327173484102854,0,0.0,0.3717360634769144,0
54,536272,51618,61261,6387,3707,1853,0.1575098868445582,0.8530536869268817,0,0.0,0.2917445650446425,0
55,528910,54962,65279,7362,4018,2772,0.17540984764946457,0.8750000000000001,0,0.0,0.3742525405404184,0
56,521716,57879,69556,7194,4277,2882,0.16336395520256428,0.89831583923105,0,0.0,0.3958876711756828,0
57,513114,61961,74076,8602,4520,3021,0.1863557556610014,0.9227457514062631,0,0.0,0.34434390539383786,0
58,503819,66505,78827,9295,4751,3116,0.1898059292542391,0.9480220772955602,0,0.0,0.34376448433836787,0
59,494202,70869,84080,9617,5253,2210,0.19100137719876878,0.9738678841830867,0,0.0,0.23566437261608628,0
60,484890,74730,89531,9312,5451,2943,0.17604466585849665,0.9999999999999997,0,0.0,0.3172838213840352,0
61,474383,79486,95282,10507,5751,3526,0.1902407477844981,1.0261321158169132,0,0.0,0.344758278749083,0
62,463255,84527,101369,11128,6087,3791,0.1937082213841289,1.0519779227044397,0,0.0,0.34177408182509006,0
63,450376,91004,107771,12879,6402,4917,0.2205626170763882,1.0772542485937369,0,0.0,0.38306482544229775,0
64,437325,96905,114921,13051,7150,4554,0.20862928689520574,1.1016841607689498,0,0.0,0.3502958245619878,0
65,422605,104146,122400,14720,7479,5066,0.2291594774222167,1.1249999999999998,0,0.0,0.3528178373132518,0
66,407444,111384,130323,15161,7923,6687,0.22865736161359695,1.1469463130731183,0,0.0,0.4391424814042512,0
67,392580,117740,138831,14864,8508,5090,0.21446069000454562,1.1672826515897143,0,0.0,0.3426349359606625,0
68,375285,125919,147947,17295,9116,5346,0.24900956808860703,1.1857862063693485,0,0.0,0.3083542118704893,0
69,357384,134198,157569,17901,9526,6003,0.2548368848103737,1.2022542485937369,0,0.0,0.3323648731877678,0
70,338665,142639,167847,18719,10278,4869,0.26160112439998695,1.2165063509461096,0,0.0,0.25908083678380395,0
71,321129,149275,178747,17536,10900,9104,0.24448324445428646,1.2283863644106503,0,0.0,0.5214177651540253,0
72,302545,156230,190376,18584,11629,7645,0.2601784122901218,1.2377641290737884,0,0.0,0.4141146125224868,0
73,283561,163174,202416,18984,12040,7814,0.26646883097302715,1.2445369001834514,0,0.0,0.40644053625013205,0
74,265872,168451,214828,17689,12412,7064,0.2558890672199771,1.2486304738420684,0,0.0,0.4021537655129552,0
75,248803,172623,227725,17069,12897,5108,0.2571885503735689,1.25,0,0.0,0.30863436056932597,0
76,230319,177835,240997,18484,13272,7937,0.28885520346692767,1.2486304738420684,0,0.0,0.42671726267906224,0
77,214218,180143,254790,16101,13793,7084,0.2616797992335567,1.2445369001834514,0,0.0,0.4421621720837703,0
78,198150,182410,268591,16068,13801,5870,0.28466510722537375,1.2377641290737884,0,0.0,0.3620962665609539,0
79,183737,182837,282577,14413,13986,6123,0.27115732255336406,1.22838636441065,0,0.0,0.41628641206289796,0
80,171448,181407,296296,12289,13719,5289,0.24758022657671633,1.2165063509461098,0,0.0,0.43282367636011976,0
81,159228,179758,310165,12220,13869,5230,0.2623965340336777,1.2022542485937369,0,0.0,0.42001366689171515,0
82,148597,176751,323803,10631,13638,4484,0.24829354848171134,1.1857862063693487,0,0.0,0.422666055720669,0
83,137846,173905,337400,10751,13597,3799,0.2813232473136288,1.1672826515897143,0,0.0,0.356711905461168,0
84,129620,168678,350853,8226,13453,3085,0.23092782199679884,1.1469463130731183,0,0.0,0.3817184295103101,0
85,121376,163954,363821,8244,12968,2704,0.25088661799970075,1.125,0,0.0,0.33620493557028946,0
86,114260,158269,376622,7116,12801,3177,0.23782934264817276,1.1016841607689503,0,0.0,0.44411685726523986,0
87,107952,152192,389007,6308,12294,2417,0.2349074039348503,1.0772542485937369,0,0.0,0.37999773149855365,0
88,101931,146388,400832,6021,11825,2898,0.24527599843318468,1.0519779227044401,0,0.0,0.48413396210168225,0
89,97069,140080,412002,4862,11170,1888,0.21677495833697955,1.0261321158169132,0,0.0,0.37867843426240627,0
90,92299,134232,422620,4770,10618,2063,0.22688105563908864,1.0,0,0.0,0.43295014449545394,0
91,88301,127890,432960,3998,10340,1605,0.21794746780309202,0.9738678841830866,0,0.0,0.3803791786564066,0
92,86857,119536,442758,1444,9798,598,0.08803543674030698,0.9480220772955604,1,0.0,0.42363697640652065,0
93,85724,111532,451895,1133,9137,470,0.0748993365565495,0.9227457514062632,1,0.0,0.4118809209855774,0
94,84583,104074,460494,1141,8599,451,0.07856829747355962,0.89831583923105,1,0.0,0.3944866778356343,0
95,83523,97233,468395,1060,7901,380,0.08182964312659018,0.8749999999999998,1,0.0,0.3801354084961962,0
96,82558,90802,475791,965,7396,418,0.07813055302600866,0.8530536869268818,1,0.0,0.41625906042593036,0
97,81705,84614,482832,853,7041,374,0.07557180686536341,0.8327173484102858,1,0.0,0.4620166061482694,0
98,80925,78824,489402,780,6570,294,0.07645542479191275,0.8142137936306516,1,0.0,0.3582221999401452,0
99,80228,73449,495474,697,6072,327,0.07039085455041082,0.7977457514062631,1,0.0,0.45690270963192753,0
100,79614,68512,501025,614,5551,269,0.06998990870589951,0.7834936490538903,1,0.0,0.42677029191898735,0
101,79078,63969,506104,536,5079,233,0.06566200474785565,0.7716136355893499,1,0.0,0.4311920102903547,0
102,78563,59604,510984,515,4880,213,0.07107843061026972,0.7622358709262116,1,0.0,0.43845203816012546,0
103,78055,55610,515486,508,4502,223,0.07198423792551807,0.7554630998165487,1,0.0,0.41410226026487096,0
104,77582,51748,519821,473,4335,200,0.06740276978567195,0.7513695261579316,1,0.0,0.43323449519588547,0
105,77158,48127,523866,424,4012,182,0.0676526527033607,0.75,1,0.0,0.4264626346123341,0
106,76746,44888,527517,412,3651,196,0.07032174581547852,0.7513695261579316,1,0.0,0.4623325939759245,0
107,75799,42393,530959,947,3442,461,0.1819161324882095,0.7554630998165486,0,0.0,0.4742094380177298,0
108,74896,39954,534301,903,3342,266,0.18681186178861586,0.7622358709262116,0,0.0,0.30319218124225167,0
109,73978,37820,537353,918,3052,354,0.19356268009930022,0.7716136355893496,0,0.0,0.3509450704079283,0
110,73166,35786,540199,812,2846,393,0.1964714300464319,0.7834936490538904,0,0.0,0.43489113513458844,0
111,72345,33839,542967,821,2768,391,0.20333554187559866,0.7977457514062631,0,0.0,0.46847861362636983,0
112,71671,31877,545603,674,2636,274,0.1698923191285736,0.8142137936306515,0,0.0,0.4020316481864256,0
113,71018,30063,548070,653,2467,291,0.1917938643115141,0.8327173484102852,0,0.0,0.47885235890084543,0
114,70261,28528,550362,757,2292,349,0.22377990566493342,0.8530536869268817,0,0.0,0.450197974792373,0
115,69580,27044,552527,681,2165,338,0.2076051341526171,0.875,0,0.0,0.46666400802760316,0
116,68928,25649,554574,652,2047,273,0.2143735432814643,0.8983158392310501,0,0.0,0.4231749422334275,0
117,68259,24274,556618,669,2044,239,0.24237195683172483,0.922745751406263,0,0.0,0.3602472072064532,0
118,67654,22983,558514,605,1896,162,0.24214455226890602,0.9480220772955602,0,0.0,0.2948648952837719,0
119,67119,21766,560266,535,1752,217,0.222879062864044,0.9738678841830863,0,0.0,0.42829705585241085,0
120,66534,20622,561995,585,1729,282,0.2559761774051377,0.9999999999999994,0,0.0,0.49623382999339566,0
121,66069,19510,563572,465,1577,199,0.2437851534553272,1.0261321158169134,0,0.0,0.38396450901315027,0
122,65576,18527,565048,493,1476,218,0.24495669225547026,1.0519779227044395,0,0.0,0.45584339991340006,0
123,65011,17590,566550,565,1459,215,0.2902169014354797,1.0772542485937366,0,0.0,0.4018296524641134,0
124,64587,16645,567919,424,1369,197,0.2651882906672872,1.1016841607689496,0,0.0,0.46025133810953406,0
125,64087,15901,569163,500,1244,233,0.2845079506302786,1.1249999999999998,0,0.0,0.4388285277603276,0
126,63661,15091,570399,426,1236,164,0.2786719395835733,1.1469463130731181,0,0.0,0.3854740443202496,0
127,63208,14397,571546,453,1147,184,0.3052675951375316,1.1672826515897146,0,0.0,0.4264062588829902,0
128,62782,13773,572596,426,1050,204,0.304494084458728,1.1857862063693483,0,0.0,0.4778664257639101,0
129,62353,13162,573636,429,1040,190,0.2989396074258451,1.2022542485937369,0,0.0,0.4640574697630005,0
130,62004,12480,574667,349,1031,134,0.3089602928953252,1.2165063509461094,0,0.0,0.3863711740368051,0
131,61670,11894,575587,334,920,146,0.27671291179104557,1.2283863644106503,0,0.0,0.4537279745788079,0
132,61307,11378,576466,363,879,174,0.28562929748902705,1.2377641290737884,0,0.0,0.4786321833218588,0
133,61006,10817,577328,301,862,125,0.2778152838213969,1.2445369001834514,0,0.0,0.42906900016869587,0
134,60691,10289,578171,315,843,112,0.3237362503215706,1.2486304738420684,0,0.0,0.37040276745731837,0
135,60421,9747,578983,270,812,124,0.28502192904008367,1.25,0,0.0,0.4451298925686572,0
136,60133,9281,579737,288,754,138,0.32276181613611726,1.2486304738420684,0,0.0,0.45714595001150937,0
137,59867,8855,580429,266,692,83,0.3247989911646263,1.2445369001834514,0,0.0,0.3725276581521179,0
138,59645,8364,581142,222,713,88,0.306586995014554,1.2377641290737884,0,0.0,0.33965464697307357,0
139,59404,7960,581787,241,645,96,0.3278248322563003,1.2283863644106503,0,0.0,0.43407096315080396,0
140,59182,7514,582455,222,621,97,0.28608935398869967,1.2165063509461098,0,0.0,0.49467343064423414,0
141,58992,7116,583043,190,588,92,0.28018270537052703,1.2022542485937369,0,0.0,0.5382244323569304,0
142,58837,6732,583582,155,539,73,0.2727282885864521,1.1857862063693485,0,0.0,0.4783467672275699,0
143,58652,6398,584101,185,519,70,0.29048681303848395,1.1672826515897143,0,0.0,0.3781163689781145,0
144,58466,6099,584586,186,485,80,0.2898610052598293,1.1469463130731183,0,0.0,0.37611010512613385,0
145,58314,5763,585074,152,488,49,0.2763096650292264,1.1250000000000004,0,0.0,0.3091982830082368,0
146,58184,5444,585523,130,449,60,0.2762890166148981,1.1016841607689503,0,0.0,0.44354696971558616,0
147,58062,5152,585937,122,414,59,0.28571640076626104,1.077254248593737,0,0.0,0.4635914105913254,0
148,57961,4853,586337,101,400,50,0.27394991772430777,1.05197792270444,0,0.0,0.4620573964194479,0
149,57847,4621,586683,114,346,49,0.24564085244298162,1.0261321158169137,0,0.0,0.4108440210214027,0
150,57758,4349,587044,89,361,38,0.26013366564743307,1.0000000000000002,0,0.0,0.4159113470105879,0
151,57671,4114,587366,87,322,46,0.23653605790938595,0.9738678841830871,0,0.0,0.510704625562628,0
152,57582,3887,587682,89,316,46,0.2266194918639229,0.9480220772955604,0,0.0,0.5629067604989232,0
153,57506,3689,587956,76,274,34,0.22870446287685056,0.9227457514062629,0,0.0,0.4375397790982461,0
154,57419,3499,588233,87,277,40,0.22481825265262093,0.8983158392310504,0,0.0,0.4629450809839466,0
155,57357,3277,588517,62,284,27,0.20892414797214293,0.8750000000000002,0,0.0,0.47811332408485563,0
156,57292,3076,588783,65,266,31,0.21568020314567626,0.8530536869268819,0,0.0,0.3946383856500716,0
157,57238,2902,589011,54,228,23,0.200473932063642,0.8327173484102854,0,0.0,0.43328694821840236,0
158,57195,2691,589265,43,211,16,0.1951272519984345,0.8142137936306514,0,0.0,0.3720166588158522,0
159,57144,2537,589470,51,205,31,0.1873685862542123,0.7977457514062629,0,0.0,0.46725077158190265,0
160,57103,2383,589665,41,195,10,0.1888146537338753,0.7834936490538906,0,0.0,0.42013103650088524,0
161,57060,2252,589839,43,174,20,0.19983155584431925,0.7716136355893499,0,0.0,0.47698156868668223,0
162,57031,2112,590008,29,169,11,0.19174814490361783,0.7622358709262116,0,0.0,0.425160528787638,0
163,56995,1987,590169,36,161,23,0.17303631093241748,0.7554630998165486,0,0.0,0.5846973415131931,0
164,56975,1855,590321,20,152,7,0.18105548482031938,0.7513695261579317,0,0.0,0.4057780664893176,0
165,56951,1717,590483,24,162,10,0.18517963813274874,0.75,0,0.0,0.40425243507498615,0
166,56926,1626,590599,25,116,16,0.18503663163632875,0.7513695261579317,0,0.0,0.48251127604705163,0
