Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,615418,95,445,10182,94,1,48,0,0.22466766317873957,1.0,0,0.0,0.49,0,2.760264588999022
1,605361,201,412,20185,88,1,34,1,0.19998594444789342,1.0,0,0.0,0.4921848739495798,0,2.416873183645642
2,595500,257,382,30022,55,1,31,0,0.15950854865721595,1.0,0,0.0,0.49436974789915966,0,1.8962940423151946
3,585786,329,347,39705,67,1,36,1,0.19630423872949535,1.0,0,0.0,0.4965546218487395,0,2.295665547938237
4,576238,389,323,49219,59,1,25,1,0.19312613375014948,1.0,0,0.0,0.49873949579831933,0,2.2216870933388213
5,566841,455,303,58574,63,1,21,0,0.212248807876574,1.0,0,0.0,0.5009243697478991,0,2.4018532357396665
6,557619,495,281,67781,40,3,25,2,0.18151097416311926,1.0,0,0.0,0.503109243697479,0,2.0206002491037203
7,548537,450,360,76832,49,97,18,58,0.17845191103097358,1.0,0,0.0,0.5052941176470588,0,1.9541913268560034
8,539591,413,438,85747,61,108,30,44,0.2204521609642526,1.0,0,0.0,0.5074789915966387,0,2.3747560838597486
9,530771,444,467,94516,80,58,29,22,0.22407558362507782,1.0,0,0.0,0.5096638655462185,0,2.374333245951096
10,522094,453,503,103151,80,74,38,45,0.22344671362900587,1.0,0,0.0,0.5118487394957983,0,2.3289631939249453
11,513538,493,513,111660,99,62,52,37,0.21560569142977135,1.0,0,0.0,0.5140336134453781,0,2.2104095975140847
12,505126,527,542,120017,94,68,39,37,0.22303415289680775,1.0,0,0.0,0.516218487394958,0,2.249111807543882
13,496858,587,535,128249,86,43,50,21,0.212631293855265,1.0,0,0.0,0.5184033613445378,0,2.109110918885678
14,488695,670,546,136338,115,52,41,26,0.25519123462444715,1.0,0,0.0,0.5205882352941177,0,2.489680398027156
15,480703,688,557,144314,76,71,60,38,0.20813565327290898,1.0,0,0.0,0.5227731092436975,0,1.9973918077014805
16,472832,687,601,152145,85,89,45,53,0.2134216799458572,1.0,0,0.0,0.5249579831932774,0,2.014583841185161
17,465073,711,637,159851,100,83,47,43,0.20814830793823055,1.0,0,0.0,0.5271428571428571,0,1.9325643471917673
18,457477,675,691,167432,63,102,48,58,0.1530511183133527,1.0,0,0.0,0.5293277310924369,0,1.3978022107873513
19,449986,657,733,174902,81,102,60,55,0.17217871161552772,1.0,0,0.0,0.5315126050420168,0,1.5467438832378975
20,442596,661,777,182250,101,103,59,58,0.15779034652796167,1.0,0,0.0,0.5336974789915966,0,1.3942089485842122
21,435307,649,862,189469,120,135,50,75,0.2211044600523107,1.0,0,0.0,0.5358823529411765,0,1.9214677753145315
22,428122,702,874,196597,134,89,77,49,0.21359801113362364,1.0,0,0.0,0.5380672268907563,0,1.8255961090556156
23,421082,722,873,203621,105,88,89,52,0.16762160717169974,1.0,0,0.0,0.5402521008403361,0,1.4090831731797475
24,414169,710,913,210509,92,107,67,53,0.1873327722872149,1.0,0,0.0,0.5424369747899159,0,1.5489282507495057
25,407349,774,892,217305,111,66,87,28,0.17403606759603188,1.0,0,0.0,0.5446218487394958,0,1.415291399403486
26,400623,821,894,223985,128,84,82,44,0.20860150584566503,1.0,0,0.0,0.5468067226890756,0,1.6683734471555762
27,394042,814,921,230554,92,107,80,65,0.17443200923298,1.0,0,0.0,0.5489915966386555,0,1.372172304311947
28,387531,833,972,237008,129,123,72,72,0.2065170460136544,1.0,0,0.0,0.5511764705882353,0,1.5977260076596034
29,381148,800,1038,243361,106,142,76,79,0.2005941681659416,1.0,0,0.0,0.5533613445378152,0,1.5263421563639388
