Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,749657,268,2571,248,263,1,248,0,0.1952805906834518,1.0,0,0.5,0.27999999999999997,0,2.431016199693393
1,749333,609,2362,464,324,7,216,0,0.26108771049993656,1.0209056926535307,0,0.5,0.2807647058823529,0,3.2488335478620876
2,749053,626,2485,611,280,270,147,80,0.24275106478087777,1.0415823381635518,0,0.5,0.28152941176470586,0,3.019533578205677
3,748753,585,2641,803,300,348,192,99,0.2549434686342486,1.0618033988749895,0,0.5,0.2822941176470588,0,3.169922452604683
4,748454,616,2748,983,299,287,180,89,0.22182077673863196,1.08134732861516,0,0.5,0.28305882352941175,0,2.756979314733945
5,748114,656,2817,1221,340,307,238,86,0.2479001980632389,1.1,0,0.5,0.2838235294117647,0,3.079717125578254
6,747799,677,2939,1417,315,318,196,87,0.21730238802362062,1.1175570504584946,0,0.5,0.28458823529411764,0,2.6984573062220103
7,747399,737,3097,1606,400,347,189,90,0.26269047262820167,1.1338261212717717,0,0.5,0.2853529411764706,0,3.2603408581711912
8,747012,792,3254,1788,387,339,182,98,0.2440011879550145,1.1486289650954788,0,0.5,0.28611764705882353,0,3.0268137023880035
9,746580,840,3357,2092,432,407,304,117,0.2528965805850198,1.1618033988749894,0,0.5,0.2868823529411765,0,3.1353460489101797
10,746166,867,3464,2379,414,394,287,101,0.23934523892688833,1.1732050807568877,0,0.5,0.2876470588235294,0,2.965694563532075
11,745735,850,3683,2615,431,455,236,128,0.2596804894364286,1.18270909152852,0,0.5,0.28841176470588237,0,3.2158073225656714
12,745277,901,3879,2840,458,421,225,126,0.2651559903444877,1.1902113032590307,0,0.5,0.2891764705882353,0,3.28159766439267
13,744781,966,3997,3160,496,438,320,131,0.25697555692980173,1.195629520146761,0,0.5,0.2899411764705882,0,3.1782391792651405
14,744163,1135,4154,3475,618,472,315,153,0.29144335500397006,1.1989043790736547,0,0.5,0.2907058823529412,0,3.6015413296163366
15,743698,1104,4337,3795,465,503,320,137,0.23560373431747725,1.2,0,0.5,0.2914705882352941,0,2.9096781683075514
16,743177,996,4670,4103,521,641,308,188,0.23585842166376517,1.1989043790736547,0,0.5,0.2922352941176471,0,2.9107829390307782
17,742608,1100,4841,4404,569,472,301,134,0.24656200787436083,1.195629520146761,0,0.5,0.293,0,3.040548629529188
18,741972,1213,5064,4714,636,533,310,160,0.2669285196347093,1.1902113032590307,0,0.5,0.29376470588235293,0,3.288884837260849
19,741309,1309,5164,5190,663,576,476,164,0.243542250376189,1.1827090915285203,0,0.5,0.2945294117647059,0,2.9980561311525773
20,740666,1313,5357,5643,643,646,453,189,0.2580462345434737,1.1732050807568877,0,0.5,0.2952941176470588,0,3.17384787858419
21,740048,1267,5636,6036,618,672,393,188,0.231511353716402,1.1618033988749894,0,0.5,0.29605882352941176,0,2.845105373568158
22,739424,1248,5844,6478,624,650,442,196,0.24363490866976423,1.1486289650954788,0,0.5,0.2968235294117647,0,2.9915704187285574
23,738744,1309,6070,6878,680,626,400,197,0.2292916278489277,1.1338261212717717,0,0.5,0.29758823529411765,0,2.8128614193057255
24,737945,1489,6230,7349,799,631,471,206,0.25243540308242524,1.1175570504584946,0,0.5,0.2983529411764706,0,3.093430973453916
25,737347,1407,6388,7878,598,687,529,199,0.19443004556334392,1.1,0,0.5,0.29911764705882354,0,2.380682435422334
26,736557,1399,6849,8228,790,811,350,253,0.25162608335140585,1.08134732861516,0,0.5,0.29988235294117643,0,3.0777135117906473
27,735724,1637,6984,8698,833,605,470,167,0.24396122058382524,1.0618033988749895,0,0.5,0.30064705882352943,0,2.980587619012429
28,734917,1648,7312,9173,807,803,475,254,0.21655010213119844,1.0415823381635518,0,0.5,0.3014117647058823,0,2.6427912402448457
29,734289,1448,7696,9632,628,843,459,247,0.17500284911586736,1.0209056926535307,0,0.5,0.3021764705882353,0,2.1339208840665864
30,733410,1532,7929,10213,879,814,581,211,0.2483768984986709,1.0000000000000002,0,0.5,0.3029411764705882,0,3.024991782132532
31,732712,1611,7921,10864,698,643,651,201,0.18708827432465416,0.9790943073464694,0,0.5,0.30370588235294116,0,2.2763867317872553
32,731881,1555,8226,11457,831,898,593,273,0.20748780557677515,0.9584176618364482,0,0.5,0.3044705882352941,0,2.521733701389723
33,731002,1735,8460,11945,879,722,488,212,0.22540198354360222,0.9381966011250106,0,0.5,0.30523529411764705,0,2.736166182229745
34,730118,1784,8783,12464,884,842,519,239,0.2214793858245471,0.91865267138484,0,0.5,0.306,0,2.6852983079678236
35,729216,1805,8960,13189,902,902,725,275,0.21328278927180178,0.9,0,0.5,0.30676470588235294,0,2.5827250394829644
36,728446,1691,9176,13864,770,891,675,282,0.17681223591627976,0.8824429495415054,0,0.5,0.3075294117647059,0,2.1388279521604847
37,727588,1633,9518,14445,858,923,581,269,0.1932218240482078,0.8661738787282284,0,0.5,0.30829411764705883,0,2.3345752525378587
38,726629,1829,9606,15134,959,777,689,260,0.21860538711194255,0.8513710349045212,0,0.5,0.3090588235294118,0,2.637787215335278
39,725791,1809,9630,15975,838,865,841,259,0.17406501688890288,0.8381966011250105,0,0.5,0.30982352941176466,0,2.097921565551588
40,725322,1313,9847,16731,469,973,756,309,0.10195126976998198,0.8267949192431123,1,0.5,0.31058823529411766,0,1.2279753860590084
41,724869,930,10082,17341,453,845,610,272,0.08907497143738155,0.8172909084714799,1,0.5,0.31135294117647055,0,1.0722137960160663
42,724430,908,9806,18094,439,477,753,154,0.08623541309041392,0.8097886967409693,1,0.5,0.31211764705882356,0,1.0374047860126725
43,723958,925,9553,18809,472,462,715,138,0.10038434296265475,0.8043704798532388,1,0.5,0.31288235294117644,0,1.206828407801878
44,723569,871,9495,19322,389,455,513,145,0.08620066778554165,0.8010956209263453,1,0.5,0.31364705882352945,0,1.0357543227012018
45,723138,830,9386,19910,431,479,588,167,0.09825819085882648,0.8,1,0.5,0.31441176470588234,0,1.1799296637952061
46,722668,906,9248,20449,470,401,539,134,0.1076669326831685,0.8010956209263453,1,0.5,0.3151764705882353,0,1.2920738508664371
47,722286,874,9013,21122,382,438,673,121,0.08110119790679493,0.8043704798532388,1,0.5,0.3159411764705882,0,0.9727531330839428
48,721867,823,8879,21733,419,477,611,150,0.09657464288230758,0.8097886967409693,1,0.5,0.31670588235294117,0,1.1576745118076064
49,721588,703,8565,22453,279,406,720,133,0.07223798439093897,0.8172909084714798,1,0.5,0.3174705882352941,0,0.8656076662910746
50,721255,631,8402,23042,333,426,589,136,0.07971266271216662,0.8267949192431123,1,0.5,0.31823529411764706,0,0.9547338606604113
