Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,563805,1485,4639,6071,1485,0,361,0,0.3004094589525319,1.0,0,0.0,0.6,0,3.675615342984641
1,556796,2856,4273,12075,1371,0,366,0,0.301690150346707,1.0261321158169134,0,0.0,0.6007374631268436,0,3.6453964616416026
2,549869,4216,3915,18000,1360,0,358,0,0.32661529608076056,1.05197792270444,0,0.0,0.6014749262536873,0,3.8974745277914873
3,543215,5372,3609,23804,1156,0,306,0,0.32265151208362775,1.0772542485937369,0,0.0,0.6022123893805309,0,3.8035837920249094
4,536581,6574,3349,29496,1202,0,260,0,0.3564618951203177,1.10168416076895,0,0.0,0.6029498525073747,0,4.1508394128809725
5,530137,6168,4611,35084,1079,1485,223,888,0.34433423154966314,1.125,0,0.0,0.6036873156342183,0,3.961465202062582
6,523287,6346,5670,40697,1549,1371,312,809,0.3575404676452672,1.1469463130731183,0,0.0,0.6044247787610619,0,4.0602491035739785
7,516202,6839,6573,46386,1853,1360,457,794,0.36649240889683715,1.1672826515897146,0,0.0,0.6051622418879056,0,4.105558039439347
8,508607,8116,7201,52076,2433,1156,528,726,0.4224620175211677,1.1857862063693485,0,0.0,0.6058997050147492,0,4.6629153503773555
9,500852,9583,7833,57732,2669,1202,570,759,0.43031319085118247,1.2022542485937369,0,0.0,0.6066371681415929,0,4.677153260941763
10,492998,11350,8309,63343,2846,1079,603,676,0.41409383342692757,1.2165063509461096,0,0.0,0.6073746312684366,0,4.4302828058118155
11,485030,12840,9247,68883,3039,1549,611,976,0.4237448760244014,1.2283863644106503,0,0.0,0.6081120943952802,0,4.460264262545907
12,476857,14310,10386,74447,3323,1853,714,1156,0.4389729413389026,1.2377641290737884,0,0.0,0.6088495575221239,0,4.542693573959311
13,468286,15680,12037,79997,3803,2433,782,1505,0.45611972676939666,1.2445369001834514,0,0.0,0.6095870206489675,0,4.635296926430852
14,459353,17262,13843,85542,4251,2669,863,1583,0.4399978625333669,1.2486304738420684,0,0.0,0.6103244837758112,0,4.386161852176426
15,450022,19154,15602,91222,4738,2846,1087,1740,0.4378417526368765,1.25,0,0.0,0.6110619469026548,0,4.2760074046257035
16,440903,20734,17431,96932,4619,3039,1210,1901,0.3863584478922949,1.2486304738420684,0,0.0,0.6117994100294986,0,3.6967577853961915
17,430928,22977,19394,102701,5566,3323,1360,2030,0.42246374173999013,1.2445369001834514,0,0.0,0.6125368731563422,0,3.9507694292649846
18,420678,25115,21658,108549,5941,3803,1539,2363,0.42049965758421204,1.2377641290737884,0,0.0,0.6132743362831858,0,3.8388662099221165
19,409418,27918,24208,114456,7054,4251,1654,2626,0.4508370588237301,1.2283863644106503,0,0.0,0.6140117994100295,0,4.005659873035893
20,397768,30736,27134,120362,7556,4738,1812,2867,0.4568555487246262,1.2165063509461096,0,0.0,0.6147492625368731,0,3.9436310309265865
21,385819,34089,29713,126379,7972,4619,2040,2841,0.4396352086063391,1.2022542485937369,0,0.0,0.6154867256637168,0,3.680981261920337
22,373353,37131,32994,132522,8608,5566,2285,3486,0.43409126177527274,1.1857862063693485,0,0.0,0.6162241887905604,0,3.5171283606246395
23,359905,40905,36379,138811,9715,5941,2556,3705,0.47516159817161296,1.1672826515897146,0,0.0,0.6169616519174042,0,3.7112203773861623
24,346365,43792,40604,145239,9941,7054,2829,4327,0.4455178024819594,1.1469463130731183,0,0.0,0.6176991150442478,0,3.3487798102574624
25,331978,47160,44950,151912,10924,7556,3210,4664,0.4562224881214498,1.125,0,0.0,0.6184365781710914,0,3.286801848124623
26,317794,50053,49489,158664,10865,7972,3433,5004,0.43076172548922426,1.10168416076895,0,0.0,0.6191740412979351,0,2.970778901695367
27,303151,52911,54335,165603,11466,8608,3762,5368,0.4344172256756403,1.0772542485937369,0,0.0,0.6199115044247787,0,2.8579430638193584
28,288893,54423,59823,172861,11227,9715,4227,5978,0.40862616731455875,1.05197792270444,0,0.0,0.6206489675516224,0,2.5618324512587853
29,273696,56791,65236,180277,12309,9941,4528,6183,0.4222840953480505,1.0261321158169132,0,0.0,0.6213864306784661,0,2.508191574661025
30,258858,57969,71040,188133,12102,10924,5120,6773,0.40351536572842367,1.0000000000000002,0,0.0,0.6221238938053097,0,2.266779091617367
31,243507,59867,76517,196109,12763,10865,5388,6718,0.419667685028685,0.9738678841830868,0,0.0,0.6228613569321534,0,2.217708745188368
32,228682,60791,82036,204491,12390,11466,5947,7124,0.39465219074091384,0.9480220772955602,0,0.0,0.623598820058997,0,1.9585471415584563
33,213192,62768,86894,213146,13204,11227,6369,7051,0.421269409673693,0.9227457514062631,0,0.0,0.6243362831858407,0,1.9490292531934448
34,199434,62086,92361,222119,11627,12309,6748,7597,0.3785089627315878,0.89831583923105,0,0.0,0.6250737463126843,0,1.6381848193014645
35,186126,61298,97376,231200,11314,12102,7087,7543,0.36884883035389504,0.8750000000000001,0,0.0,0.625811209439528,0,1.4898515060427318
36,173415,59385,102636,240564,10850,12763,7503,8117,0.36213174927364633,0.8530536869268818,0,0.0,0.6265486725663717,0,1.3628271983569744
37,161685,56991,107225,250099,9996,12390,7801,7745,0.33732691561760525,0.8327173484102854,0,0.0,0.6272861356932153,0,1.1836089920059136
38,149858,53998,112262,259882,10211,13204,8167,8196,0.3523292340079688,0.8142137936306515,0,0.0,0.628023598820059,0,1.1458193218308634
39,138659,52072,115146,270123,9701,11627,8743,7424,0.34775136957334774,0.7977457514062631,0,0.0,0.6287610619469026,0,1.0464161708695925
40,127703,50328,117679,280290,9570,11314,8781,7154,0.3625056643930399,0.7834936490538904,0,0.0,0.6294985250737463,0,1.004623716579522
41,118159,47745,119594,290502,8267,10850,8935,6902,0.32734297481517466,0.7716136355893499,0,0.0,0.6302359882005899,0,0.8393775729424093
42,108643,46084,120403,300870,8335,9996,9187,6358,0.3576498344515135,0.7622358709262116,0,0.0,0.6309734513274337,0,0.8432324428019918
43,99526,43904,121430,311140,8031,10211,9184,6400,0.37200953024797445,0.7554630998165486,0,0.0,0.6317109144542773,0,0.8034856880959179
44,91830,40904,121754,321512,6701,9701,9377,6152,0.33588422499508697,0.7513695261579316,0,0.0,0.6324483775811209,0,0.6693630291080476
45,85175,37071,122121,331633,5737,9570,9203,6124,0.3123718196363358,0.75,0,0.0,0.6331858407079646,0,0.5773930064567036
46,78545,34583,120961,341911,5779,8267,9427,5255,0.3323747912703057,0.7513695261579316,0,0.0,0.6339233038348082,0,0.5665446610313838
47,72147,31861,119978,352014,5613,8335,9318,5274,0.356854575714883,0.7554630998165486,0,0.0,0.6346607669616519,0,0.5587236778233868
48,66574,28682,118728,362016,4852,8031,9281,5059,0.3349252626693969,0.7622358709262116,0,0.0,0.6353982300884955,0,0.48388269177414117
49,60862,27028,116380,371730,5047,6701,9049,4155,0.39456992176433936,0.7716136355893497,0,0.0,0.6361356932153392,0,0.5211439795664328
50,55554,25991,113070,381385,4700,5737,9029,3642,0.39783441713293255,0.7834936490538904,0,0.0,0.6368731563421829,0,0.4796287588846123
51,50673,24538,110170,390619,4326,5779,8679,3679,0.4150376999801931,0.7977457514062631,0,0.0,0.6376106194690265,0,0.45640636656025013
52,46406,22686,107180,399728,3761,5613,8603,3545,0.4077613386801785,0.8142137936306515,0,0.0,0.6383480825958702,0,0.41064610856754263
53,42534,21242,103867,408357,3408,4852,8165,3131,0.41506916494787377,0.8327173484102854,0,0.0,0.6390855457227138,0,0.3831282956139944
54,38689,19615,100993,416703,3420,5047,7921,3286,0.46153250896134757,0.8530536869268817,0,0.0,0.6398230088495575,0,0.38750501821192657
55,35209,18009,97969,424813,3094,4700,7724,3037,0.4858216838068173,0.8750000000000001,0,0.0,0.6405604719764012,0,0.3712086732889373
56,32211,16329,94775,432685,2646,4326,7520,2777,0.46160262103876154,0.89831583923105,0,0.0,0.6412979351032448,0,0.3226710509175249
57,29347,15110,91484,440059,2542,3761,7052,2393,0.5080938101015632,0.9227457514062631,0,0.0,0.6420353982300885,0,0.32359004004016
58,26982,13774,87831,447413,2072,3408,7061,2219,0.4476947545588296,0.9480220772955602,0,0.0,0.6427728613569321,0,0.2621462644858147
59,24803,12264,84421,454512,1910,3420,6830,2209,0.47732991724557666,0.9738678841830867,0,0.0,0.6435103244837758,0,0.2569273857951831
60,22714,11011,81020,461255,1841,3094,6495,1979,0.540529569349985,0.9999999999999997,0,0.0,0.6442477876106194,0,0.2664407256557196
61,20907,9945,77364,467784,1580,2646,6302,1661,0.5272674792467454,1.0261321158169132,0,0.0,0.6449852507374632,0,0.23922702232230264
62,19077,9024,73996,473903,1621,2542,5910,1649,0.597549949761354,1.0519779227044397,0,0.0,0.6457227138643068,0,0.24738412308153973
63,17616,8223,70370,479791,1271,2072,5698,1357,0.552376285347142,1.0772542485937369,0,0.0,0.6464601769911504,0,0.21116885075250116
64,16163,7590,66861,485386,1277,1910,5419,1238,0.6335472490586755,1.1016841607689498,0,0.0,0.6471976401179941,0,0.2222227471036322
65,14939,6812,63539,490710,1063,1841,5163,1181,0.5830079463336761,1.1249999999999998,0,0.0,0.6479351032448377,0,0.1890094555182029
66,13802,6220,60199,495779,988,1580,4920,1013,0.6101363182703201,1.1469463130731183,0,0.0,0.6486725663716814,0,0.1827495977596996
67,12869,5394,57071,500666,795,1621,4694,1029,0.5921605784859253,1.1672826515897143,0,0.0,0.649410029498525,0,0.16537574836231278
68,11890,4974,53953,505183,851,1271,4389,819,0.6958146471341115,1.1857862063693485,0,0.0,0.6501474926253688,0,0.17954071515678352
69,11064,4405,51167,509364,708,1277,4063,841,0.6964430830339616,1.2022542485937369,0,0.0,0.6508849557522124,0,0.1672188860826335
70,10397,3899,48359,513345,557,1063,3871,684,0.6269526796042997,1.2165063509461096,0,0.0,0.651622418879056,0,0.14145891948450312
71,9759,3446,45684,517111,535,988,3663,639,0.6471330580111472,1.2283863644106503,0,0.0,0.6523598820058997,0,0.13705233318426183
72,9102,3211,42924,520763,560,795,3555,531,0.70587364334532,1.2377641290737884,0,0.0,0.6530973451327433,0,0.1394284266868295
73,8536,2835,40536,524093,475,851,3239,534,0.6707684801277752,1.2445369001834514,0,0.0,0.653834808259587,0,0.12425520282922502
74,8076,2502,38062,527360,375,708,3182,442,0.704877914614848,1.2486304738420684,0,0.0,0.6545722713864307,0,0.12353719701452932
75,7670,2271,35748,530311,326,557,2871,346,0.6425732722110653,1.25,0,0.0,0.6553097345132743,0,0.10695609804381231
76,7255,2075,33641,533029,339,535,2642,360,0.7290399590753509,1.2486304738420684,0,0.0,0.656047197640118,0,0.11478265848723244
77,6940,1758,31663,535639,243,560,2538,387,0.6731330403754409,1.2445369001834514,0,0.0,0.6567846607669616,0,0.10137897786904426
78,6615,1539,29692,538154,256,475,2446,305,0.6911935188005348,1.2377641290737884,0,0.0,0.6575221238938053,0,0.09922406959343616
79,6291,1422,27774,540513,258,375,2293,257,0.6663746116650271,1.22838636441065,0,0.0,0.6582595870206489,0,0.09097575264723708
80,6031,1294,25979,542696,198,326,2121,205,0.7023202623318079,1.2165063509461098,0,0.0,0.6589970501474927,0,0.09192043190371384
81,5803,1123,24323,544751,168,339,1995,226,0.6485090084531522,1.2022542485937369,0,0.0,0.6597345132743363,0,0.08166878854283079
82,5613,1012,22639,546736,132,243,1927,166,0.6528963122617396,1.1857862063693487,0,0.0,0.6604719764011799,0,0.07952923178656997
83,5412,901,21148,548539,145,256,1747,160,0.7028637715865436,1.1672826515897143,0,0.0,0.6612094395280236,0,0.08254988567331542
84,5226,775,19878,550121,132,258,1528,178,0.6219402480347456,1.1469463130731183,0,0.0,0.6619469026548672,0,0.07053515052581555
85,5052,699,18611,551638,122,198,1465,122,0.6262006933910287,1.125,0,0.0,0.6626843657817109,0,0.06865377393688102
86,4887,646,17298,553169,115,168,1406,108,0.7036580940454374,1.1016841607689503,0,0.0,0.6634218289085545,0,0.07462623927083448
87,4771,582,16051,554596,68,132,1379,87,0.5807647316003629,1.0772542485937369,0,0.0,0.6641592920353983,0,0.06013082757086222
88,4658,503,14945,555894,66,145,1251,105,0.592787270497466,1.0519779227044401,0,0.0,0.6648967551622419,0,0.05992194240401903
89,4539,444,13922,557095,73,132,1155,89,0.6220446577115465,1.0261321158169132,0,0.0,0.6656342182890855,0,0.06127301869255011
90,4411,405,12958,558226,83,122,1086,75,0.6400516910360786,1.0,0,0.0,0.6663716814159292,0,0.06126883700434337
91,4314,343,12060,559283,53,115,1013,78,0.587691931872171,0.9738678841830866,0,0.0,0.6671091445427728,0,0.0550195962260535
92,4217,329,11183,560271,54,68,945,49,0.558994763044313,0.9480220772955604,0,0.0,0.6678466076696165,0,0.051156269873217614
93,4142,296,10401,561161,33,66,848,44,0.4864827036294569,0.9227457514062632,0,0.0,0.6685840707964601,0,0.04372854510488738
94,4065,259,9687,561989,36,73,787,55,0.5216077523669771,0.89831583923105,0,0.0,0.6693215339233038,0,0.04601422555060247
95,3990,211,9119,562680,35,83,651,61,0.5394899799087719,0.8749999999999998,0,0.0,0.6700589970501475,0,0.04671365060407986
96,3915,194,8486,563405,36,53,686,30,0.5330034479246984,0.8530536869268818,0,0.0,0.6707964601769911,0,0.04528447262641481
97,3842,174,7872,564112,34,54,668,33,0.5094205598412845,0.8327173484102858,0,0.0,0.6715339233038348,0,0.04247382358746126
98,3775,170,7287,564768,29,33,618,22,0.5049069270819517,0.8142137936306516,0,0.0,0.6722713864306784,0,0.04136336045430485
99,3712,160,6760,565368,26,36,563,27,0.4980794092206424,0.7977457514062631,0,0.0,0.6730088495575222,0,0.04012306352055175
100,3652,148,6299,565901,23,35,496,23,0.4751059460604967,0.7834936490538903,0,0.0,0.6737463126843658,0,0.03765379589871819
101,3596,132,5833,566439,20,36,502,28,0.46765019332035374,0.7716136355893499,0,0.0,0.6744837758112094,0,0.036494576718315797
102,3547,112,5366,566975,14,34,449,23,0.4352150104161036,0.7622358709262116,0,0.0,0.6752212389380531,0,0.033500599868618045
103,3499,96,4971,567434,13,29,424,17,0.48836434985259053,0.7554630998165487,0,0.0,0.6759587020648967,0,0.03708304817999597
104,3457,78,4651,567814,8,26,346,19,0.45674886841773704,0.7513695261579316,0,0.0,0.6766961651917404,0,0.034266077216148376
105,3412,66,4309,568213,11,23,365,13,0.4704189411022363,0.75,0,0.0,0.677433628318584,0,0.03483223582987913
