Day,Susceptible,Infected,Recovered,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag
0,976079,2342,160,280,160,119,0.26616026232652834,1.0,0,0.5,0.4509324773909337,0
1,975748,2504,329,331,169,129,0.27802740477038007,1.0261321158169134,0,0.5,0.39430402351411764,0
2,975349,2721,511,399,182,198,0.3234835954316875,1.05197792270444,0,0.5,0.5018606122013279,0
3,974888,2988,705,461,194,224,0.32423534879412075,1.0772542485937369,0,0.5,0.5287059009857601,0
4,974413,3219,949,475,244,231,0.31588810099886894,1.10168416076895,0,0.5,0.476341853160774,0
5,973895,3506,1180,518,231,247,0.3325833355114695,1.125,0,0.5,0.49598530090207543,0
6,973227,3900,1454,668,274,317,0.3701334992131228,1.1469463130731183,0,0.5,0.4469665086120661,0
7,972590,4243,1748,637,294,321,0.318694944831367,1.1672826515897146,0,0.5,0.5169142129666522,0
8,971820,4677,2084,770,336,330,0.36642376776699614,1.1857862063693485,0,0.5,0.4477327551340379,0
9,971010,5104,2467,810,383,445,0.3691409729675425,1.2022542485937369,0,0.5,0.5506271073678167,0
10,970071,5672,2838,939,371,523,0.3800207300587658,1.2165063509461096,0,0.5,0.549326396658974,0
11,969048,6307,3226,1023,388,528,0.3660659948674748,1.2283863644106503,0,0.5,0.5016217780324057,0
12,967711,7154,3716,1337,490,650,0.4307308061852592,1.2377641290737884,0,0.5,0.4821096924219428,0
13,966369,7950,4262,1342,546,707,0.3823457990664342,1.2445369001834514,0,0.5,0.5323196612262608,0
14,964900,8805,4876,1469,614,825,0.37205921609071646,1.2486304738420684,0,0.5,0.5569554123621112,0
15,963339,9688,5554,1561,678,869,0.3690755324259787,1.25,0,0.5,0.5506420786689591,0
16,961604,10684,6293,1735,739,872,0.3660549394607868,1.2486304738420684,0,0.5,0.499335764532884,0
17,959474,12002,7105,2130,812,958,0.40843651255700936,1.2445369001834514,0,0.5,0.452538039762493,0
18,957103,13461,8017,2371,912,1327,0.3923761650604871,1.2377641290737884,0,0.5,0.5708492820140213,0
19,954297,15240,9044,2806,1018,1347,0.43044126528996435,1.2283863644106503,0,0.5,0.4739840584791656,0
20,951295,17097,10189,3002,1145,1868,0.4076794143062484,1.2165063509461096,0,0.5,0.6159948063361483,0
21,948179,18887,11515,3116,1326,1814,0.3716285462116426,1.2022542485937369,0,0.5,0.5668690387829783,0
