Day,Susceptible,Infected,Recovered,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag
0,79087,1768,101,418,101,182,0.2886691621783835,1.0,0,0.0,0.41175339539153705,0
1,78609,2099,248,478,147,169,0.28219874787365723,1.0261321158169134,0,0.0,0.3454490567499115,0
2,77976,2566,414,633,166,203,0.3066405191507507,1.05197792270444,0,0.0,0.3097917909953684,0
3,77253,3110,593,723,179,277,0.2749867327141198,1.0772542485937369,0,0.0,0.3944324688764747,0
4,76349,3780,827,904,234,350,0.2991836122536975,1.10168416076895,0,0.0,0.378319090399846,0
5,75256,4570,1130,1093,303,398,0.3186327550389922,1.125,0,0.0,0.360267252174268,0
6,73946,5521,1489,1310,359,595,0.306945339221453,1.1469463130731183,0,0.0,0.4592953288164856,0
7,72366,6690,1900,1580,411,725,0.3238106591713023,1.1672826515897146,0,0.0,0.45617164335072163,0
8,70330,8198,2428,2036,528,802,0.346682403267219,1.1857862063693485,0,0.0,0.3839934965940326,0
9,68121,9770,3065,2209,637,936,0.3256193295077533,1.2022542485937369,0,0.0,0.43789910679695154,0
10,65327,11793,3836,2794,771,1254,0.3426567875619444,1.2165063509461096,0,0.0,0.4516829498640112,0
11,62048,14139,4769,3279,933,1245,0.3498058108255788,1.2283863644106503,0,0.0,0.367179994312248,0
12,58445,16655,5856,3603,1087,1170,0.35082122535722327,1.2377641290737884,0,0.0,0.3218871189866065,0
13,54102,19707,7147,4343,1291,2066,0.3760774194031177,1.2445369001834514,0,0.0,0.4818326334761856,0
14,49505,22767,8684,4597,1537,2234,0.3618938627052932,1.2486304738420684,0,0.0,0.482786893734378,0
15,44574,25966,10416,4931,1732,2359,0.37345772051764686,1.25,0,0.0,0.4788827502236194,0
16,39529,29071,12356,5045,1940,1857,0.3673896255575956,1.2486304738420684,0,0.0,0.35999503178368125,0
17,34530,31721,14705,4999,2349,2378,0.36644559934145754,1.2445369001834514,0,0.0,0.469186676137254,0
18,29537,34285,17134,4993,2429,2266,0.3944657082279739,1.2377641290737884,0,0.0,0.45124443458864083,0
19,24752,36461,19743,4785,2609,1482,0.4116963634316509,1.2283863644106503,0,0.0,0.31051265266492517,0
20,20715,37637,22604,4037,2826,2173,0.38599209977052606,1.2165063509461096,0,0.0,0.540678647246154,0
21,17575,37934,25447,3140,2843,1456,0.35370891291463763,1.2022542485937369,0,0.0,0.46426229501256233,0
22,14479,38082,28395,3096,2948,1586,0.40902006077856456,1.1857862063693485,0,0.0,0.5132084487006084,0
