Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,595063,517,1744,5007,517,0,145,0,0.293350033575456,1.0,0,0.0,0.33,0,3.6226292318822955
1,589777,984,1637,9934,467,1,108,0,0.30590844486577634,1.0,0,0.0,0.33495798319327735,0,3.7441573837226327
2,584532,1460,1504,14844,469,1,134,1,0.300472982737419,1.0,0,0.0,0.33991596638655464,0,3.6449243344911064
3,579409,1854,1383,19700,389,1,122,1,0.2741741140336501,1.0,0,0.0,0.344873949579832,0,3.2967535549001123
4,574363,2216,1296,24480,354,1,88,0,0.2760324314701886,1.0,0,0.0,0.34983193277310926,0,3.2901929220916726
5,569266,2659,1197,29232,445,1,100,0,0.333114221229823,1.0,0,0.0,0.3547899159663866,0,3.9353486758654386
6,564292,3025,1084,33956,364,1,114,1,0.3131356498450684,1.0,0,0.0,0.3597478991596639,0,3.667002489544232
7,559367,2863,1530,38597,355,517,71,194,0.36301965345879916,1.0,0,0.0,0.3647058823529412,0,4.214070305535663
8,554510,2721,1863,43263,327,469,136,162,0.24439074030236968,1.0,0,0.0,0.3696638655462185,0,2.8123471439513117
9,549514,2755,2178,47917,505,478,163,175,0.2965225893373015,1.0,0,0.0,0.37462184873949583,0,3.381515191752913
10,544438,2988,2419,52522,626,396,155,136,0.30831438264578126,1.0,0,0.0,0.3795798319327731,0,3.48350960391595
11,539333,3324,2608,57106,696,364,175,150,0.32373175697262146,1.0,0,0.0,0.38453781512605045,0,3.623406807953494
12,534163,3682,2810,61716,803,445,243,170,0.34369805885263216,1.0,0,0.0,0.38949579831932774,0,3.8100061720818488
13,529062,4093,2960,66260,775,368,218,152,0.32798076385418085,1.0,0,0.0,0.3944537815126051,0,3.60105487859293
14,524146,4370,3085,70774,632,355,230,145,0.2532279697786862,1.0,0,0.0,0.39941176470588236,0,2.7544744386313185
15,519044,4900,3147,75284,857,327,265,125,0.3286790282173305,1.0,0,0.0,0.4043697478991597,0,3.540388870945463
16,514068,5172,3389,79757,773,512,270,194,0.30195017665983886,1.0,0,0.0,0.40932773109243703,0,3.2212961688666626
17,509065,5383,3757,84181,840,629,261,267,0.2800154343030655,1.0,0,0.0,0.4142857142857143,0,2.9582168496949777
18,504077,5559,4162,88598,866,700,295,308,0.27980642616489954,1.0,0,0.0,0.4192436974789916,0,2.927044761973152
19,498997,5760,4602,93043,998,803,363,344,0.2759157773068247,1.0,0,0.0,0.42420168067226893,0,2.8572567477178996
20,493705,6232,4990,97475,1251,779,391,314,0.3398982541782799,1.0,0,0.0,0.42915966386554627,0,3.4825010579541744
21,488432,6892,5301,101794,1275,632,321,261,0.3244880614216423,1.0,0,0.0,0.43411764705882355,0,3.289104180597869
22,483074,7438,5730,106177,1403,857,428,377,0.3360933016824219,1.0,0,0.0,0.4390756302521009,0,3.369367001219725
23,477977,7839,6035,110568,1185,784,479,370,0.25460202818906,1.0,0,0.0,0.4440336134453782,0,2.52547838372345
24,472578,8538,6363,114950,1529,840,512,358,0.3207004318956339,1.0,0,0.0,0.4489915966386555,0,3.1451969246223195
25,467427,8999,6731,119285,1324,876,508,397,0.2670050232133093,1.0,0,0.0,0.4539495798319328,0,2.5900492624804206
26,462262,9390,7229,123576,1380,1004,506,452,0.2715283327067516,1.0,0,0.0,0.45890756302521013,0,2.604822558810861
27,456741,9931,8015,127785,1777,1251,465,571,0.3186744730690763,1.0,0,0.0,0.4638655462184874,0,3.020592031292657
28,451155,10526,8778,132013,1887,1292,529,595,0.32760137917136317,1.0,0,0.0,0.46882352941176475,0,3.067229650724775
29,445462,11178,9621,136227,2039,1403,560,688,0.3143832277568585,1.0,0,0.0,0.4737815126050421,0,2.9063293563469608
30,439859,11990,10071,140570,1995,1185,735,589,0.28726485637095267,1.0,0,0.0,0.47873949579831937,0,2.622229979414783
31,434057,12698,10828,144914,2240,1539,782,772,0.29837580383807916,1.0,0,0.0,0.48369747899159665,0,2.687727061336398
