Day,Susceptible,Infected,Recovered,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag
0,571501,4837,353,869,353,321,0.41074354398803775,1.0,0,0.5,0.36168575642059,0
1,570501,5462,728,1000,375,392,0.42374940972594494,1.0,0,0.5,0.3928896607161516,0
2,569455,6076,1160,1046,432,467,0.39045828201789984,1.0,0,0.5,0.44394103018340114,0
3,568172,6870,1649,1283,489,547,0.41921084556457533,1.0,0,0.5,0.421398917208494,0
4,566768,7753,2170,1404,521,812,0.4089093217091371,1.0,0,0.5,0.5548405211108619,0
5,565112,8832,2747,1656,577,772,0.41968436988419505,1.0,0,0.5,0.44527001965481816,0
6,563236,10042,3413,1876,666,871,0.43679485295225695,1.0,0,0.5,0.4596687850626339,0
7,561150,11337,4204,2086,791,938,0.4363035981604444,1.0,0,0.5,0.4298009836273063,0
8,558831,12806,5054,2319,850,1043,0.42137307024084025,1.0,0,0.5,0.4369526469447268,0
9,555943,14758,5990,2888,936,1320,0.4597335346845656,1.0,0,0.5,0.46368948619433137,0
10,552750,16846,7095,3193,1105,1479,0.4439007892032668,1.0,0,0.5,0.4449223794478851,0
11,548876,19395,8420,3874,1325,1920,0.4972965693596519,1.0,0,0.5,0.48455568685001577,0
12,544882,21881,9928,3994,1508,1751,0.43237828808958956,1.0,0,0.5,0.4551312082295269,0
13,540658,24474,11559,4224,1631,2008,0.41660780880120435,1.0,0,0.5,0.4745796481851515,0
14,535725,27580,13386,4933,1827,2262,0.4314447426377773,1.0,0,0.5,0.4599667083421539,0
15,530101,31117,15473,5624,2087,2523,0.44359772634005157,1.0,0,0.5,0.4458650062609598,0
16,524106,34702,17883,5995,2410,2646,0.4123953400988759,1.0,0,0.5,0.4431239436918782,0
17,517560,38624,20507,6546,2624,2956,0.4097735332941384,1.0,0,0.5,0.4552107803981357,0
18,509727,43430,23534,7833,3027,3134,0.46223932041391674,1.0,0,0.5,0.39736681103082594,0
19,502115,47690,26886,7612,3307,4002,0.3993794640075187,1.0,0,0.5,0.5334563675631283,0
20,493826,52324,30541,8289,3655,4092,0.40469842733651684,1.0,0,0.5,0.4959648222954971,0
21,484652,57519,34520,9174,3979,4395,0.41151233942120385,1.0,0,0.5,0.480152961379529,0
22,474308,63416,38967,10344,4447,5132,0.42266688151845794,1.0,0,0.5,0.5056306714392294,0
23,462769,70094,43828,11539,4861,4961,0.4436913452115906,1.0,0,0.5,0.4307165615861061,0
24,450034,77424,49233,12735,5405,6517,0.45611437452866965,1.0,0,0.5,0.507363067318519,0
25,436851,84717,55123,13183,5890,6651,0.4443159997811902,1.0,0,0.5,0.5043072404033099,0
26,423952,91135,61604,12899,6481,7176,0.41020934643089485,1.0,0,0.5,0.5502476024735883,0
27,410680,97402,68609,13272,7005,6487,0.4056033654459792,1.0,0,0.5,0.4855551012480628,0
28,396450,104113,76128,14230,7519,7656,0.414361954152698,1.0,0,0.5,0.5405358780643326,0
29,381545,111221,83925,14905,7797,8326,0.4259214609076569,1.0,0,0.5,0.5545226484960386,0
30,366180,118107,92404,15365,8479,6955,0.41927737121951186,1.0,0,0.5,0.45392202320739433,0
31,348988,126140,101563,17192,9159,8593,0.472217792675762,1.0,0,0.5,0.5021788644967516,0
32,332156,133314,111221,16832,9658,9380,0.4527506471353493,1.0,0,0.5,0.5610613105294882,0
33,316397,138781,121513,15759,10292,8269,0.4216252259173759,1.0,0,0.5,0.5283863441399468,0
34,299453,144989,132249,16944,10736,9029,0.45625821279929457,1.0,0,0.5,0.5375479239108781,0
35,283006,150450,143235,16447,10986,8820,0.4521967095784415,1.0,0,0.5,0.5384055748491734,0
36,267241,154617,154833,15765,11544,7103,0.4437757891681049,1.0,0,0.5,0.4513569989676082,0
37,251347,158403,166941,15894,12108,7818,0.45911370951640623,1.0,0,0.5,0.49567900438965323,0
38,237297,160148,179246,14050,12305,7053,0.4236513615857374,1.0,0,0.5,0.5051098475527628,0
39,222793,162284,191614,14504,12368,6633,0.4522257037103541,1.0,0,0.5,0.4582531548140758,0
40,208895,163584,204212,13898,12598,5973,0.45953632494216645,1.0,0,0.5,0.4330886343492779,0
41,195653,164240,216798,13242,12586,5706,0.46529340050536105,1.0,0,0.5,0.4287438842643868,0
42,184043,163233,229415,11610,12617,5577,0.43173795290835565,1.0,0,0.5,0.4923546340468979,0
43,172003,162968,241720,12040,12305,6120,0.4782526457589234,1.0,0,0.5,0.5112845387148998,0
44,160907,161721,254063,11096,12343,4986,0.4659325440755394,1.0,0,0.5,0.4545316486921043,0
45,151489,158821,266381,9418,12318,4845,0.4326592689563036,1.0,0,0.5,0.5139398872908097,0
46,141849,156072,278770,9640,12389,5402,0.47242096438831466,1.0,0,0.5,0.5634825226318769,0
47,133734,152233,290724,8115,11954,3520,0.44117342074492033,1.0,0,0.5,0.43904117168571666,0
48,126258,147996,302437,7476,11713,4665,0.4353430569015847,1.0,0,0.5,0.6383076938029266,0
49,119174,143675,313842,7084,11405,3419,0.4546936469275163,1.0,0,0.5,0.4886716085557532,0
50,112609,139098,324984,6565,11142,2808,0.45422888169106185,1.0,0,0.5,0.4296421047716952,0
51,105768,135093,335830,6841,10770,3175,0.5135634759827603,1.0,0,0.5,0.4640190594239408,0
52,100111,130352,346228,5657,10398,2652,0.4734714153781587,1.0,0,0.5,0.4647117966323904,0
53,94445,126144,356102,5666,9874,2852,0.5131606679327956,1.0,0,0.5,0.5024077061034248,0
54,89651,121247,365793,4794,9691,2405,0.4714237581313051,1.0,0,0.5,0.5064061289102093,0
55,85461,115977,375253,4190,9460,1747,0.4670070968202764,1.0,0,0.5,0.4247399838871101,0
56,81358,111201,384132,4103,8879,1998,0.49080622331268503,1.0,0,0.5,0.4878660083864234,0
57,77880,106152,392659,3478,8527,1833,0.44160582717170493,1.0,0,0.5,0.5163820489360497,0
58,74550,101322,400819,3330,8160,1611,0.4655689445982453,1.0,0,0.5,0.46545365038976627,0
59,71643,96476,408572,2907,7753,1202,0.4566930891082033,1.0,0,0.5,0.42126490160640506,0
60,69064,91585,416042,2579,7470,1187,0.4548352088199022,1.0,0,0.5,0.45979800533331766,0
61,66408,87146,423137,2656,7095,1343,0.49825446886787667,1.0,0,0.5,0.5019744615682232,0
62,63917,82980,429794,2491,6657,1225,0.49913287992267646,1.0,0,0.5,0.47525101240563644,0
63,61612,78908,436171,2305,6377,1340,0.49960645318683283,1.0,0,0.5,0.5938414563663392,0
64,59527,74872,442292,2085,6121,1088,0.47685334870782026,1.0,0,0.5,0.5315137906638291,0
65,57778,70813,448100,1749,5808,817,0.448399889758851,1.0,0,0.5,0.4725019045362322,0
66,55978,67232,453481,1800,5381,814,0.5176894805319552,1.0,0,0.5,0.4425549979995897,0
67,54506,63605,458580,1472,5099,814,0.45864111704998134,1.0,0,0.5,0.5691515116484569,0
68,53116,60032,463543,1390,4963,757,0.48920310352381235,1.0,0,0.5,0.5224577668616563,0
69,51787,56746,468158,1329,4615,632,0.4905320377552931,1.0,0,0.5,0.48313697039805303,0
70,50578,53604,472509,1209,4351,574,0.4888998784245128,1.0,0,0.5,0.4901174165922193,0
71,49458,50522,476711,1120,4154,578,0.495960783905744,1.0,0,0.5,0.5155139706417101,0
72,48409,47637,480645,1049,3934,595,0.5231498611592266,1.0,0,0.5,0.555640410548811,0
73,47491,45021,484179,918,3534,481,0.5008872372965775,1.0,0,0.5,0.5133994107422424,0
74,46645,42398,487648,846,3469,430,0.4721943049734316,1.0,0,0.5,0.49859900036168453,0
75,45716,40103,490872,929,3224,492,0.5474126856231512,1.0,0,0.5,0.5345701161820171,0
76,44970,37671,494050,746,3178,345,0.48840253058972977,1.0,0,0.5,0.46147185681758046,0
77,44169,35568,496954,801,2904,388,0.5200284562390928,1.0,0,0.5,0.46554301736409004,0
78,43504,33555,499632,665,2678,343,0.5199363283769866,1.0,0,0.5,0.513779005851615,0
79,42894,31628,502169,610,2537,336,0.4910782788750875,1.0,0,0.5,0.558706090456248,0
80,42213,29802,504676,681,2507,365,0.559409271059473,1.0,0,0.5,0.49613712039006413,0
81,41671,28167,506853,542,2177,310,0.4893342412476346,1.0,0,0.5,0.5713415368724372,0
82,41126,26580,508985,545,2132,298,0.54158596686393,1.0,0,0.5,0.5349970429411339,0
83,40694,24914,511083,432,2098,226,0.48988806853507244,1.0,0,0.5,0.5332857051525027,0
84,40223,23454,513014,471,1931,199,0.5334239990943497,1.0,0,0.5,0.41468852202050804,0
85,39818,22068,514805,405,1791,199,0.5092203727008051,1.0,0,0.5,0.5018271167364424,0
86,39427,20787,516477,391,1672,219,0.49765694013296063,1.0,0,0.5,0.5663212030282713,0
87,39083,19507,518101,344,1624,173,0.5028164945690482,1.0,0,0.5,0.5247554484034977,0
88,38702,18427,519562,381,1461,197,0.5284365269049314,1.0,0,0.5,0.47555114559396244,0
89,38365,17306,521020,337,1458,188,0.575081423854129,1.0,0,0.5,0.5663328926625105,0
90,38048,16275,522368,317,1348,165,0.5506299676123306,1.0,0,0.5,0.5492357824523328,0
91,37779,15237,523675,269,1219,136,0.53156452251263,1.0,0,0.5,0.5280461135786093,0
92,37464,14395,524832,315,1157,174,0.5660116426065434,1.0,0,0.5,0.5674836263780433,0
93,37214,13505,525972,250,1140,126,0.5424520817817565,1.0,0,0.5,0.49897354248653286,0
94,36991,12726,526974,223,1002,99,0.561277179660268,1.0,0,0.5,0.4800331394645202,0
95,36771,11952,527968,220,994,128,0.5479277658620827,1.0,0,0.5,0.5523736917531681,0
96,36548,11282,528861,223,893,129,0.5620324210020013,1.0,0,0.5,0.5159264646394998,0
97,36379,10584,529728,169,867,101,0.4877822737538958,1.0,0,0.5,0.5309087226715737,0
98,36165,9974,530552,214,824,91,0.5698150688315569,1.0,0,0.5,0.46690134358542834,0
99,36016,9405,531270,149,718,71,0.5018920083378978,1.0,0,0.5,0.48074283802749634,0
100,35844,8810,532037,172,767,118,0.5593166928122405,1.0,0,0.5,0.6631727116130176,0
101,35705,8285,532701,139,664,77,0.5503215787264859,1.0,0,0.5,0.572782610767171,0
102,35589,7804,533298,116,597,77,0.5763816040554868,1.0,0,0.5,0.5983335111827125,0
103,35459,7348,533884,130,586,63,0.5345579039743453,1.0,0,0.5,0.5088869321972204,0
104,35336,6876,534479,123,595,51,0.5602822890162303,1.0,0,0.5,0.46761569852033746,0
105,35286,6376,535029,50,550,32,0.2174733520571381,1.0,1,0.5,0.569007219311033,0
106,35238,5955,535498,48,469,22,0.22969152246046334,1.0,1,0.5,0.4628638391322735,0
107,35191,5548,535952,47,454,17,0.22232361868207126,1.0,1,0.5,0.49782332214069375,0
108,35160,5184,536347,31,395,10,0.2331109896142241,1.0,1,0.5,0.46773038596721367,0
109,35134,4742,536815,26,407,15,0.2256483663888706,1.0,1,0.5,0.5654778355675882,0
110,35089,4425,537177,45,362,27,0.23105848465050668,1.0,1,0.5,0.524003802360039,0
111,35059,4091,537541,30,364,24,0.22874997873158237,1.0,1,0.5,0.5247705396084131,0
112,35037,3797,537857,22,316,11,0.23510037362150704,1.0,1,0.5,0.4921188342845509,0
113,35013,3517,538161,24,304,11,0.23914086530214546,1.0,1,0.5,0.5133683366422018,0
114,34992,3262,538437,21,276,15,0.21798582584649573,1.0,1,0.5,0.6072738149181051,0
115,34965,3049,538677,27,240,12,0.22746816542725182,1.0,1,0.5,0.5237375494029197,0
116,34940,2863,538888,25,211,16,0.2323886295347164,1.0,1,0.5,0.5726311394701965,0
117,34926,2635,539130,14,242,7,0.23122761193144864,1.0,1,0.5,0.5732491093986577,0
118,34907,2454,539330,19,200,15,0.23811106554971687,1.0,1,0.5,0.6110421540874956,0
119,34886,2270,539535,21,205,11,0.2335757358565642,1.0,1,0.5,0.5125122701415162,0
120,34850,2127,539714,36,179,20,0.585078987396933,1.0,0,0.5,0.5242292706265131,0
121,34815,2023,539853,35,139,17,0.6010238003473087,1.0,0,0.5,0.570153755816335,0
122,34784,1883,540024,31,171,20,0.5840901351953969,1.0,0,0.5,0.4240229810601631,0
123,34761,1769,540161,23,137,15,0.6373167164925929,1.0,0,0.5,0.5401920739286723,0
124,34728,1667,540296,33,135,21,0.5942461512843442,1.0,0,0.5,0.5673668913464514,0
125,34706,1553,540432,22,136,12,0.6456715945995671,1.0,0,0.5,0.5089493012521225,0
126,34671,1475,540545,35,113,19,0.5884608163543749,1.0,0,0.5,0.5196650802871072,0
127,34641,1394,540656,30,111,18,0.6055082326664114,1.0,0,0.5,0.5999912670215597,0
128,34607,1296,540788,34,108,17,0.6019794410327101,1.0,0,0.5,0.6469678951968164,0
129,34587,1226,540878,20,90,18,0.5991170045501031,1.0,0,0.5,0.6472928798534412,0
130,34567,1142,540982,20,104,15,0.5976950935959611,1.0,0,0.5,0.6002368846075735,0
131,34546,1071,541074,21,92,12,0.572718358673417,1.0,0,0.5,0.5573960606301328,0
132,34519,996,541176,27,102,12,0.6295674666299674,1.0,0,0.5,0.514346027200472,0
133,34508,934,541249,11,73,6,0.5619513690263057,1.0,0,0.5,0.4880136318015165,0
134,34495,856,541340,13,91,7,0.5477000525795227,1.0,0,0.5,0.5327440921048737,0
135,34476,805,541410,19,70,15,0.5345699431181126,1.0,0,0.5,0.549787127277357,0
136,34464,758,541469,12,59,2,0.6014640989221555,1.0,0,0.5,0.4371161193967883,0
137,34454,715,541522,10,53,8,0.6051565577712263,1.0,0,0.5,0.5856088873070876,0
138,34445,666,541580,9,58,4,0.6178809947728369,1.0,0,0.5,0.4639837535041249,0
139,34431,636,541624,14,44,8,0.6195530088082639,1.0,0,0.5,0.5357796349588091,0
140,34413,611,541667,18,43,11,0.6180589932490781,1.0,0,0.5,0.598102677361856,0
141,34406,563,541722,7,55,5,0.6244940458319699,1.0,0,0.5,0.5868458634411798,0
142,34390,528,541773,16,51,7,0.6926246533806909,1.0,0,0.5,0.5856510223227408,0
143,34384,489,541818,6,45,3,0.7806086710393797,1.0,0,0.5,0.4997995219773738,0
144,34375,458,541858,9,40,7,0.7211199891106755,1.0,0,0.5,0.5890123058854275,0
145,34359,445,541887,16,29,8,0.7197024188575045,1.0,0,0.5,0.6375192711629326,0
146,34349,404,541938,10,29,7,0.7609602046348284,1.0,0,0.5,0.567236628894931,0
147,34342,389,541960,7,22,5,0.7696112638028602,1.0,0,0.5,0.5736965135191651,0
148,34338,368,541985,4,25,3,0.6410110352200723,1.0,0,0.5,0.5975997705667184,0
149,34332,344,542015,6,30,4,0.6958956215285564,1.0,0,0.5,0.5613614607782391,0
150,34322,331,542038,10,23,6,0.7305615271009896,1.0,0,0.5,0.5772921824721767,0
151,34318,314,542059,4,21,2,0.6944649952380465,1.0,0,0.5,0.5624563899218563,0
152,34310,296,542085,8,26,7,0.7362641403486028,1.0,0,0.5,0.6423084823157637,0
153,34307,276,542108,3,23,3,0.7222999581643802,1.0,0,0.5,0.5474553513499231,0
154,34300,262,542129,7,21,4,0.693882073602861,1.0,0,0.5,0.5793550359010987,0
