Day,Susceptible,Infected,Recovered,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag
0,115265,3500,229,519,229,157,0.31521264926011433,1.0,0,0.5,0.3084207082189865,0
1,114690,3810,494,575,265,255,0.30463290639495705,1.0,0,0.5,0.4183020286136257,0
2,114078,4152,764,612,270,165,0.3183939614197727,1.0,0,0.5,0.26499441897345066,0
3,113440,4498,1056,638,292,197,0.3248839571565766,1.0,0,0.5,0.31006046491311773,0
4,112834,4766,1394,606,338,180,0.2869771202905815,1.0,0,0.5,0.3077833548610281,0
5,112175,5073,1746,659,352,201,0.3071622901141579,1.0,0,0.5,0.31939005895971745,0
6,111424,5433,2137,751,391,145,0.3238325152742598,1.0,0,0.5,0.19183065320841652,0
7,110673,5774,2547,751,410,251,0.3112632322807261,1.0,0,0.5,0.3532641009900439,0
8,109855,6147,2992,818,445,252,0.30449889284710063,1.0,0,0.5,0.3123315884078174,0
9,108921,6583,3490,934,498,229,0.32557422041705947,1.0,0,0.5,0.25305780331078187,0
10,107968,7045,3981,953,491,395,0.3097222757984444,1.0,0,0.5,0.38593379154721313,0
11,106984,7496,4514,984,533,265,0.31650735170640343,1.0,0,0.5,0.28276292388053426,0
12,105959,7975,5060,1025,546,347,0.30810562391102136,1.0,0,0.5,0.33253849995740037,0
13,104837,8530,5627,1122,567,239,0.30689239782427147,1.0,0,0.5,0.23406910379285073,0
14,103606,9132,6256,1231,629,433,0.3197482176025506,1.0,0,0.5,0.3359391358923554,0
15,102413,9641,6940,1193,675,292,0.30858286314148986,1.0,0,0.5,0.2694469033561391,0
16,101046,10254,7694,1367,754,404,0.33417476118709055,1.0,0,0.5,0.29790329033037627,0
17,99810,10722,8462,1236,768,311,0.2952735853409277,1.0,0,0.5,0.2528509592304652,0
18,98197,11562,9235,1613,773,595,0.3506462595677077,1.0,0,0.5,0.34806881116303756,0
19,96583,12270,10141,1614,906,589,0.3333987858719321,1.0,0,0.5,0.3689993028697751,0
20,95076,12798,11120,1507,979,501,0.31401880084896844,1.0,0,0.5,0.34121082278675985,0
21,93563,13278,12153,1513,1033,549,0.3006833020369102,1.0,0,0.5,0.36970028107880815,0
22,91693,14132,13169,1870,1016,632,0.35893086602923946,1.0,0,0.5,0.30741775504713514,0
23,89862,14894,14238,1831,1069,678,0.333994269561257,1.0,0,0.5,0.35242774881025957,0
