Day,Susceptible,Infected,Recovered,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag
0,154181,5112,388,561,388,205,0.23026089266343838,1.0,0,0.5,0.3537797784104177,0
1,153535,5380,766,646,378,228,0.2562662145495836,1.0,0,0.5,0.36401525981557264,0
2,152894,5608,1179,641,413,236,0.2533970066000964,1.0,0,0.5,0.3778163492185817,0
3,152310,5786,1585,584,406,208,0.2242991058317168,1.0,0,0.5,0.3600396019348205,0
4,151532,6117,2032,778,447,278,0.27560548858603434,1.0,0,0.5,0.35719468048324593,0
5,150847,6351,2483,685,451,242,0.247603437009599,1.0,0,0.5,0.33053040802242295,0
6,150111,6626,2944,736,461,283,0.24410728477935195,1.0,0,0.5,0.3729665598167048,0
7,149336,6866,3479,775,535,255,0.2481617471823996,1.0,0,0.5,0.34456714730900895,0
8,148590,7111,3980,746,501,318,0.22881431025828572,1.0,0,0.5,0.4059841330624162,0
9,147772,7364,4545,818,565,316,0.26758903335874223,1.0,0,0.5,0.36718013785594256,0
10,146928,7658,5095,844,550,304,0.2523756188152789,1.0,0,0.5,0.3741767709224701,0
11,146065,7940,5676,863,581,357,0.2417539466265122,1.0,0,0.5,0.42191439603923053,0
12,145215,8143,6323,850,647,301,0.2436996058169777,1.0,0,0.5,0.35260474048141294,0
13,144217,8519,6945,998,622,384,0.2635252260186198,1.0,0,0.5,0.396268811570552,0
14,143266,8799,7616,951,671,359,0.24025961873761378,1.0,0,0.5,0.34963238135748914,0
15,142331,8963,8387,935,684,440,0.24673664613081106,1.0,0,0.5,0.46843084773450183,0
16,141338,9289,9054,993,667,345,0.25042495583481106,1.0,0,0.5,0.353042929432463,0
17,140307,9597,9777,1031,723,351,0.2666323998587977,1.0,0,0.5,0.32388712760323596,0
18,139243,9873,10565,1064,788,410,0.24740232851630709,1.0,0,0.5,0.39422085694215075,0
19,138166,10197,11318,1077,753,289,0.2457267970058105,1.0,0,0.5,0.2917312870664671,0
20,137104,10486,12091,1062,773,401,0.25767971179373456,1.0,0,0.5,0.37353811822916416,0
21,136192,10557,12932,912,841,327,0.21164207158172077,1.0,0,0.5,0.35640593559875755,0
22,135064,10924,13693,1128,761,400,0.2530195704794652,1.0,0,0.5,0.35339198300538277,0
23,133854,11296,14531,1210,838,444,0.2554307074708491,1.0,0,0.5,0.3590655732719296,0
24,132645,11659,15377,1209,846,424,0.2565953156428552,1.0,0,0.5,0.3785306783676763,0
25,131418,11993,16270,1227,893,349,0.24801190136238987,1.0,0,0.5,0.3027241069821759,0
26,130236,12241,17204,1182,934,428,0.23227440838962232,1.0,0,0.5,0.37191112633711465,0
27,128935,12610,18136,1301,932,535,0.2579049672883004,1.0,0,0.5,0.4053002834821555,0
28,127641,12898,19142,1294,1006,516,0.2510394109700422,1.0,0,0.5,0.37323922003039234,0
29,126327,13255,20099,1314,957,501,0.25326707782562247,1.0,0,0.5,0.3918764520802647,0
30,124993,13557,21131,1334,1032,492,0.2573902269102971,1.0,0,0.5,0.3780709613265767,0
31,123634,13905,22142,1359,1011,544,0.2493176570478148,1.0,0,0.5,0.4092058685688291,0
32,122320,14151,23210,1314,1068,588,0.2451174424031386,1.0,0,0.5,0.4469990501215565,0
33,121051,14329,24301,1269,1091,531,0.2379355344325324,1.0,0,0.5,0.428238433684303,0
34,119730,14525,25426,1321,1119,623,0.23889885084618243,1.0,0,0.5,0.4833167037818481,0
35,118342,14807,26532,1388,1106,410,0.25871102033710325,1.0,0,0.5,0.2969904829218014,0
36,116885,15197,27599,1457,1067,599,0.26987979917356764,1.0,0,0.5,0.3977946383937842,0
37,115472,15423,28786,1413,1187,437,0.25655095197229294,1.0,0,0.5,0.3101655909741855,0
38,114121,15651,29909,1351,1123,584,0.25381131749962565,1.0,0,0.5,0.4303849447516922,0
39,112705,15837,31139,1416,1230,607,0.25421743437853994,1.0,0,0.5,0.4255560409414033,0
40,111448,15885,32348,1257,1209,514,0.24021999238289635,1.0,0,0.5,0.3894467793334726,0
41,109916,16201,33564,1532,1216,584,0.2728398776121751,1.0,0,0.5,0.3773810369005993,0
42,108450,16497,34734,1466,1170,451,0.2655072808095375,1.0,0,0.5,0.2933221670880227,0
43,107093,16562,36026,1357,1292,534,0.23712629195477863,1.0,0,0.5,0.39319917917219566,0
44,105605,16772,37304,1488,1278,554,0.2732385117815077,1.0,0,0.5,0.3703536686586109,0
45,104283,16793,38605,1322,1301,547,0.2398919267871817,1.0,0,0.5,0.42105795185983586,0
46,102890,16907,39884,1393,1279,568,0.2599302856798425,1.0,0,0.5,0.4065195078522983,0
47,101441,17036,41204,1449,1320,562,0.2652796495765875,1.0,0,0.5,0.3793749366570033,0
48,100002,17158,42521,1439,1317,625,0.2701816451251578,1.0,0,0.5,0.44187339547986854,0
49,98464,17395,43822,1538,1301,622,0.28341224159296224,1.0,0,0.5,0.4001697492383577,0
50,97103,17409,45169,1361,1347,532,0.2546192335680914,1.0,0,0.5,0.39804739608884837,0
