Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,222209,52,364,22,51,1,22,1,0.2902903287192955,1.0,0,0.5,0.576,0,3.6215232575616976
1,222157,105,338,49,52,1,27,0,0.3164981504920683,1.0,0,0.5,0.5799327731092436,0,3.947555504214468
2,222116,150,314,74,41,1,25,1,0.3056300951714973,1.0,0,0.5,0.5838655462184874,0,3.8112990533760187
3,222060,206,292,99,56,3,25,0,0.33891474408120975,1.0,0,0.5,0.5877983193277311,0,4.22530306489442
4,222025,190,326,119,35,54,20,27,0.2832638305729381,1.0,0,0.5,0.5917310924369747,0,3.530937814848558
5,221967,202,352,148,58,55,29,28,0.3026207876409146,1.0,0,0.5,0.5956638655462184,0,3.771240560662203
6,221908,225,376,171,59,47,23,24,0.3556187003598054,1.0,0,0.5,0.5995966386554621,0,4.430519131321369
7,221853,224,404,202,55,59,31,33,0.2818886121965784,1.0,0,0.5,0.6035294117647059,0,3.511073361272851
8,221799,249,401,243,54,38,41,23,0.29591009866771256,1.0,0,0.5,0.6074621848739495,0,3.6848213509398358
9,221717,281,435,276,82,67,33,41,0.332481693752814,1.0,0,0.5,0.6113949579831932,0,4.138698583720309
10,221624,307,474,307,93,70,31,42,0.36597818838736224,1.0,0,0.5,0.6153277310924369,0,4.553748681935411
11,221563,313,493,346,61,58,39,30,0.27848226011046084,1.0,0,0.5,0.6192605042016807,0,3.4641113093070826
12,221501,325,529,373,62,63,27,36,0.3129310114833027,1.0,0,0.5,0.6231932773109242,0,3.8915387710572342
13,221403,327,603,398,98,99,25,61,0.3635184500848544,1.0,0,0.5,0.627126050420168,0,4.518632543069518
14,221332,309,653,444,71,96,46,62,0.24908528630205906,1.0,0,0.5,0.6310588235294118,0,3.095204506490564
15,221216,364,653,508,116,64,64,37,0.3589724417697339,1.0,0,0.5,0.6349915966386555,0,4.458355660273836
16,221118,390,666,570,98,75,62,58,0.29852011024508457,1.0,0,0.5,0.6389243697478991,0,3.705909055737419
17,221033,392,710,627,85,101,57,65,0.2689259149304638,1.0,0,0.5,0.6428571428571428,0,3.3372353833920143
18,220907,443,749,666,126,78,39,51,0.33861671630486356,1.0,0,0.5,0.6467899159663866,0,4.199667797882195
19,220795,439,816,718,112,119,52,77,0.28140308376581863,1.0,0,0.5,0.6507226890756301,0,3.4883106447525165
20,220643,500,870,765,152,101,47,72,0.3559203650200012,1.0,0,0.5,0.6546554621848739,0,4.408999590104658
21,220513,537,916,822,130,103,57,69,0.3144858258622859,1.0,0,0.5,0.6585882352941176,0,3.8934297266034634
22,220331,593,986,881,182,129,59,79,0.3427408376624543,1.0,0,0.5,0.6625210084033614,0,4.239733179669778
23,220177,635,1045,937,154,115,56,76,0.31349290135866337,1.0,0,0.5,0.6664537815126049,0,3.875223255768512
