Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,147834,425,4568,388,426,1,388,0,0.1681417086504494,1.0,0,0.5,0.576,0,2.027955924406107
1,147461,810,4299,658,373,1,270,1,0.18045337561376715,1.0209056926535307,0,0.5,0.5790252100840335,0,2.1709554564975457
2,147051,794,4364,1020,410,427,362,262,0.18180104119294976,1.0415823381635518,0,0.5,0.5820504201680672,0,2.1810874350148857
3,146740,723,4399,1371,311,386,351,223,0.16387067398182598,1.0618033988749895,0,0.5,0.5850756302521009,0,1.961816948413434
4,146336,732,4503,1678,404,411,307,251,0.19656463756096978,1.08134732861516,0,0.5,0.5881008403361344,0,2.3467417356428935
5,145915,839,4459,2037,421,315,359,187,0.20063417617410398,1.1,0,0.5,0.5911260504201681,0,2.3884358431325574
6,145562,775,4546,2370,353,420,333,251,0.18119695649298267,1.1175570504584946,0,0.5,0.5941512605042016,0,2.151828425825763
7,145244,672,4598,2740,318,422,370,261,0.1591768269663736,1.1338261212717717,0,0.5,0.5971764705882352,0,1.8861957915269367
8,144814,762,4618,3076,430,356,336,195,0.19450894188947004,1.1486289650954788,0,0.5,0.6002016806722689,0,2.2980466918041405
9,144415,843,4540,3473,399,319,397,196,0.18037255380159004,1.1618033988749894,0,0.5,0.6032268907563025,0,2.125159282483489
10,144023,795,4571,3888,392,446,415,247,0.1811209974812451,1.1732050807568877,0,0.5,0.6062521008403361,0,2.1281850194368506
11,143514,918,4579,4280,509,400,392,261,0.22205601976495062,1.18270909152852,0,0.5,0.6092773109243698,0,2.5999533025933426
12,143186,858,4538,4719,328,398,439,249,0.17235569954160215,1.1902113032590307,0,0.5,0.6123025210084033,0,2.0134225756750195
13,142696,826,4704,5076,490,523,357,318,0.2387743820402917,1.195629520146761,0,0.5,0.6153277310924369,0,2.779766114579305
14,142245,951,4689,5429,451,338,353,219,0.19317675681304305,1.1989043790736547,0,0.5,0.6183529411764705,0,2.241819320307355
15,141868,838,4880,5729,377,491,300,311,0.16443071500080275,1.2,0,0.5,0.6213781512605041,0,1.9031635835047063
16,141320,931,5018,6054,548,463,325,294,0.24861674711197615,1.1989043790736547,0,0.5,0.6244033613445378,0,2.8664392113912207
17,140804,1077,4980,6470,516,378,416,243,0.21768923234273002,1.195629520146761,0,0.5,0.6274285714285713,0,2.5006946668721857
18,140380,960,5102,6904,424,556,434,348,0.18914148475073794,1.1902113032590307,0,0.5,0.6304537815126051,0,2.1662110130624117
