Day,Susceptible,Infected,Recovered,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag
0,932889,60,11,2,11,2,0.15509267581560815,1.0,0,0.5,0.5429291246941262,0
1,932886,59,15,3,4,1,0.15795660731758399,1.0261321158169134,0,0.5,0.5078931415365586,0
2,932881,54,25,5,10,1,0.17935122629265182,1.05197792270444,0,0.5,0.5827076922137142,0
3,932874,59,27,7,2,4,0.19818429541692023,1.0772542485937369,0,0.5,0.48487487609858765,0
4,932868,58,34,6,7,2,0.1796474569157716,1.10168416076895,0,0.5,0.5284955634874956,0
5,932864,56,40,4,6,3,0.18629457622852333,1.125,0,0.5,0.5067326644737998,0
6,932858,54,48,6,8,4,0.19371415592059898,1.1469463130731183,0,0.5,0.5049726314585038,0
7,932852,54,54,6,6,4,0.19706202318412025,1.1672826515897146,0,0.5,0.5195337476127702,0
8,932846,56,58,6,4,3,0.19903920830841182,1.1857862063693485,0,0.5,0.6443392552865306,0
9,932840,56,64,6,6,3,0.2059645134167379,1.2022542485937369,0,0.5,0.5498956290608266,0
10,932833,57,70,7,6,5,0.21778913833096009,1.2165063509461096,0,0.5,0.5663322174174685,0
11,932824,64,72,9,2,7,0.20676810865060885,1.2283863644106503,0,0.5,0.6511731192928139,0
12,932818,65,77,6,5,4,0.21103869451903046,1.2377641290737884,0,0.5,0.4889674002733293,0
13,932814,64,82,4,5,3,0.19933272841502747,1.2445369001834514,0,0.5,0.5918395634080414,0
14,932811,65,84,3,2,1,0.19988859220792554,1.2486304738420684,0,0.5,0.5803932002982048,0
15,932804,65,91,7,7,4,0.23207607534722535,1.25,0,0.5,0.6213118949717255,0
16,932799,66,95,5,4,1,0.21491218060727846,1.2486304738420684,0,0.5,0.6123340478675544,0
17,932790,68,102,9,7,8,0.20846381299390082,1.2445369001834514,0,0.5,0.5743037756620142,0
18,932777,64,119,13,6,7,0.19966561776850247,1.2377641290737884,0,0.5,0.5749431162294248,0
19,932767,69,124,10,5,7,0.20459548757165322,1.2283863644106503,0,0.5,0.5587101624968401,0
20,932760,72,128,7,4,3,0.20536621889084689,1.2165063509461096,0,0.5,0.5248028622021111,0
21,932754,73,133,6,5,4,0.212483798916912,1.2022542485937369,0,0.5,0.5293256944602375,0
22,932748,77,135,6,2,5,0.20615570848737297,1.1857862063693485,0,0.5,0.5802595519264989,0
23,932739,79,142,9,7,6,0.21371122596718423,1.1672826515897146,0,0.5,0.5514624976464914,0
24,932730,83,147,9,5,8,0.19250895997162387,1.1469463130731183,0,0.5,0.5232381208261098,0
25,932719,87,154,11,7,6,0.21052357820312617,1.125,0,0.5,0.5528054612532057,0
26,932710,91,159,9,5,4,0.1999663578595116,1.10168416076895,0,0.5,0.5165503652842968,0
27,932703,91,166,7,7,5,0.1919748232183479,1.0772542485937369,0,0.5,0.6251877496521153,0
28,932694,93,173,9,7,5,0.18248032951931256,1.05197792270444,0,0.5,0.5598786653274347,0
29,932679,103,178,15,5,11,0.19319811833085757,1.0261321158169132,0,0.5,0.6045323858111521,0
30,932668,109,183,11,5,4,0.16647458438806004,1.0000000000000002,0,0.5,0.596045242446474,0
31,932661,104,195,7,12,4,0.17492591135515556,0.9738678841830868,0,0.5,0.5619868452130907,0
32,932649,111,200,12,5,6,0.16642842143137593,0.9480220772955602,0,0.5,0.5711738367049052,0
33,932642,108,210,7,10,7,0.1719629928267056,0.9227457514062631,0,0.5,0.6482493843345912,0
34,932625,121,214,17,4,12,0.1781379395982129,0.89831583923105,0,0.5,0.5972239360723011,0
35,932616,120,224,9,10,6,0.15515822154944717,0.8750000000000001,0,0.5,0.5921162175549712,0
