Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,939056,486,3747,5426,486,0,326,0,0.2099009293925538,1.0,0,0.5,0.396,0,2.5970487337036676
1,933607,863,3442,10802,379,1,306,0,0.18736684851179333,1.0,0,0.5,0.39963025210084036,0,2.304788600087353
2,928228,1200,3192,16093,339,1,251,0,0.19265877287993907,1.0,0,0.5,0.4032605042016807,0,2.3562301037824858
3,922930,1500,2972,21326,286,1,221,0,0.16526529355462355,1.0,0,0.5,0.40689075630252103,0,2.0096696239172025
4,917720,1725,2728,26554,227,1,245,1,0.18440616884354033,1.0,0,0.5,0.41052100840336136,0,2.22976907278653
5,912547,1470,2999,31724,218,486,215,220,0.1831024445116708,1.0,0,0.5,0.4141512605042017,0,2.2015250421858994
6,907368,1343,3156,36873,252,379,222,170,0.1896545530878788,1.0,0,0.5,0.41778151260504204,0,2.267362597384915
7,902179,1300,3246,42021,290,339,249,144,0.18374870850842992,1.0,0,0.5,0.4214117647058824,0,2.18419422710491
8,896950,1363,3261,47179,358,302,287,137,0.19709703299049322,1.0,0,0.5,0.4250420168067227,0,2.329284660578031
9,891828,1416,3214,52295,280,227,274,104,0.18702960945812144,1.0,0,0.5,0.42867226890756305,0,2.197686377676878
10,886712,1486,3208,57347,301,231,237,90,0.18728913814914963,1.0,0,0.5,0.4323025210084034,0,2.188111369938664
11,881655,1519,3252,62343,269,252,208,117,0.19086460579721132,1.0,0,0.5,0.4359327731092437,0,2.217166562457381
12,876663,1455,3302,67349,232,296,246,124,0.1641859792656636,1.0,0,0.5,0.43956302521008406,0,1.8964569594263616
13,871627,1393,3439,72310,303,365,228,162,0.18835410739975159,1.0,0,0.5,0.4431932773109244,0,2.1631170263267063
14,866575,1473,3495,77240,346,280,224,133,0.19191881657435172,1.0,0,0.5,0.44682352941176473,0,2.191280422372879
15,861572,1505,3501,82214,324,301,295,139,0.20326519692409445,1.0,0,0.5,0.45045378151260507,0,2.3074316607764964
16,856642,1503,3529,87123,278,285,257,145,0.18809965443829674,1.0,0,0.5,0.4540840336134454,0,2.1230567685939845
17,851766,1522,3504,92005,251,232,257,100,0.15722615752882624,1.0,0,0.5,0.45771428571428574,0,1.764490591137726
18,846878,1518,3489,96922,289,303,318,148,0.199816291230466,1.0,0,0.5,0.4613445378151261,0,2.2295950454651106
19,842014,1450,3602,101741,292,360,247,162,0.18783267408709922,1.0,0,0.5,0.4649747899159664,0,2.083841580964446
20,837116,1469,3657,106565,352,333,278,156,0.21139657366196168,1.0,0,0.5,0.46860504201680675,0,2.3316203253559644
21,832370,1427,3613,111411,227,283,327,137,0.13920508429990108,1.0,0,0.5,0.4722352941176471,0,1.526672077740795
22,827617,1440,3646,116123,259,251,218,118,0.1759952290914805,1.0,0,0.5,0.4758655462184874,0,1.9191306598267632
23,822856,1434,3686,120850,293,299,259,147,0.19018839002259805,1.0,0,0.5,0.47949579831932776,0,2.06196879279387
24,818136,1421,3626,125645,277,292,352,127,0.19771210015944402,1.0,0,0.5,0.483126050420168,0,2.131243139088753
25,813413,1377,3661,130379,306,352,317,169,0.17380043731097783,1.0,0,0.5,0.48675630252100843,0,1.8626712858239092
26,808767,1400,3625,135048,254,241,277,110,0.17624630345874293,1.0,0,0.5,0.49038655462184866,0,1.8780955570089162
27,804122,1415,3529,139774,279,264,360,125,0.17386709344704457,1.0,0,0.5,0.4940168067226891,0,1.8421016179361607
28,799542,1378,3552,144385,239,293,270,161,0.1542871566802188,1.0,0,0.5,0.49764705882352933,0,1.62534404202547
29,794990,1334,3542,148991,235,279,289,145,0.18037611037057905,1.0,0,0.5,0.5012773109243698,0,1.889360924823401
30,790452,1286,3540,153593,246,308,310,162,0.19043054102523915,1.0,0,0.5,0.50490756302521,0,1.9832905827155987
31,785933,1275,3542,158122,252,264,262,143,0.1789049171113688,1.0,0,0.5,0.5085378151260505,0,1.8526016535536147
32,781453,1250,3537,162649,237,279,284,150,0.17434805891004693,1.0,0,0.5,0.5121680672268907,0,1.795123056969597
33,777017,1211,3502,167159,217,256,291,140,0.1623263301534571,1.0,0,0.5,0.5157983193277311,0,1.6618573290826113
34,772545,1253,3449,171642,277,235,288,127,0.18867278937335502,1.0,0,0.5,0.5194285714285714,0,1.9204690036844385
35,768151,1231,3434,176088,223,260,275,137,0.17527334720522061,1.0,0,0.5,0.5230588235294118,0,1.7739310136479
36,763758,1224,3421,180501,246,253,266,133,0.18775634437261873,1.0,0,0.5,0.526689075630252,0,1.8894031672491545
37,759403,1202,3427,184872,232,254,248,140,0.1905750261510861,1.0,0,0.5,0.5303193277310925,0,1.906832486365943
38,755131,1162,3410,189206,172,217,234,129,0.1353829475196943,1.0,0,0.5,0.5339495798319327,0,1.3469780247953056
39,750806,1133,3416,193554,248,277,271,154,0.17068309499338458,1.0,0,0.5,0.5375798319327731,0,1.6884666604249314
40,746487,1162,3371,197890,266,238,283,117,0.19544752606639632,1.0,0,0.5,0.5412100840336134,0,1.9223243728454538
41,742217,1156,3395,202142,240,246,222,129,0.17125418541205115,1.0,0,0.5,0.5448403361344537,0,1.6747359287823051
42,737983,1151,3378,206398,227,232,249,126,0.1790087924663201,1.0,0,0.5,0.548470588235294,0,1.7405839173338713
43,733762,1223,3249,210688,237,177,306,107,0.19714314070611272,1.0,0,0.5,0.5521008403361345,0,1.9059483776845352
44,729591,1185,3258,214888,210,248,239,134,0.18911507058885263,1.0,0,0.5,0.5557310924369747,0,1.817941287241052
45,725395,1175,3296,219056,257,267,229,145,0.18317764470812173,1.0,0,0.5,0.5593613445378152,0,1.7507384670718809
46,721195,1224,3268,223240,284,240,268,130,0.21391842373126216,1.0,0,0.5,0.5629915966386554,0,2.032708684943155
47,717045,1260,3225,227404,256,227,270,130,0.2067791422145574,1.0,0,0.5,0.5666218487394958,0,1.9535628459183911
48,712888,1307,3268,231481,286,249,206,145,0.21187043713207698,1.0,0,0.5,0.5702521008403361,0,1.9900588188525017
49,708772,1364,3256,235552,267,210,222,112,0.19552014229766113,1.0,0,0.5,0.5738823529411764,0,1.825880299887188
50,704729,1324,3253,239638,217,257,260,154,0.16493842935580824,1.0,0,0.5,0.5775126050420167,0,1.5315043819994596
51,700671,1302,3366,243619,253,289,176,179,0.2075878842113683,1.0,0,0.5,0.5811428571428571,0,1.91641866127161
52,696647,1287,3375,247656,241,263,254,148,0.19936786758544459,1.0,0,0.5,0.5847731092436974,0,1.8299624604042994
53,692637,1240,3452,251636,249,296,219,190,0.183956796027928,1.0,0,0.5,0.5884033613445377,0,1.6787876671391826
54,688622,1260,3472,255622,276,267,247,164,0.22039165170465247,1.0,0,0.5,0.5920336134453781,0,1.9996329242733748
55,684644,1304,3484,259544,261,217,205,121,0.20919424665789307,1.0,0,0.5,0.5956638655462184,0,1.8870733809527434
56,680703,1292,3444,263547,245,267,307,144,0.19444199965198378,1.0,0,0.5,0.5992941176470588,0,1.7439016523548208
57,676800,1272,3490,267424,228,248,202,148,0.19389140927465442,1.0,0,0.5,0.6029243697478992,0,1.7289927137903125
