Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,981713,85,288,16187,85,0,21,0,0.25678524129642644,1.0,0,0.0,0.46,0,3.1565690145486087
1,965731,175,269,32110,79,1,20,1,0.27380448895668985,1.0,0,0.0,0.4631932773109244,0,3.310986610434133
2,950018,242,246,47778,69,1,24,0,0.3229438973224163,1.0,0,0.0,0.46638655462184875,0,3.841666000263045
3,934546,324,220,63195,82,1,27,0,0.3049343866387449,1.0,0,0.0,0.46957983193277314,0,3.5683526862853707
4,919370,370,203,78351,38,1,18,0,0.23318747164624398,1.0,0,0.0,0.4727731092436975,0,2.684455627461217
5,904426,336,277,93255,51,85,11,42,0.2757993823242119,1.0,0,0.0,0.47596638655462187,0,3.123395756445853
6,889721,314,349,107926,54,92,20,45,0.21917067804199925,1.0,0,0.0,0.47915966386554626,0,2.44172629679213
7,875226,328,394,122362,83,69,24,33,0.25804578740750406,1.0,0,0.0,0.4823529411764706,0,2.8279887156308963
8,860944,350,437,136581,104,84,41,34,0.29809229819323774,1.0,0,0.0,0.485546218487395,0,3.213559511973163
9,846914,386,451,150561,84,48,34,27,0.2207028913804152,1.0,0,0.0,0.4887394957983193,0,2.340496644587114
10,833100,436,471,164311,95,51,31,19,0.28267404524029954,1.0,0,0.0,0.4919327731092437,0,2.948789397911362
11,819505,466,500,177847,100,70,41,32,0.2457362025112171,1.0,0,0.0,0.4951260504201681,0,2.5216304387546664
12,806120,497,545,191160,110,83,38,41,0.2674255153872538,1.0,0,0.0,0.49831932773109244,0,2.6993750264703773
13,792959,493,622,204248,102,106,29,54,0.29275795081516864,1.0,0,0.0,0.5015126050420168,0,2.9068332500283653
14,779991,548,667,217132,123,84,39,40,0.25827370365846036,1.0,0,0.0,0.5047058823529412,0,2.522495905306792
15,767147,657,713,229822,209,101,55,49,0.36534739298780344,1.0,0,0.0,0.5078991596638656,0,3.5095003632324833
16,754549,728,749,242313,171,100,64,33,0.3019875905368792,1.0,0,0.0,0.5110924369747899,0,2.8532329639789373
17,742179,762,807,254591,148,114,56,62,0.2750659609229976,1.0,0,0.0,0.5142857142857143,0,2.5562669206202795
18,729974,857,839,266684,182,102,70,51,0.276907456291325,1.0,0,0.0,0.5174789915966387,0,2.5310616872689593
19,717991,876,920,278567,158,139,58,75,0.26339089363264806,1.0,0,0.0,0.520672268907563,0,2.3679931630701043
20,706159,868,1065,290262,202,210,65,116,0.30040493385889,1.0,0,0.0,0.5238655462184874,0,2.65625795359661
21,694478,948,1160,301777,242,171,76,88,0.3032060810340966,1.0,0,0.0,0.5270588235294118,0,2.636677952128292
22,682989,1039,1202,313133,239,148,106,84,0.285324353789282,1.0,0,0.0,0.5302521008403361,0,2.440131545556525
23,671641,1127,1326,324269,285,197,73,110,0.33711320748450335,1.0,0,0.0,0.5334453781512605,0,2.835134424502357
24,660509,1233,1409,335224,252,158,75,88,0.3375908247448478,1.0,0,0.0,0.5366386554621849,0,2.7920941724031736
25,649489,1356,1506,346029,320,202,105,113,0.3256161344018368,1.0,0,0.0,0.5398319327731093,0,2.648124530019776
26,638683,1398,1660,356647,285,251,97,150,0.3026733250913781,1.0,0,0.0,0.5430252100840336,0,2.4205841900128604
27,627978,1518,1796,367096,359,239,103,118,0.33355590121715584,1.0,0,0.0,0.546218487394958,0,2.62285176167425
28,617458,1581,1967,377382,348,285,114,149,0.3206740828438081,1.0,0,0.0,0.5494117647058824,0,2.4793165026572397
29,607023,1761,2068,387547,433,264,163,140,0.35220345567384803,1.0,0,0.0,0.5526050420168067,0,2.6770682753303237
30,596776,1865,2251,397522,414,325,142,191,0.32351857108889126,1.0,0,0.0,0.555798319327731,0,2.4175265531090218
31,586700,1982,2393,407339,410,293,151,160,0.31745818578630064,1.0,0,0.0,0.5589915966386555,0,2.3321866563658262
32,576772,2050,2560,417035,424,359,192,203,0.30497350931215395,1.0,0,0.0,0.5621848739495798,0,2.2025560757552
33,566959,2173,2724,426561,471,348,184,207,0.30009657124389016,1.0,0,0.0,0.5653781512605042,0,2.130459953538069
34,557280,2224,2957,435956,495,444,211,252,0.29639208131866657,1.0,0,0.0,0.5685714285714286,0,2.0682390873697187
35,547792,2263,3178,445191,461,429,208,253,0.2902606460073811,1.0,0,0.0,0.571764705882353,0,1.9909691511950551
36,538412,2359,3380,454273,506,410,208,225,0.3259700481308312,1.0,0,0.0,0.5749579831932773,0,2.197622613681541
37,529075,2548,3551,463250,616,427,256,262,0.31593411237703595,1.0,0,0.0,0.5781512605042016,0,2.0930251607761643
38,519822,2776,3736,472106,683,471,286,284,0.3819158834133836,1.0,0,0.0,0.5813445378151261,0,2.4858966228139985
39,510836,2847,4028,480729,566,495,203,302,0.29628683710146997,1.0,0,0.0,0.5845378151260504,0,1.8951977905538682
40,502249,2691,4248,489252,312,468,248,296,0.14432429731691132,1.0,1,0.0,0.5877310924369747,0,0.9076516895067955
41,493795,2512,4456,497686,318,506,298,288,0.1460947506955784,1.0,1,0.0,0.5909243697478992,0,0.9033207526864286
42,485482,2210,4801,505956,314,616,271,376,0.15842092205066707,1.0,1,0.0,0.5941176470588235,0,0.9630445038456659
43,477298,1831,5138,514182,320,699,362,415,0.13630627922816674,1.0,1,0.0,0.5973109243697479,0,0.8146408154763968
44,469184,1655,5408,522209,383,566,296,334,0.1701219905419053,1.0,1,0.0,0.6005042016806723,0,0.9994575132555584
45,461170,1757,5359,530170,414,312,361,195,0.15454848729904455,1.0,1,0.0,0.6036974789915966,0,0.8924553439753
46,453315,1820,5327,537999,385,327,359,207,0.16311956539530645,1.0,1,0.0,0.606890756302521,0,0.9259058617629313
47,445538,1940,5223,545760,434,314,418,191,0.17591572992011248,1.0,1,0.0,0.6100840336134454,0,0.981409174608888
48,437954,1987,5139,553381,367,320,404,201,0.16430368702360115,1.0,1,0.0,0.6132773109243698,0,0.9010242807670625
49,430518,1950,5207,560797,342,390,322,252,0.16108191679327624,1.0,1,0.0,0.6164705882352941,0,0.8683579623761198
50,423171,1909,5298,568094,373,414,323,259,0.17078418282325228,1.0,1,0.0,0.6196638655462184,0,0.9049492652498176
51,415893,1944,5264,575373,423,390,424,253,0.19247603908497088,1.0,1,0.0,0.6228571428571429,0,1.0023490233028163
52,408773,1893,5366,582442,383,434,332,279,0.18246760819556726,1.0,1,0.0,0.6260504201680672,0,0.9339608454416605
53,401812,1866,5318,589478,340,367,415,233,0.16016537907876888,1.0,1,0.0,0.6292436974789916,0,0.8058463378554549
54,394903,1931,5224,596433,401,353,447,226,0.17799686844272564,1.0,1,0.0,0.6324369747899159,0,0.8801637595457065
55,387826,2240,5288,603139,680,373,309,234,0.3500916943650318,1.0,0,0.0,0.6356302521008403,0,1.70011937439474
56,380909,2462,5323,609811,635,425,390,274,0.2969887655577505,1.0,0,0.0,0.6388235294117647,0,1.4165174969652237
57,374040,2789,5285,616402,699,383,421,226,0.34697278396366116,1.0,0,0.0,0.642016806722689,0,1.6250777607148523
58,367337,3094,5246,622839,645,340,379,216,0.3423018496941369,1.0,0,0.0,0.6452100840336135,0,1.5744707930733273
59,360695,3368,5286,629167,692,418,378,263,0.3541853008224348,1.0,0,0.0,0.6484033613445378,0,1.5996734745924728
60,354196,3348,5624,635353,657,682,344,447,0.3485560115615328,1.0,0,0.0,0.6515966386554621,0,1.545884055151355
61,347784,3384,5908,641453,675,647,363,424,0.3335040341408321,1.0,0,0.0,0.6547899159663866,0,1.4523502965826374
62,341703,3121,6280,647425,447,710,338,444,0.24458325117861998,1.0,0,0.0,0.6579831932773109,0,1.0464926763206055
63,335471,3189,6489,653396,697,645,436,416,0.3329309033098029,1.0,0,0.0,0.6611764705882353,0,1.3985235384539463
64,329418,3116,6748,659263,619,692,433,448,0.299086770104406,1.0,0,0.0,0.6643697478991597,0,1.2336876489979844
65,323461,3075,6894,665115,621,662,516,445,0.27916130418431995,1.0,0,0.0,0.667563025210084,0,1.1306751085720579
66,317379,3241,7168,670763,843,683,409,448,0.38240145844263634,1.0,0,0.0,0.6707563025210084,0,1.5197019312235418
67,311638,3395,7108,676410,601,447,507,303,0.28652759462962335,1.0,0,0.0,0.6739495798319328,0,1.1180920266198042
68,305944,3344,7305,681974,646,713,516,482,0.2968230762603266,1.0,0,0.0,0.6771428571428572,0,1.1371042696159936
69,300106,3608,7431,687422,883,619,493,417,0.39098969539822664,1.0,0,0.0,0.6803361344537815,0,1.4692668429274882
70,294505,3728,7572,692762,741,621,480,413,0.3463935007974837,1.0,0,0.0,0.6835294117647058,0,1.2773887748186485
71,289009,3609,7930,698023,726,849,491,582,0.31669717228399624,1.0,0,0.0,0.6867226890756302,0,1.1460834494249752
72,283506,3836,8027,703208,822,601,504,407,0.3542061062371094,1.0,0,0.0,0.6899159663865546,0,1.2574160118882554
73,278253,3838,8169,708320,661,662,520,458,0.3117827140990593,1.0,0,0.0,0.693109243697479,0,1.086306996510543
74,272867,3834,8416,713463,879,883,636,628,0.37401436259947946,1.0,0,0.0,0.6963025210084033,0,1.277909162616741
75,267625,3916,8625,718414,823,741,532,510,0.3562008409094876,1.0,0,0.0,0.6994957983193277,0,1.1936645843421791
76,262504,3979,8630,723474,786,730,725,517,0.3454237544320694,1.0,0,0.0,0.7026890756302521,0,1.135399800874059
77,257508,3895,8805,728379,744,828,653,583,0.3252106754682953,1.0,0,0.0,0.7058823529411764,0,1.0486153414257646
78,252537,4039,8896,733123,800,664,573,471,0.33938196311904256,1.0,0,0.0,0.7090756302521009,0,1.0731846751864678
79,247567,4040,9075,737913,880,879,700,630,0.4002442515536922,1.0,0,0.0,0.7122689075630252,0,1.2407336047402981
80,242977,3797,9409,742412,580,823,489,581,0.2706413288695493,1.0,0,0.0,0.7154621848739495,0,0.8234172686822201
81,238317,3743,9502,747047,725,793,700,572,0.3340769858077122,1.0,0,0.0,0.718655462184874,0,0.996924501448208
82,233773,3694,9480,751673,684,744,766,525,0.3084119614637833,1.0,0,0.0,0.7218487394957983,0,0.9027889849178659
83,229234,3639,9653,756094,753,808,635,605,0.3507227535623565,1.0,0,0.0,0.7250420168067226,0,1.0067083314147687
84,224749,3538,10004,760336,772,880,529,628,0.35691134979966493,1.0,0,0.0,0.7282352941176471,0,1.004428009123317
85,220378,3689,9887,764673,731,580,697,439,0.3405692631738189,1.0,0,0.0,0.7314285714285713,0,0.9397976941142336
86,216029,3730,9897,768971,780,739,729,532,0.3651655814679722,1.0,0,0.0,0.7346218487394958,0,0.9877853477824272
87,211876,3706,9974,773088,654,695,618,525,0.32032775274496483,1.0,0,0.0,0.7378151260504202,0,0.8498397099364623
