Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,450176,303,3037,3933,296,1,255,0,0.1996393203276553,1.0,0,0.5,0.23099999999999998,0,2.455858533336063
1,446211,623,2793,7831,320,9,253,0,0.22680325587635045,1.0209056926535307,0,0.5,0.23188235294117646,0,2.765441543495287
2,442280,647,2895,11647,318,305,203,64,0.23472059866782702,1.0415823381635518,0,0.5,0.23276470588235293,0,2.8367654620706966
3,438378,647,2985,15468,320,329,239,87,0.23686784227427995,1.0618033988749895,0,0.5,0.2336470588235294,0,2.8374602123693085
4,434528,639,3096,19236,300,329,218,72,0.25049664941953614,1.08134732861516,0,0.5,0.23452941176470588,0,2.974367406916198
5,430630,714,3219,22961,379,329,206,76,0.2768489784925809,1.1,0,0.5,0.23541176470588232,0,3.257782850910284
6,426825,720,3319,26669,318,321,221,87,0.18979242144205932,1.1175570504584946,0,0.5,0.2362941176470588,0,2.2136229120806554
7,422973,721,3435,30413,396,404,288,97,0.26339576157586175,1.1338261212717717,0,0.5,0.2371764705882353,0,3.044362427641679
8,419089,865,3505,34095,459,327,257,86,0.30654144239484915,1.1486289650954788,0,0.5,0.23805882352941177,0,3.510511370641649
9,415231,938,3702,37696,465,405,208,83,0.2820811933182636,1.1618033988749894,0,0.5,0.23894117647058824,0,3.2006547287720144
10,411343,1001,3872,41360,525,471,301,130,0.31995469806559984,1.1732050807568877,0,0.5,0.2398235294117647,0,3.596396184600802
11,407508,1036,4079,44962,504,478,271,100,0.29563814857030796,1.18270909152852,0,0.5,0.2407058823529412,0,3.2920887788695445
12,403644,1088,4253,48622,564,534,360,132,0.3076170171858453,1.1902113032590307,0,0.5,0.24158823529411763,0,3.392999405523426
13,399769,1191,4470,52186,607,513,296,122,0.3195256399596309,1.195629520146761,0,0.5,0.2424705882352941,0,3.490516961778177
14,396009,1143,4748,55731,523,586,308,140,0.28023263764008083,1.1989043790736547,0,0.5,0.24335294117647058,0,3.032485243977113
15,392060,1286,5016,59286,742,616,348,150,0.37910634627719547,1.2,0,0.5,0.24423529411764705,0,4.0615192484232185
16,388229,1413,5256,62759,656,538,298,139,0.31875547756731853,1.1989043790736547,0,0.5,0.24511764705882352,0,3.381586923244815
17,384478,1270,5767,66151,607,759,248,187,0.27866461207615084,1.195629520146761,0,0.5,0.24599999999999997,0,2.9277112436853696
18,380910,1075,6054,69643,454,665,378,150,0.2085163365648664,1.1902113032590307,0,0.5,0.24688235294117644,0,2.170388032580247
19,377198,1111,6215,73183,627,616,455,168,0.2565549279954605,1.1827090915285203,0,0.5,0.24776470588235291,0,2.6443848969056036
20,373396,1398,6249,76673,748,470,436,118,0.29790497778362435,1.1732050807568877,0,0.5,0.2486470588235294,0,3.039641371359754
21,369689,1450,6370,80228,683,652,531,184,0.2848177276949758,1.1618033988749894,0,0.5,0.2495294117647059,0,2.877255780904748
22,365997,1400,6766,83583,698,757,361,194,0.273148576318543,1.1486289650954788,0,0.5,0.25041176470588233,0,2.731815673684087
23,362447,1299,7023,86993,587,704,447,194,0.2245589943359231,1.1338261212717717,0,0.5,0.25129411764705883,0,2.2240773624377876
24,358782,1336,7342,90316,730,707,388,182,0.26809310961143107,1.1175570504584946,0,0.5,0.2521764705882353,0,2.628398581800944
25,355127,1491,7364,93803,749,603,581,158,0.2593416810139342,1.1,0,0.5,0.2530588235294118,0,2.516697048183137
26,351587,1420,7439,97348,664,744,669,182,0.24390607948332718,1.08134732861516,0,0.5,0.2539411764705882,0,2.3433133116430467
27,348015,1402,7589,100803,725,758,608,185,0.2638976092173644,1.0618033988749895,0,0.5,0.25482352941176467,0,2.509622182745454
28,344514,1421,7739,104144,683,673,523,176,0.23737914603659904,1.0415823381635518,0,0.5,0.25570588235294117,0,2.234726421485308
29,341014,1400,7799,107614,710,740,680,207,0.2466042047477431,1.0209056926535307,0,0.5,0.2565882352941176,0,2.2979872343604657
30,337431,1545,7915,110952,821,692,576,197,0.27256836135634016,1.0000000000000002,0,0.5,0.2574705882352941,0,2.5132480128812023
31,334098,1436,8074,114244,601,719,560,181,0.22423163095632134,0.9790943073464694,0,0.5,0.25835294117647056,0,2.04713119941274
32,330687,1328,8262,117598,706,837,649,221,0.22963914293005255,0.9584176618364482,0,0.5,0.259235294117647,0,2.075094910002336
33,327412,1324,8333,120815,597,610,539,172,0.21676390131541406,0.9381966011250106,0,0.5,0.26011764705882356,0,1.9393512621704863
34,324067,1313,8517,124011,694,729,545,188,0.23714475344446068,0.91865267138484,0,0.5,0.261,0,2.100019150406447
35,320864,1295,8391,127367,579,606,732,151,0.18670596224830469,0.9,0,0.5,0.26188235294117646,0,1.6370204537535997
36,317694,1158,8461,130613,572,718,648,192,0.17592408570710336,0.8824429495415054,0,0.5,0.26276470588235296,0,1.5272468603774174
37,314494,1223,8401,133834,627,588,648,165,0.21875829662801521,0.8661738787282284,0,0.5,0.2636470588235294,0,1.8799739130218711
38,311245,1353,8408,136955,702,581,574,136,0.23913281611790446,0.8513710349045212,0,0.5,0.26452941176470585,0,2.0338386084931495
39,308156,1295,8546,139990,569,653,515,170,0.20042287855625776,0.8381966011250105,0,0.5,0.26541176470588235,0,1.6876906684245119
40,305134,1121,8575,143167,527,711,682,197,0.18803325889850844,0.8267949192431123,0,0.5,0.2662941176470588,0,1.5678344426040045
41,302090,1115,8612,146196,573,595,558,177,0.21004858154588235,0.8172909084714799,0,0.5,0.2671764705882353,0,1.7339278726435647
42,299166,1065,8510,149281,478,537,639,146,0.16670227150660472,0.8097886967409693,0,0.5,0.26805882352941174,0,1.3627891836746404
43,296273,967,8449,152353,471,589,650,180,0.1667994078830236,0.8043704798532388,0,0.5,0.2689411764705882,0,1.3503971269444326
