Day,Susceptible,Infected,Recovered,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag
0,373673,476,38,72,38,29,0.32707583363784365,1.0,0,0.5,0.4308658941672816,0
1,373594,522,71,79,33,36,0.3223302419301267,1.0261321158169134,0,0.5,0.40358750908912777,0
2,373489,592,106,105,35,31,0.33386995022214827,1.05197792270444,0,0.5,0.4132423352463403,0
3,373387,649,151,102,45,30,0.36887954290703534,1.0772542485937369,0,0.5,0.3177083230135373,0
4,373270,718,199,117,48,40,0.3788399433574339,1.10168416076895,0,0.5,0.3171447267648532,0
5,373120,801,266,150,67,71,0.37802762003563645,1.125,0,0.5,0.44693442267202876,0
6,372943,925,319,177,53,88,0.4094071085680279,1.1469463130731183,0,0.5,0.47194240981431196,0
7,372791,1012,384,152,65,73,0.359625567124484,1.1672826515897146,0,0.5,0.453277813583349,0
8,372566,1151,470,225,86,87,0.3979376305167223,1.1857862063693485,0,0.5,0.3580726523898134,0
9,372358,1274,555,208,85,89,0.4022478437025326,1.2022542485937369,0,0.5,0.3767375886136466,0
10,372077,1454,656,281,101,124,0.4137438163077097,1.2165063509461096,0,0.5,0.4597102947402719,0
11,371832,1591,764,245,108,95,0.4047312161854787,1.2283863644106503,0,0.5,0.3753041697866499,0
12,371471,1836,880,361,116,159,0.4268022761073291,1.2377641290737884,0,0.5,0.4220286207688656,0
13,371038,2119,1030,433,150,199,0.43313521895908913,1.2445369001834514,0,0.5,0.44502235662936185,0
14,370524,2472,1191,514,161,252,0.4643513005735039,1.2486304738420684,0,0.5,0.4892193607300028,0
15,370077,2639,1471,447,204,169,0.39560809701877964,1.25,0,0.5,0.38440423739831214,0
16,369558,2935,1694,519,223,249,0.3989953083603125,1.2486304738420684,0,0.5,0.5003575356753004,0
17,368992,3287,1908,566,214,236,0.402454121647437,1.2445369001834514,0,0.5,0.41723237035728566,0
18,368339,3694,2154,653,246,269,0.40996419864696776,1.2377641290737884,0,0.5,0.4121588862158178,0
19,367572,4153,2462,767,308,244,0.42117565639295335,1.2283863644106503,0,0.5,0.33465944915825796,0
20,366720,4665,2802,852,340,308,0.4062334019601744,1.2165063509461096,0,0.5,0.3544479813958371,0
21,365784,5228,3175,936,373,323,0.423679109922731,1.2022542485937369,0,0.5,0.3544813133978479,0
22,364705,5893,3589,1079,414,299,0.42278727631677887,1.1857862063693485,0,0.5,0.30134480577909417,0
23,363597,6568,4022,1108,433,493,0.3957790680839504,1.1672826515897146,0,0.5,0.46124064952494487,0
24,362376,7279,4532,1221,510,631,0.3790503120370172,1.1469463130731183,0,0.5,0.5284404689442272,0
25,361016,8102,5069,1360,537,465,0.4056670071898395,1.125,0,0.5,0.35357603439102026,0
26,359592,8885,5710,1424,641,675,0.3682237945254188,1.10168416076895,0,0.5,0.486832054204629,0
27,358080,9708,6399,1512,689,554,0.37017471183051515,1.0772542485937369,0,0.5,0.38354885205228506,0
28,356325,10673,7189,1755,790,800,0.38309625804284125,1.05197792270444,0,0.5,0.44387411653360775,0
29,354533,11654,8000,1792,811,763,0.35177354015205103,1.0261321158169132,0,0.5,0.4228241382137114,0
30,352618,12538,9031,1915,939,797,0.34131275880497786,1.0000000000000002,0,0.5,0.4260843368989992,0
31,350656,13563,9968,1962,937,801,0.3423403572218905,0.9738678841830868,0,0.5,0.39575891982338934,0
32,348415,14732,11040,2241,1072,872,0.3480653013772267,0.9480220772955602,0,0.5,0.3916566598407744,0
33,346221,15795,12171,2194,1131,751,0.3182534888278266,0.9227457514062631,0,0.5,0.35654615610874135,0
34,344009,16743,13435,2212,1264,1112,0.3077179256136038,0.89831583923105,0,0.5,0.4846010503576905,0
35,341579,17916,14692,2430,1257,948,0.3173153961403104,0.8750000000000001,0,0.5,0.39625792194607823,0
