Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,572330,143,985,1108,143,1,76,1,0.2723400252842612,1.0,0,0.5,0.696,0,3.3910081250803046
1,571153,291,917,2206,148,1,69,1,0.2726367136683754,1.0,0,0.5,0.6976134453781512,0,3.387721078594972
2,569985,437,854,3297,141,1,64,1,0.29052299678769905,1.0,0,0.5,0.6992268907563025,0,3.6025895748095658
3,568878,519,784,4393,82,1,71,1,0.24778758828959463,1.0,0,0.5,0.7008403361344536,0,3.0666875734470427
4,567738,646,721,5481,117,2,65,1,0.2716111282636177,1.0,0,0.5,0.702453781512605,0,3.354797950147716
5,566626,594,797,6571,91,145,69,102,0.30001074606474243,1.0,0,0.5,0.7040672268907562,0,3.6983171834274784
6,565467,586,883,7654,140,150,64,116,0.2895889448500449,1.0,0,0.5,0.7056806722689075,0,3.562542790578967
7,564332,570,963,8739,118,148,68,114,0.271844680584104,1.0,0,0.5,0.7072941176470587,0,3.337539100958738
8,563198,616,977,9824,119,84,70,59,0.2509128721497949,1.0,0,0.5,0.7089075630252101,0,3.074361207370363
9,562043,640,1034,10909,142,129,72,103,0.2613715502003877,1.0,0,0.5,0.7105210084033613,0,3.1959406287642937
10,560874,707,1052,11995,158,93,75,62,0.2866450714079416,1.0,0,0.5,0.7121344537815125,0,3.4976845043828337
11,559727,722,1114,13083,139,142,80,108,0.2676369602437074,1.0,0,0.5,0.7137478991596639,0,3.2590662685320555
12,558602,710,1148,14188,118,132,98,99,0.23204466285128042,1.0,0,0.5,0.715361344537815,0,2.819972778494403
13,557480,699,1176,15295,117,130,102,91,0.2503316095123335,1.0,0,0.5,0.7169747899159663,0,3.0360983019966343
14,556341,692,1213,16413,137,153,116,113,0.25499105020488705,1.0,0,0.5,0.7185882352941175,0,3.086290843116903
15,555197,682,1286,17500,144,160,87,122,0.24963755359865686,1.0,0,0.5,0.7202016806722689,0,3.015281579223271
16,554026,699,1324,18618,172,157,119,112,0.26457469640182574,1.0,0,0.5,0.7218151260504201,0,3.1889616655364907
17,552887,723,1329,19730,142,120,115,88,0.23040852978412427,1.0,0,0.5,0.7234285714285714,0,2.7714418909687137
18,551734,781,1361,20811,159,119,87,91,0.24583737345737786,1.0,0,0.5,0.7250420168067226,0,2.9508592893565764
19,550574,814,1396,21914,168,146,111,103,0.26481135591776994,1.0,0,0.5,0.7266554621848739,0,3.171926750521487
20,549410,851,1409,23041,174,150,137,113,0.2356519279267943,1.0,0,0.5,0.7282689075630252,0,2.816685791038874
21,548247,858,1447,24165,175,174,136,127,0.2702653979807995,1.0,0,0.5,0.7298823529411763,0,3.223573347810504
22,547098,885,1472,25270,163,144,119,107,0.24455064700092308,1.0,0,0.5,0.7314957983193277,0,2.910749216209459
23,545948,876,1524,26379,166,177,125,127,0.2596152263792451,1.0,0,0.5,0.7331092436974789,0,3.0835591623945096
24,544762,919,1595,27468,205,179,108,133,0.2804409495116059,1.0,0,0.5,0.7347226890756302,0,3.323679055847499
25,543587,929,1621,28609,195,187,161,143,0.2635451319422783,1.0,0,0.5,0.7363361344537814,0,3.116699321162689
26,542429,942,1674,29715,180,181,128,140,0.25787353503655863,1.0,0,0.5,0.7379495798319328,0,3.0431301013885603
27,541247,980,1690,30845,207,171,155,125,0.25948815207989157,1.0,0,0.5,0.739563025210084,0,3.055511209540806
28,540105,983,1708,31968,169,168,150,125,0.2098020431477296,1.0,0,0.5,0.7411764705882353,0,2.465237451687461
29,538929,984,1794,33076,204,222,136,162,0.23939451400732356,1.0,0,0.5,0.7427899159663865,0,2.806833126788372
30,537735,1014,1829,34207,225,197,162,144,0.26892798082729147,1.0,0,0.5,0.7444033613445377,0,3.1461189719649556
31,536548,1042,1870,35327,220,194,153,150,0.27606099348910784,1.0,0,0.5,0.746016806722689,0,3.2224372772139325
32,535335,1087,1935,36436,248,209,144,148,0.2743955513070275,1.0,0,0.5,0.7476302521008402,0,3.195755538079842
33,534110,1180,1954,37551,262,171,152,138,0.27278556515032026,1.0,0,0.5,0.7492436974789916,0,3.1697348907964624
34,532870,1252,2005,38684,279,223,172,163,0.3032331313052485,1.0,0,0.5,0.7508571428571428,0,3.5153515850823616
35,531650,1289,2043,39831,262,227,189,166,0.29022959911300267,1.0,0,0.5,0.7524705882352941,0,3.35689970604779
36,530440,1323,2107,40945,254,222,158,164,0.271857975236373,1.0,0,0.5,0.7540840336134453,0,3.1372504500009075
37,529220,1347,2161,42099,266,254,200,196,0.30478157195475647,1.0,0,0.5,0.7556974789915967,0,3.5091004392430842
38,527938,1415,2271,43205,330,264,154,204,0.33442383562247724,1.0,0,0.5,0.7573109243697479,0,3.841059125835619
39,526695,1416,2345,44375,294,295,221,233,0.2782079669463424,1.0,0,0.5,0.758924369747899,0,3.187862668949636
40,525480,1435,2412,45519,268,264,197,192,0.28032944435948326,1.0,0,0.5,0.7605378151260503,0,3.2047617854816526
41,524173,1550,2508,46624,362,256,160,208,0.30943102710712284,1.0,0,0.5,0.7621512605042016,0,3.528656239325009
42,522916,1593,2610,47743,314,278,176,216,0.2792509503290719,1.0,0,0.5,0.7637647058823529,0,3.1768553153750436
43,521608,1636,2726,48899,368,332,216,252,0.2851853553673812,1.0,0,0.5,0.7653781512605041,0,3.236251834920091
44,520259,1761,2837,50022,411,296,185,218,0.3209828371263621,1.0,0,0.5,0.7669915966386555,0,3.633057396911664
45,518981,1822,2908,51170,342,283,212,212,0.25617250961482,1.0,0,0.5,0.7686050420168067,0,2.8923765198978555
46,517605,1896,3025,52357,443,371,254,286,0.34112878683336406,1.0,0,0.5,0.770218487394958,0,3.8413836056164965
47,516296,1970,3080,53554,378,321,266,240,0.26755263888751935,1.0,0,0.5,0.7718319327731092,0,3.0052378157186457
48,514936,2041,3208,54729,432,375,247,291,0.3333874038593173,1.0,0,0.5,0.7734453781512604,0,3.73485106545172
49,513519,2116,3357,55927,491,421,272,320,0.3178832828842694,1.0,0,0.5,0.7750588235294117,0,3.5513628906965953
50,512128,2249,3435,57117,467,344,266,277,0.3185607437740229,1.0,0,0.5,0.7766722689075629,0,3.549291128669141
51,510744,2270,3625,58293,463,445,255,336,0.3032921312737215,1.0,0,0.5,0.7782857142857142,0,3.370041603109866
52,509288,2430,3719,59512,538,395,301,298,0.31955063425408625,1.0,0,0.5,0.7798991596638655,0,3.5405764234245707
53,507852,2506,3888,60705,520,446,277,339,0.3275590739279836,1.0,0,0.5,0.7815126050420168,0,3.619075535676432
54,506449,2502,4080,61922,490,496,304,391,0.2865224714741726,1.0,0,0.5,0.783126050420168,0,3.156932182512493
55,505009,2572,4284,63105,530,477,273,374,0.2991061847624649,1.0,0,0.5,0.7847394957983194,0,3.2862103343552866
56,503466,2758,4425,64339,634,466,325,374,0.32129881290103285,1.0,0,0.5,0.7863529411764706,0,3.5192499572727063
57,502041,2725,4633,65591,520,555,347,427,0.285509684081658,1.0,0,0.5,0.7879663865546217,0,3.118393204120501
58,500446,2897,4771,66878,692,522,384,422,0.3361878072628821,1.0,0,0.5,0.789579831932773,0,3.660243910468796
