Day,Susceptible,Infected,Recovered,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag
0,241835,3217,265,310,265,137,0.19387429206892304,1.0,0,0.5,0.4241733173654173,0
1,241515,3277,525,320,260,116,0.18793080233107134,1.0261321158169134,0,0.5,0.3931276011868195,0
2,241180,3362,775,335,250,143,0.1916181253588952,1.05197792270444,0,0.5,0.3777443579496782,0
3,240882,3396,1039,298,264,119,0.1893839923290006,1.0772542485937369,0,0.5,0.36140170547362704,0
4,240590,3418,1309,292,270,91,0.20382711527566777,1.10168416076895,0,0.5,0.32104273083590706,0
5,240230,3532,1555,360,246,175,0.21142741896273579,1.125,0,0.5,0.5110191804750601,0
6,239875,3647,1795,355,240,112,0.2081011903903515,1.1469463130731183,0,0.5,0.3204607930128496,0
7,239543,3669,2105,332,310,129,0.1901017480341412,1.1672826515897146,0,0.5,0.3788131075732063,0
8,239181,3733,2403,362,298,169,0.20960407838148845,1.1857862063693485,0,0.5,0.4587768504447623,0
9,238797,3848,2672,384,269,134,0.1960312674221999,1.2022542485937369,0,0.5,0.3130655064663328,0
10,238367,4012,2938,430,266,192,0.2355787325800557,1.2165063509461096,0,0.5,0.393828697101062,0
11,237914,4160,3243,453,305,160,0.2168588681042522,1.2283863644106503,0,0.5,0.36717992420312967,0
12,237514,4243,3560,400,317,171,0.20980741796023336,1.2377641290737884,0,0.5,0.41226667388680177,0
13,237073,4356,3888,441,328,199,0.2183836683672887,1.2445369001834514,0,0.5,0.42164953185732135,0
14,236535,4562,4220,538,332,213,0.24671136618954087,1.2486304738420684,0,0.5,0.38635450847772246,0
15,236042,4721,4554,493,334,180,0.22402152923505408,1.25,0,0.5,0.3453337770008997,0
16,235488,4855,4974,554,338,258,0.22427448584963133,1.2486304738420684,0,0.5,0.46547813780721603,0
17,234962,5016,5339,526,365,169,0.2245213689021264,1.2445369001834514,0,0.5,0.3125494644123153,0
18,234431,5193,5693,531,354,200,0.22435768402272607,1.2377641290737884,0,0.5,0.38148455758984967,0
19,233883,5341,6093,548,400,223,0.22787473289746787,1.2283863644106503,0,0.5,0.41463945884279835,0
20,233342,5476,6499,541,406,211,0.21389154211007042,1.2165063509461096,0,0.5,0.37538354926618833,0
21,232832,5518,6967,510,468,220,0.21446949338976606,1.2022542485937369,0,0.5,0.4455982833223823,0
22,232258,5696,7363,574,396,217,0.2096985481124023,1.1857862063693485,0,0.5,0.36542623092117815,0
23,231657,5871,7789,601,426,224,0.2247351818615846,1.1672826515897146,0,0.5,0.4008653967473429,0
24,231070,6010,8237,587,448,256,0.2247399759224772,1.1469463130731183,0,0.5,0.4069926821798138,0
25,230410,6173,8734,660,497,264,0.21741818806650812,1.125,0,0.5,0.4173121843087695,0
26,229786,6311,9220,624,486,331,0.2111072950644057,1.10168416076895,0,0.5,0.4793934026807844,0
27,229211,6392,9714,575,494,208,0.19369936459724785,1.0772542485937369,0,0.5,0.3903992827912414,0
28,228663,6442,10212,548,498,244,0.18179930168593486,1.05197792270444,0,0.5,0.46507668535202173,0
29,228094,6508,10715,569,503,311,0.18641542254215915,1.0261321158169132,0,0.5,0.5208858092761255,0
30,227470,6626,11221,624,506,253,0.19913924485252305,1.0000000000000002,0,0.5,0.38521437904851513,0
31,226895,6674,11748,575,527,224,0.18903284743934146,0.9738678841830868,0,0.5,0.39682867791164333,0
32,226335,6735,12247,560,499,175,0.1951255044356269,0.9480220772955602,0,0.5,0.3274689187374656,0
33,225814,6726,12777,521,530,157,0.17466164448738647,0.9227457514062631,0,0.5,0.31252055816171675,0
34,225331,6710,13276,483,499,199,0.16128385149661953,0.89831583923105,0,0.5,0.3746699821476367,0
35,224824,6640,13853,507,497,193,0.16314263936779605,0.8750000000000001,0,0.5,0.3866095873770367,0
36,224315,6624,14378,509,525,205,0.162660375622829,0.8530536869268818,0,0.5,0.39248772530119436,0
37,223872,6598,14847,443,469,230,0.1531853609368124,0.8327173484102854,0,0.5,0.4972022198247801,0
38,223419,6514,15384,453,537,208,0.15318330614066972,0.8142137936306515,0,0.5,0.4548668742421356,0
39,222952,6450,15915,467,531,180,0.15071755871337694,0.7977457514062631,0,0.5,0.421666426624808,0
40,222461,6465,16391,491,476,234,0.16067454459559294,0.7834936490538904,0,0.5,0.49739833172620385,0
41,222009,6444,16864,452,473,165,0.1537397912549093,0.7716136355893499,0,0.5,0.3615522734341503,0
42,221588,6358,17371,421,507,180,0.14975900420021698,0.7622358709262116,0,0.5,0.4277698721565432,0
43,221166,6270,17881,422,510,153,0.14709779610017895,0.7554630998165486,0,0.5,0.4009790266367856,0
44,220806,6166,18345,360,464,176,0.1290343308988141,0.7513695261579316,0,0.5,0.5043472305658804,0
45,220404,6088,18825,402,480,193,0.14404115196405415,0.75,0,0.5,0.4814164353664921,0
46,220015,6022,19280,389,455,136,0.1444778530439989,0.7513695261579316,0,0.5,0.35287176248080016,0
47,219579,6044,19694,436,414,153,0.14291883703848202,0.7554630998165486,0,0.5,0.363990819235119,0
