Day,Susceptible,Infected,Recovered,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag
0,784986,1088,72,198,72,55,0.205426408318686,1.0,0,0.0,0.2800241241869621,0
1,784785,1212,149,201,77,59,0.19803879560331333,1.0,0,0.0,0.3382377413063172,0
2,784536,1372,238,249,89,92,0.1839696550591757,1.0,0,0.0,0.349072997470854,0
3,784256,1542,348,280,110,77,0.1976857067542989,1.0,0,0.0,0.2578774502489577,0
4,783953,1715,478,303,130,90,0.20163084799074493,1.0,0,0.0,0.3017857575523248,0
5,783620,1911,615,333,137,125,0.1888607052376413,1.0,0,0.0,0.39797809507210985,0
6,783225,2164,757,395,142,145,0.20813102333161665,1.0,0,0.0,0.38625017632224434,0
7,782783,2454,909,442,152,177,0.20479950255271015,1.0,0,0.0,0.3635391569439654,0
8,782289,2767,1090,494,181,181,0.19518294354276525,1.0,0,0.0,0.3666951169379981,0
9,781771,3062,1313,518,223,173,0.19553485185214775,1.0,0,0.0,0.3279509099452485,0
10,781136,3455,1555,635,242,166,0.20741263487031844,1.0,0,0.0,0.2786510275866783,0
11,780393,3929,1824,743,269,268,0.2199422451514272,1.0,0,0.0,0.3441956881306479,0
12,779586,4434,2126,807,302,232,0.21248322633116218,1.0,0,0.0,0.30519492729213343,0
13,778666,5028,2452,920,326,387,0.21224945593215216,1.0,0,0.0,0.4394603450989116,0
14,777602,5712,2832,1064,380,300,0.21158263891158857,1.0,0,0.0,0.28609885412232655,0
15,776388,6484,3274,1214,442,434,0.21841567819667007,1.0,0,0.0,0.37268808483776283,0
16,774835,7543,3768,1553,494,504,0.2343190553633912,1.0,0,0.0,0.32783091102727313,0
17,773208,8566,4372,1627,604,548,0.22422891408467055,1.0,0,0.0,0.34239551213868447,0
18,771353,9762,5031,1855,659,734,0.2214164203433537,1.0,0,0.0,0.3985512473412417,0
19,769336,11065,5745,2017,714,889,0.21572648778010037,1.0,0,0.0,0.4413576462676425,0
20,766972,12551,6623,2364,870,1084,0.22047777205779004,1.0,0,0.0,0.45035055165354765,0
21,764226,14320,7600,2746,977,1043,0.21651148396465045,1.0,0,0.0,0.3758221942189269,0
22,761201,16279,8666,3025,1066,1261,0.21690205121925535,1.0,0,0.0,0.4149688020491901,0
23,757697,18507,9942,3504,1276,1183,0.2291406963219079,1.0,0,0.0,0.33660283172398203,0
24,753927,20907,11312,3770,1370,1068,0.21592257371165932,1.0,0,0.0,0.2756870801930753,0
25,749076,24145,12925,4851,1613,1718,0.23902198087848736,1.0,0,0.0,0.35525697605608,0
26,743773,27570,14803,5303,1878,2410,0.23313548928401254,1.0,0,0.0,0.44707658514281523,0
27,737615,31626,16905,6158,2102,2155,0.23652694465320792,1.0,0,0.0,0.34482678368102915,0
28,731286,35601,19259,6329,2354,2795,0.21495101139841652,1.0,0,0.0,0.45494637574850705,0
29,724416,39797,21933,6870,2674,2859,0.2058809103921687,1.0,0,0.0,0.428389665615386,0
30,715708,45470,24968,8708,3035,3443,0.238283956184563,1.0,0,0.0,0.3927074104265205,0
31,706484,51209,28453,9224,3485,3960,0.22112928873476018,1.0,0,0.0,0.4354135696029677,0
32,695312,58477,32357,11172,3904,4444,0.24710596055345702,1.0,0,0.0,0.3926590359372275,0
33,681872,67420,36854,13440,4497,6528,0.26341785532322554,1.0,0,0.0,0.48177383179737465,0
34,667114,76976,42056,14758,5202,6546,0.25506646388273546,1.0,0,0.0,0.44718134987811564,0
35,653706,84460,47980,13408,5924,5627,0.20664248288613388,1.0,0,0.0,0.42481401216186526,0
36,636083,95551,54512,17623,6502,9507,0.25424034093094583,1.0,0,0.0,0.5426441345757935,0
37,618896,105468,61782,17187,7270,8384,0.22546611408806383,1.0,0,0.0,0.4864757003234536,0
38,598645,117690,69811,20251,8029,10002,0.24743278159745363,1.0,0,0.0,0.48964372012556956,0
39,575877,131386,78883,22768,9072,8478,0.25955502432107597,1.0,0,0.0,0.3725183631129393,0
40,552005,145174,88967,23872,10084,9438,0.2528417287108885,1.0,0,0.0,0.38951557210190013,0
41,525810,160283,100053,26195,11086,10950,0.26440725024102607,1.0,0,0.0,0.41452937864410977,0
42,497782,176071,112293,28028,12240,14136,0.27042917838780944,1.0,0,0.0,0.4979514985127447,0
43,469891,190480,125775,27891,13482,12800,0.25812674745477016,1.0,0,0.0,0.46014263745806994,0
44,440950,204648,140548,28941,14773,12823,0.26231240249680704,1.0,0,0.0,0.4427374470762719,0
45,428166,201765,156215,12784,15667,5698,0.11332045488970509,1.0,1,0.0,0.4452883578963814,0
46,416676,197668,171802,11490,15587,5510,0.1051063727078975,1.0,1,0.0,0.47113556936997436,0
47,405080,194077,186989,11596,15187,5540,0.11223953292482419,1.0,1,0.0,0.47546934112091666,0
48,394704,189520,201922,10376,14933,4400,0.10338722204353842,1.0,1,0.0,0.4270061395626776,0
49,383908,185702,216536,10796,14614,4678,0.1158547415899062,1.0,1,0.0,0.4339091107347182,0
50,373680,181577,230889,10228,14353,5250,0.11429647630525591,1.0,1,0.0,0.5067086278583145,0
51,363756,177391,244999,9924,14110,4682,0.116076010886741,1.0,1,0.0,0.4688557130092076,0
52,353974,173246,258926,9782,13839,4465,0.11780332331897933,1.0,1,0.0,0.45484882060430504,0
53,345146,168746,272254,8828,13328,4182,0.11458200997840749,1.0,1,0.0,0.47926925794308944,0
54,337325,163508,285313,7821,13059,4165,0.10710083370440247,1.0,1,0.0,0.5336967480862198,0
55,329607,158342,298197,7718,12884,3922,0.11020040300119596,1.0,1,0.0,0.5047779305401404,0
56,322327,153483,310336,7280,12139,3369,0.11165280542156769,1.0,1,0.0,0.47503501526116415,0
57,315259,148505,322382,7068,12046,3206,0.11283353843167192,1.0,1,0.0,0.45913247987590644,0
58,308730,143612,333804,6529,11422,2878,0.11183951172339333,1.0,1,0.0,0.43544483481931007,0
59,302442,138908,344796,6288,10992,3108,0.1117780557262692,1.0,1,0.0,0.49973559616586954,0
60,287055,143659,355432,15387,10636,8858,0.2973942047915359,1.0,0,0.0,0.578783795704741,0
61,271562,148105,366479,15493,11047,7763,0.30499617656746086,1.0,0,0.0,0.5087015100429004,0
62,257167,151188,377791,14395,11312,7400,0.2892605236524862,1.0,0,0.0,0.5223000922836861,0
63,244568,152061,389517,12599,11726,5712,0.2601505550796333,1.0,0,0.0,0.4560159595769887,0
