Day,Susceptible,Infected,Recovered,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag
0,134193,5211,349,678,349,258,0.2876878599439317,1.0,0,0.5,0.4052491609728654,0
1,133532,5489,732,661,383,267,0.2713795959004006,1.0261321158169134,0,0.5,0.39577279039953,0
2,132705,5900,1148,827,416,316,0.3121907926280329,1.05197792270444,0,0.5,0.36328565527421897,0
3,131862,6263,1628,843,480,319,0.29954333471944256,1.0772542485937369,0,0.5,0.36839267674546244,0
4,130936,6737,2080,926,452,359,0.31655032522602794,1.10168416076895,0,0.5,0.39336078705386807,0
5,129910,7242,2601,1026,521,462,0.31033313391493317,1.125,0,0.5,0.427155337540301,0
6,128827,7739,3187,1083,586,517,0.3230462319805036,1.1469463130731183,0,0.5,0.4788845521219839,0
7,127645,8316,3792,1182,605,505,0.32956306900588705,1.1672826515897146,0,0.5,0.42360124942171684,0
8,126401,8906,4446,1244,654,530,0.3293318059202773,1.1857862063693485,0,0.5,0.40403978850910455,0
9,124989,9573,5191,1412,745,499,0.35691496117336485,1.2022542485937369,0,0.5,0.36657320988429454,0
10,123554,10315,5884,1435,693,567,0.33200679918110465,1.2165063509461096,0,0.5,0.4078745152996797,0
11,121937,11139,6677,1617,793,558,0.35692968767513117,1.2283863644106503,0,0.5,0.34597206200072045,0
12,120183,12068,7502,1754,825,741,0.3623974512424711,1.2377641290737884,0,0.5,0.4390158321105166,0
13,118384,12954,8415,1799,913,675,0.3488611253702621,1.2445369001834514,0,0.5,0.3761145215813686,0
14,116430,13869,9454,1954,1039,531,0.3554366349455823,1.2486304738420684,0,0.5,0.2748139719749815,0
15,114372,14813,10568,2058,1114,800,0.3672167629186186,1.25,0,0.5,0.39071942537669513,0
16,112359,15700,11694,2013,1125,771,0.3396841729158796,1.2486304738420684,0,0.5,0.3840116756001497,0
17,110243,16653,12857,2116,1163,792,0.3464275345979989,1.2445369001834514,0,0.5,0.374502115216747,0
18,108045,17546,14162,2198,1305,751,0.3443529367368883,1.2377641290737884,0,0.5,0.3245069101609462,0
19,105631,18652,15470,2414,1308,945,0.3581860891794053,1.2283863644106503,0,0.5,0.3936582250342526,0
20,103096,19779,16878,2535,1408,1022,0.3689477132461826,1.2165063509461096,0,0.5,0.40220540913659664,0
21,100788,20554,18411,2308,1533,983,0.31845637415102257,1.2022542485937369,0,0.5,0.4246476163271803,0
22,98225,21530,19998,2563,1587,930,0.3420986307932334,1.1857862063693485,0,0.5,0.36091305604751234,0
23,95845,22231,21677,2380,1679,1034,0.31964979780389235,1.1672826515897146,0,0.5,0.4201548835995573,0
24,93616,22805,23332,2229,1655,804,0.30524659790154046,1.1469463130731183,0,0.5,0.36953269932022864,0
25,91146,23537,25070,2470,1738,921,0.33182571655055665,1.125,0,0.5,0.37394780767934094,0
26,88732,24169,26852,2414,1782,1189,0.3134926892756991,1.10168416076895,0,0.5,0.48987689503093673,0
27,86369,24683,28701,2363,1849,1195,0.3055166534846274,1.0772542485937369,0,0.5,0.5131123464973888,0
28,84238,24948,30567,2131,1866,824,0.2936046957871195,1.05197792270444,0,0.5,0.3844715118031046,0
29,82021,25255,32477,2217,1910,1108,0.2976473652842208,1.0261321158169132,0,0.5,0.4942267054921739,0
30,79811,25516,34426,2210,1949,903,0.29073253016771683,1.0000000000000002,0,0.5,0.4140118906455129,0
31,77995,25321,36437,1816,2011,747,0.265274217150757,0.9738678841830868,0,0.5,0.40783259039133024,0
32,76046,25312,38395,1949,1958,725,0.2812784715212473,0.9480220772955602,0,0.5,0.38723159256261463,0
33,74326,25056,40371,1720,1944,630,0.2603306604186881,0.9227457514062631,0,0.5,0.36224826833009005,0
34,72849,24641,42263,1477,1892,696,0.22726407650335897,0.89831583923105,0,0.5,0.4909286760538412,0
35,71185,24379,44189,1664,1926,705,0.2652002020499463,0.8750000000000001,0,0.5,0.4075322723070416,0
36,69656,24067,46030,1529,1841,664,0.24319241870053177,0.8530536869268818,0,0.5,0.4396398991387496,0
