Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,72911,89,468,32,86,0,32,0,0.3077841359055498,1.0,0,0.5,0.6,0,3.816470940988017
1,72826,174,426,74,76,0,42,0,0.2867597164674278,1.0261321158169134,0,0.5,0.6013966480446927,0,3.5516263794994725
2,72750,250,390,110,67,0,36,0,0.33221632593479444,1.05197792270444,0,0.5,0.6027932960893855,0,4.1103295428156965
3,72683,317,365,135,65,0,25,0,0.3292369181823321,1.0772542485937369,0,0.5,0.6041899441340782,0,4.069715463307219
4,72615,299,420,166,65,86,31,50,0.36644152386108947,1.10168416076895,0,0.5,0.605586592178771,0,4.525365859723301
5,72530,308,461,201,79,76,35,50,0.36582308931203356,1.125,0,0.5,0.6069832402234636,0,4.512440249626156
6,72455,316,492,237,71,67,36,38,0.3583188198599364,1.1469463130731183,0,0.5,0.6083798882681564,0,4.415304437576818
7,72348,358,512,282,102,65,45,37,0.40815586534799553,1.1672826515897146,0,0.5,0.6097765363128491,0,5.021983086087888
8,72265,376,540,319,82,65,37,41,0.35973836113617025,1.1857862063693485,0,0.5,0.6111731843575419,0,4.421172222364854
9,72160,402,580,358,100,79,39,54,0.4063873710069541,1.2022542485937369,0,0.5,0.6125698324022346,0,4.987230049636361
10,72022,469,597,412,126,71,54,50,0.45212359281130127,1.2165063509461096,0,0.5,0.6139664804469274,0,5.537898877798561
11,71897,492,650,461,119,102,49,74,0.3964606408656228,1.2283863644106503,0,0.5,0.6153631284916201,0,4.847675288489062
12,71726,581,684,509,167,82,48,57,0.44049399970503034,1.2377641290737884,0,0.5,0.6167597765363129,0,5.373277656946089
13,71625,582,741,552,97,100,43,61,0.3988947559528981,1.2445369001834514,0,0.5,0.6181564245810056,0,4.858985866518083
14,71468,613,808,611,151,126,59,76,0.4458476461941908,1.2486304738420684,0,0.5,0.6195530726256983,0,5.419020336429664
15,71270,692,882,656,187,119,45,78,0.4536530410072636,1.25,0,0.5,0.620949720670391,0,5.4986143252700135
16,71096,699,977,728,166,167,72,112,0.42851054106040304,1.2486304738420684,0,0.5,0.6223463687150838,0,5.181187997828301
17,70877,821,990,812,212,97,84,63,0.43198729349883763,1.2445369001834514,0,0.5,0.6237430167597765,0,5.20713663287706
18,70638,909,1068,885,238,151,73,87,0.48736814029767933,1.2377641290737884,0,0.5,0.6251396648044693,0,5.85488277114753
19,70428,932,1173,967,207,187,82,129,0.45770314546176954,1.2283863644106503,0,0.5,0.626536312849162,0,5.482162776969644
20,70176,1018,1245,1061,241,166,94,105,0.42360466168756616,1.2165063509461096,0,0.5,0.6279329608938548,0,5.055591962344667
21,69933,1049,1363,1155,241,212,94,137,0.4423901029716581,1.2022542485937369,0,0.5,0.6293296089385475,0,5.261508005292001
22,69595,1149,1516,1240,332,238,85,144,0.487158239799672,1.1857862063693485,0,0.5,0.6307262569832403,0,5.765948588241185
23,69292,1245,1603,1360,300,207,120,137,0.4266853148411317,1.1672826515897146,0,0.5,0.6321229050279329,0,5.028210686389745
24,68926,1370,1718,1486,360,241,126,144,0.4716344571238273,1.1469463130731183,0,0.5,0.6335195530726256,0,5.528550440768183
25,68530,1525,1820,1625,389,241,139,140,0.4694454439276136,1.125,0,0.5,0.6349162011173184,0,5.4712748762515915
26,68164,1559,2030,1747,360,332,122,222,0.4368385123123009,1.10168416076895,0,0.5,0.6363128491620111,0,5.064057883206749
27,67725,1698,2186,1891,431,300,144,188,0.46740504311797376,1.0772542485937369,0,0.5,0.6377094972067039,0,5.383504514483804
28,67269,1794,2377,2060,451,360,169,237,0.4749886431679322,1.05197792270444,0,0.5,0.6391061452513966,0,5.434015482527828
