Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,903539,146,1211,110,146,0,110,0,0.25002749141332453,1.0,0,0.5,0.31,0,3.120277511476496
1,903382,301,1106,216,157,1,106,1,0.24835113930669264,1.0,0,0.5,0.3130252100840336,0,3.0988185289539323
2,903243,438,1034,289,139,1,73,0,0.2644200693470388,1.0,0,0.5,0.3160504201680672,0,3.298812061704942
3,903117,575,949,375,126,1,86,0,0.2162374430525626,1.0,0,0.5,0.31907563025210084,0,2.6973261897890892
4,903009,537,1027,443,108,146,68,49,0.2332392642515338,1.0,0,0.5,0.32210084033613445,0,2.909057436808613
5,902924,465,1100,527,85,157,84,61,0.1933270032332916,1.0,0,0.5,0.32512605042016807,0,2.4110280908001798
6,902784,477,1160,606,140,139,79,57,0.23977307074419094,1.0,0,0.5,0.3281512605042017,0,2.9898046518299832
7,902646,486,1208,697,138,139,91,46,0.2121013896801107,1.0,0,0.5,0.3311764705882353,0,2.6443536146334004
8,902512,521,1231,782,134,108,85,38,0.22924858067324397,1.0,0,0.5,0.3342016806722689,0,2.8577102671221346
9,902384,564,1205,893,128,85,111,31,0.24458946340153997,1.0,0,0.5,0.3372268907563025,0,3.048510428965875
10,902227,573,1261,988,157,151,95,57,0.21585238526579,1.0,0,0.5,0.34025210084033614,0,2.689869597566175
11,902084,568,1293,1104,143,148,116,66,0.20278654996730872,1.0,0,0.5,0.34327731092436975,0,2.5266476429536064
12,901939,570,1334,1206,145,143,102,50,0.2285705059143256,1.0,0,0.5,0.34630252100840336,0,2.847448712133689
13,901802,581,1359,1309,137,128,103,24,0.21735171142657397,1.0,0,0.5,0.349327731092437,0,2.7072777427429657
14,901652,583,1414,1414,150,160,105,59,0.21793009256543647,1.0,0,0.5,0.3523529411764706,0,2.7140304017571557
15,901491,613,1469,1502,161,143,88,51,0.23902983948788606,1.0,0,0.5,0.3553781512605042,0,2.9762682378593883
16,901327,649,1519,1597,164,145,95,39,0.21221419582205944,1.0,0,0.5,0.3584033613445378,0,2.6418938724951735
17,901167,685,1557,1698,160,139,101,52,0.2076264279768582,1.0,0,0.5,0.36142857142857143,0,2.584321060034704
18,900981,715,1600,1817,186,162,119,59,0.2568925020891274,1.0,0,0.5,0.36445378151260505,0,3.196874708907511
19,900781,742,1684,1906,200,173,89,69,0.23157897793804427,1.0,0,0.5,0.36747899159663866,0,2.8812232091004017
20,900562,792,1762,2009,219,181,103,66,0.24037143258308383,1.0,0,0.5,0.3705042016806723,0,2.9898887144102795
21,900340,839,1790,2156,222,175,147,72,0.26616289367634194,1.0,0,0.5,0.3735294117647059,0,3.309882747912136
22,900150,837,1860,2278,190,192,122,86,0.2422666676819933,1.0,0,0.5,0.3765546218487395,0,3.012084186651059
23,899962,835,1953,2385,188,200,107,77,0.21252665550917182,1.0,0,0.5,0.3795798319327731,0,2.641776876967463
24,899733,833,2017,2552,229,231,167,83,0.24791521626035215,1.0,0,0.5,0.38260504201680673,0,3.080884287943608
25,899510,838,2054,2737,223,222,185,82,0.20901658233174994,1.0,0,0.5,0.38563025210084034,0,2.596840600687073
26,899252,906,2098,2883,258,190,146,86,0.2473254597966737,1.0,0,0.5,0.38865546218487396,0,3.0719121526967554
27,899041,933,2135,3044,211,198,161,80,0.2293919894931187,1.0,0,0.5,0.39168067226890757,0,2.848500502011629
28,898823,922,2215,3193,218,229,149,96,0.22579540711572457,1.0,0,0.5,0.3947058823529412,0,2.803159664272625
29,898558,963,2284,3351,265,227,158,88,0.25852085883482484,1.0,0,0.5,0.3977310924369748,0,3.208486820431336
30,898282,993,2336,3557,276,258,206,104,0.2487698415522752,1.0,0,0.5,0.4007563025210084,0,3.0865191889509687
31,897988,1062,2341,3777,294,225,220,84,0.2564833808358041,1.0,0,0.5,0.403781512605042,0,3.1811805417585908
32,897669,1165,2351,3985,319,218,208,97,0.23488417695612798,1.0,0,0.5,0.40680672268907564,0,2.912249259176603
33,897389,1177,2418,4186,280,268,201,103,0.24208788263828013,1.0,0,0.5,0.40983193277310925,0,3.000629317828881
34,897071,1214,2540,4352,318,288,166,126,0.27187236338390464,1.0,0,0.5,0.41285714285714287,0,3.3686076790259225
35,896754,1237,2661,4525,317,294,173,123,0.25469222673847525,1.0,0,0.5,0.4158823529411765,0,3.154623741398326
36,896455,1215,2760,4747,299,321,222,137,0.23559931598946943,1.0,0,0.5,0.4189075630252101,0,2.917165532816078
37,896171,1229,2834,4953,284,280,206,111,0.21519165834430662,1.0,0,0.5,0.4219327731092437,0,2.6636359821105553
38,895829,1263,2955,5157,342,325,204,139,0.22765145318896365,1.0,0,0.5,0.4249579831932773,0,2.816787591170889
39,895488,1301,3031,5398,341,317,241,140,0.2382263588145011,1.0,0,0.5,0.42798319327731094,0,2.9465114817205627
40,895331,1159,3096,5632,157,299,234,120,0.10837515589401213,1.0,1,0.5,0.43100840336134455,0,1.3402070911925137
41,895174,1025,3162,5860,157,294,228,134,0.1200015573719555,1.0,1,0.5,0.43403361344537816,0,1.4837232311012702
42,894989,851,3198,6183,185,359,323,133,0.09674402050862467,1.0,1,0.5,0.4370588235294118,0,1.1959151951892235
43,894796,689,3339,6397,193,355,214,149,0.13078186557588875,1.0,1,0.5,0.4400840336134454,0,1.6163303087195409
