Day,Susceptible,Infected,Recovered,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag
0,433451,3101,216,400,216,240,0.2717232473560654,1.0,0,0.5,0.5901595747775813,0
1,433054,3258,456,397,240,279,0.2808707174831444,1.0,0,0.5,0.6781277407310515,0
2,432609,3489,670,445,214,232,0.2659614111469931,1.0,0,0.5,0.506226480047514,0
3,432148,3675,945,461,275,268,0.27045992684773495,1.0,0,0.5,0.5509836936707078,0
4,431682,3857,1229,466,284,258,0.26918564300524056,1.0,0,0.5,0.5233825259300794,0
5,431237,3985,1546,445,317,238,0.2614451900805048,1.0,0,0.5,0.5810926352903127,0
6,430651,4242,1875,586,329,359,0.26741966391438415,1.0,0,0.5,0.6088206665446054,0
7,430066,4497,2205,585,330,355,0.26505303002781244,1.0,0,0.5,0.610472203502034,0
8,429529,4703,2536,537,331,239,0.24463999877452614,1.0,0,0.5,0.4451668544200939,0
9,428971,4885,2912,558,376,369,0.2391466312543433,1.0,0,0.5,0.6208785284995186,0
10,428257,5208,3303,714,391,393,0.2788204807649413,1.0,0,0.5,0.5290248852414786,0
11,427532,5571,3665,725,362,418,0.27655826974844744,1.0,0,0.5,0.5939972441472906,0
12,426758,5923,4087,774,422,558,0.2822204359156356,1.0,0,0.5,0.6982544142336617,0
13,426033,6206,4529,725,442,481,0.26187126587469345,1.0,0,0.5,0.6238085590574373,0
14,425193,6569,5006,840,477,530,0.2680047708500322,1.0,0,0.5,0.6322959752629824,0
15,424389,6843,5536,804,530,459,0.2577842995340997,1.0,0,0.5,0.5913129918944258,0
16,423504,7161,6103,885,512,545,0.269297195977722,1.0,0,0.5,0.6412226308010267,0
17,422602,7508,6658,902,555,544,0.2718784036562292,1.0,0,0.5,0.6079617338404435,0
18,421655,7915,7198,947,540,498,0.26958843590001763,1.0,0,0.5,0.56251699412401,0
19,420614,8392,7762,1041,564,540,0.2798312994581188,1.0,0,0.5,0.5596572134943336,0
20,419452,8952,8364,1162,602,726,0.27840060992475935,1.0,0,0.5,0.6393360802375616,0
21,418150,9576,9042,1302,678,787,0.30215974070500645,1.0,0,0.5,0.6118245065797419,0
22,416906,10051,9811,1244,769,748,0.2665402520864521,1.0,0,0.5,0.5946192299304942,0
23,415655,10498,10615,1251,804,731,0.26503684068228517,1.0,0,0.5,0.5798354903900157,0
24,414276,11009,11483,1379,868,844,0.2646906120847483,1.0,0,0.5,0.6193055524335108,0
25,412779,11674,12315,1497,832,1021,0.2982199601533855,1.0,0,0.5,0.6847765445908396,0
26,411284,12242,13242,1495,927,879,0.26934632319109575,1.0,0,0.5,0.5558078213578216,0
27,409831,12742,14195,1453,953,877,0.2546318607765222,1.0,0,0.5,0.6095923092012798,0
28,408245,13282,15241,1586,1046,898,0.25780818839090974,1.0,0,0.5,0.552006540472949,0
29,406388,14099,16281,1857,1040,1016,0.28792013402501027,1.0,0,0.5,0.5417270839840241,0
30,404760,14590,17418,1628,1137,888,0.25591749284509624,1.0,0,0.5,0.5540301011996848,0
31,402840,15360,18568,1920,1150,1179,0.28066223259031703,1.0,0,0.5,0.6303764424656669,0
32,400836,16228,19704,2004,1136,1169,0.28458297365229124,1.0,0,0.5,0.5766992481958267,0
33,398770,17068,20930,2066,1219,1090,0.280524871019754,1.0,0,0.5,0.524667376030244,0
34,396481,18005,22282,2289,1352,1347,0.29120701089278705,1.0,0,0.5,0.6033415095276073,0
35,394071,18957,23740,2410,1458,1375,0.29187899799264516,1.0,0,0.5,0.5717919273387502,0
36,391727,19806,25235,2344,1495,1534,0.2816597856022673,1.0,0,0.5,0.6559723499965582,0
37,389267,20797,26704,2460,1469,1577,0.2864007165797807,1.0,0,0.5,0.6426486304607735,0
38,386467,21974,28327,2800,1623,1426,0.2956962560169867,1.0,0,0.5,0.5037391522738243,0
39,383775,22952,30041,2692,1714,1707,0.2733783317087408,1.0,0,0.5,0.629467453434342,0
40,380844,24107,31817,2931,1776,1775,0.2848804623219772,1.0,0,0.5,0.6208647892096655,0
41,378028,25050,33690,2816,1873,1663,0.2721924567847962,1.0,0,0.5,0.5894732294375525,0
42,375008,26115,35645,3020,1955,1697,0.2841508425250251,1.0,0,0.5,0.5661336982719211,0
43,371686,27420,37662,3322,2017,2192,0.2978875273317283,1.0,0,0.5,0.66642896223798,0
44,368091,28877,39800,3595,2138,1979,0.3139523684243457,1.0,0,0.5,0.5594271107805521,0
45,364573,30196,41999,3518,2199,2291,0.2950889003308994,1.0,0,0.5,0.6473075988335806,0
46,360937,31550,44281,3636,2282,2039,0.2932372877333321,1.0,0,0.5,0.5632766846509979,0
47,356836,33265,46667,4101,2386,1914,0.32371274345527395,1.0,0,0.5,0.47913615129689724,0
48,352844,34674,49250,3992,2567,2460,0.2930948418837592,1.0,0,0.5,0.6077196603520658,0
49,348972,35840,51956,3872,2706,2392,0.2812794682353158,1.0,0,0.5,0.6214229113947987,0
50,344870,37114,54784,4102,2828,2021,0.2931528608341847,1.0,0,0.5,0.4890054843101564,0
51,340958,38158,57652,3912,2868,2296,0.26825308404180065,1.0,0,0.5,0.5911530506506254,0
52,336348,39926,60494,4610,2842,3007,0.3097992313740062,1.0,0,0.5,0.6626226411120683,0
53,331708,41500,63560,4640,3066,3005,0.2971843016980088,1.0,0,0.5,0.6420085661437983,0
54,327091,42898,66779,4617,3219,2607,0.29936484167219574,1.0,0,0.5,0.5547128603049774,0
55,322259,44403,70106,4832,3327,2999,0.31517450173408135,1.0,0,0.5,0.6128184027972716,0
56,317172,46089,73507,5087,3401,2970,0.3120696055818298,1.0,0,0.5,0.5828047300738078,0
57,312061,47639,77068,5111,3561,3124,0.3134445576981187,1.0,0,0.5,0.6072753839238435,0
58,306929,49157,80682,5132,3614,2955,0.30292398565864037,1.0,0,0.5,0.5654620874927759,0
59,301676,50601,84491,5253,3809,3349,0.30429341775524965,1.0,0,0.5,0.6304235828486142,0
60,296229,52175,88364,5447,3873,2875,0.31695418814625465,1.0,0,0.5,0.523821353341711,0
61,290927,53493,92348,5302,3984,3264,0.302089804915033,1.0,0,0.5,0.6183797036425702,0
62,285324,54958,96486,5603,4138,3837,0.31907868551211716,1.0,0,0.5,0.6878761098412791,0
63,279517,56537,100714,5807,4228,3262,0.3218172902974753,1.0,0,0.5,0.5617392459202468,0
64,273628,58020,105120,5889,4406,3557,0.33131631621123186,1.0,0,0.5,0.6086001248652618,0
65,268367,58773,109628,5261,4508,3710,0.2883451854872082,1.0,0,0.5,0.6965820780075884,0
66,262901,59614,114253,5466,4623,3201,0.30897393765536985,1.0,0,0.5,0.5909492694621196,0
67,257420,60571,118777,5481,4524,3138,0.3093714853333765,1.0,0,0.5,0.5674898409252416,0
68,251920,61401,123447,5500,4670,3406,0.310268406681303,1.0,0,0.5,0.6229950357798454,0
69,246679,62006,128083,5241,4636,3371,0.3064064295398726,1.0,0,0.5,0.6297053301712456,0
70,240773,63152,132843,5906,4760,3445,0.3344803677968845,1.0,0,0.5,0.5810255602592785,0
71,235736,63258,137774,5037,4931,3120,0.2948278420065911,1.0,0,0.5,0.6150710724819496,0
72,230514,63688,142566,5222,4792,2491,0.3032788635926096,1.0,0,0.5,0.4749181674752959,0
73,225149,64238,147381,5365,4815,3169,0.319637617860123,1.0,0,0.5,0.5894938286086681,0
74,219717,64852,152199,5432,4818,3711,0.33736454993110987,1.0,0,0.5,0.6859621834049698,0
75,214408,65208,157152,5309,4953,3354,0.32067123968339284,1.0,0,0.5,0.6277738909816357,0
76,209114,65477,162177,5294,5025,3425,0.34368991767243107,1.0,0,0.5,0.647129831151548,0
77,203845,65746,167177,5269,5000,3289,0.3440598925017047,1.0,0,0.5,0.6195696224334106,0
78,198784,65778,172206,5061,5029,2852,0.32491175742056067,1.0,0,0.5,0.5642932528584109,0
79,193561,65798,177409,5223,5203,3316,0.3523117312915556,1.0,0,0.5,0.6230391247867317,0
80,188382,65894,182492,5179,5083,3415,0.3529800057459915,1.0,0,0.5,0.6594406823435571,0
81,183625,65605,187538,4757,5046,2828,0.3419324081056298,1.0,0,0.5,0.6027832891827147,0
82,178637,65516,192615,4988,5077,2794,0.3582395455949813,1.0,0,0.5,0.5573454799707641,0
83,174023,65030,197715,4614,5079,3540,0.34392539732479926,1.0,0,0.5,0.7521575723315358,0
84,169399,64779,202590,4624,4875,2742,0.36909722011507756,1.0,0,0.5,0.6041261945508312,0
85,164993,64063,207712,4406,5122,2738,0.34941800576229703,1.0,0,0.5,0.6259384985751244,0
86,161013,63153,212602,3980,4890,2307,0.3310729518153306,1.0,0,0.5,0.572681484032346,0
87,157193,62095,217480,3820,4878,2313,0.3306447609542802,1.0,0,0.5,0.5983104026174566,0
88,155566,58977,222225,1627,4745,1030,0.1425124471502706,1.0,1,0.5,0.6129485516860943,0
