Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,594922,1076,3777,4704,1069,1,383,0,0.261156717531203,1.0,0,0.0,0.287,0,3.21288938400474
1,589647,2074,3488,9285,992,9,298,0,0.2818050334131421,1.0,0,0.0,0.2883529411764706,0,3.4361758574224197
2,584488,1919,4285,13811,914,1078,281,305,0.27939390912046697,1.0,0,0.0,0.28970588235294115,0,3.376969018240815
3,579193,2020,4995,18315,1088,1007,297,286,0.2679622002113646,1.0,0,0.0,0.29105882352941176,0,3.2094556775060523
4,573697,2433,5554,22848,1327,923,364,260,0.2729053234988923,1.0,0,0.0,0.2924117647058823,0,3.2376442661298888
5,568149,2762,6215,27425,1418,1108,447,330,0.2662195842454519,1.0,0,0.0,0.29376470588235293,0,3.1277842644533247
6,562483,3011,7020,32046,1576,1336,531,432,0.2723679467040032,1.0,0,0.0,0.2951176470588235,0,3.168107729028933
7,556615,3409,7925,36627,1819,1437,532,434,0.2822939448251499,1.0,0,0.0,0.2964705882352941,0,3.2493089846090797
8,551097,3345,8953,41190,1512,1585,557,456,0.20716251562512544,1.0,0,0.0,0.29782352941176465,0,2.360879200024893
9,544855,3806,10198,45747,2275,1835,590,532,0.27610684284028975,1.0,0,0.0,0.29917647058823527,0,3.110947296391102
10,538378,4853,10885,50503,2555,1521,834,472,0.29132584094114455,1.0,0,0.0,0.3005294117647058,0,3.2434025700614986
11,531841,5227,12388,55172,2661,2296,793,706,0.27393715784804606,1.0,0,0.0,0.30188235294117644,0,3.01277918971842
12,525197,5491,14124,59832,2816,2568,832,770,0.2650054933069574,1.0,0,0.0,0.303235294117647,0,2.87813828265405
13,518251,6008,15678,64728,3166,2670,1116,835,0.2605168634864444,1.0,0,0.0,0.3045882352941176,0,2.7919686184017367
14,510682,7023,17258,69711,3838,2832,1252,840,0.2904430889095551,1.0,0,0.0,0.30594117647058816,0,3.067228567013749
15,502910,7941,19093,74739,4096,3187,1352,1038,0.2861675756718866,1.0,0,0.0,0.3072941176470588,0,2.9760843671811488
16,494764,8644,21724,79575,4526,3847,1216,1234,0.29103478857070547,1.0,0,0.0,0.3086470588235294,0,2.9776766820161042
17,486307,9457,24442,84524,4895,4105,1387,1275,0.26766121288270256,1.0,0,0.0,0.30999999999999994,0,2.6917238679222915
18,477127,10599,27238,89779,5679,4550,1754,1432,0.2963717046733699,1.0,0,0.0,0.31135294117647055,0,2.9241878918858584
