Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,178669,63,701,1201,63,0,68,0,0.16543598186858757,1.0,0,0.5,0.40800000000000003,0,2.0454538904967134
1,177497,110,641,2387,47,1,61,1,0.16019519466130444,1.0,0,0.5,0.4125378151260504,0,1.9676643424547395
2,176314,181,586,3560,66,1,56,0,0.18115830821523016,1.0,0,0.5,0.4170756302521008,0,2.210322112300293
3,175159,236,544,4713,45,1,43,0,0.1527298145367338,1.0,0,0.5,0.4216134453781513,0,1.8512573480380043
4,174016,274,496,5865,40,1,49,1,0.16077622850096196,1.0,0,0.5,0.4261512605042017,0,1.9360721250445232
5,172892,300,462,6996,28,1,35,0,0.13420500161316992,1.0,0,0.5,0.4306890756302521,0,1.605661942028091
6,171765,277,494,8116,38,63,31,23,0.13173460633508244,1.0,0,0.5,0.4352268907563025,0,1.5658316441772753
7,170649,263,503,9237,35,49,40,22,0.15167572257823092,1.0,0,0.5,0.439764705882353,0,1.7911433051261478
8,169531,245,545,10342,44,73,31,28,0.1843944313387269,1.0,0,0.5,0.4443025210084034,0,2.1632536191473997
9,168425,227,562,11449,39,57,40,23,0.16584734711172863,1.0,0,0.5,0.4488403361344538,0,1.9329721589853583
10,167326,241,553,12558,39,40,49,19,0.1533580478625711,1.0,0,0.5,0.4533781512605042,0,1.7757446491699078
11,166238,258,542,13650,35,28,39,7,0.1439605036530125,1.0,0,0.5,0.45791596638655463,0,1.6560909218550695
12,165154,262,532,14746,38,40,50,16,0.14105973744501452,1.0,0,0.5,0.4624537815126051,0,1.6121397326910996
13,164089,267,527,15826,25,35,40,11,0.16560957780308555,1.0,0,0.5,0.46699159663865547,0,1.8805090688997161
14,163018,250,530,16911,38,55,52,24,0.1556054522233182,1.0,0,0.5,0.47152941176470586,0,1.7553789437855614
15,161959,244,530,17976,33,39,39,22,0.15086140491477038,1.0,0,0.5,0.4760672268907563,0,1.6908058753191049
16,160910,236,542,19037,30,54,42,23,0.15437617078071764,1.0,0,0.5,0.48060504201680676,0,1.718991831571387
17,159867,222,546,20091,30,45,41,22,0.15605406918897186,1.0,0,0.5,0.48514285714285715,0,1.726411962797242
18,158831,207,545,21143,29,44,45,14,0.1499519804396284,1.0,0,0.5,0.48968067226890755,0,1.6481547635831724
19,157790,209,539,22188,42,40,46,22,0.16178680830278716,1.0,0,0.5,0.494218487394958,0,1.7665791380704066
20,156753,219,548,23210,44,38,29,20,0.16792802847069688,1.0,0,0.5,0.49875630252100844,0,1.8215855159374168
21,155737,215,537,24241,29,33,44,19,0.15557279682021696,1.0,0,0.5,0.5032941176470588,0,1.676625154898173
22,154734,191,538,25267,22,46,45,20,0.13639300073999752,1.0,0,0.5,0.5078319327731092,0,1.4604555742899161
23,153723,203,528,26282,37,31,41,14,0.15312478733303464,1.0,0,0.5,0.5123697478991597,0,1.6289016521803814
24,152715,214,505,27302,40,29,52,17,0.165133023768665,1.0,0,0.5,0.5169075630252101,0,1.7451234073341453
25,151715,220,521,28290,38,42,26,21,0.17735351240856415,1.0,0,0.5,0.5214453781512605,0,1.8619963666215462
26,150725,213,515,29299,35,48,54,26,0.1679676209833773,1.0,0,0.5,0.5259831932773109,0,1.75194866918185
27,149739,221,501,30291,37,29,43,14,0.14960431892473913,1.0,0,0.5,0.5305210084033614,0,1.5502065718159035
28,148762,233,478,31279,34,22,45,10,0.14313928965561637,1.0,0,0.5,0.5350588235294118,0,1.4735381356602855
29,147796,227,484,32252,30,43,37,24,0.17255048965335146,1.0,0,0.5,0.5395966386554621,0,1.764775192433784
30,146834,219,492,33214,32,40,32,24,0.15554352710983546,1.0,0,0.5,0.5441344537815126,0,1.580480298534992
31,145873,208,496,34182,37,48,44,22,0.15472630709575655,1.0,0,0.5,0.548672268907563,0,1.5618869229338948
32,144926,206,502,35135,29,41,35,21,0.1647087867378284,1.0,0,0.5,0.5532100840336135,0,1.6518613347131852
33,143987,196,502,36084,27,37,37,16,0.16507167509017312,1.0,0,0.5,0.5577478991596638,0,1.6447744666846187
34,143049,198,489,37037,32,34,47,23,0.14815663388860048,1.0,0,0.5,0.5622857142857143,0,1.4666160801074555
35,142120,190,482,37981,29,37,44,16,0.16286502712812348,1.0,0,0.5,0.5668235294117647,0,1.6017456331206268
36,141201,183,484,38905,25,32,30,20,0.12486317048176782,1.0,0,0.5,0.5713613445378152,0,1.2200640892077417
37,140285,184,485,39830,27,37,36,22,0.13303803396509375,1.0,0,0.5,0.5758991596638655,0,1.2915093915592564
38,139386,178,501,40735,17,39,23,25,0.14175399644759618,1.0,0,0.5,0.580436974789916,0,1.3673036740622364
39,138482,188,487,41653,27,27,41,18,0.1607081754509712,1.0,0,0.5,0.5849747899159664,0,1.540074788854908
40,137575,187,482,42566,35,36,41,19,0.15217161605130997,1.0,0,0.5,0.5895126050420167,0,1.4487174395641857
41,136688,179,467,43476,21,29,44,15,0.15990727605023078,1.0,0,0.5,0.5940504201680672,0,1.5125478695008931
42,135793,198,462,44366,35,25,30,9,0.1819638348248737,1.0,0,0.5,0.5985882352941176,0,1.7099089195814516
43,134923,187,456,45265,15,38,44,21,0.12857644822001113,1.0,0,0.5,0.6031260504201681,0,1.2004882886934742
44,134055,173,445,46158,19,33,44,25,0.1594063586706818,1.0,0,0.5,0.6076638655462185,0,1.4787650311955565
45,133187,160,443,47041,24,37,39,19,0.13284336936221047,1.0,0,0.5,0.6122016806722689,0,1.224368739775231
46,132323,167,444,47913,26,35,34,18,0.13539854902360376,1.0,0,0.5,0.6167394957983193,0,1.2398234968534663
47,131455,181,420,48791,35,21,45,13,0.15494256675191043,1.0,0,0.5,0.6212773109243698,0,1.4094782206265422
48,130609,165,427,49656,18,44,37,39,0.14361020252557163,1.0,0,0.5,0.6258151260504201,0,1.297982726235259
49,129773,152,414,50518,14,27,40,17,0.13512128966021011,1.0,0,0.5,0.6303529411764707,0,1.2134409304916602
50,128923,166,398,51370,33,19,35,13,0.1790720916742703,1.0,0,0.5,0.6348907563025211,0,1.5976028374310727
51,128093,174,388,52215,19,24,34,16,0.1275709936355671,1.0,0,0.5,0.6394285714285715,0,1.1308053361881412
52,127269,164,395,53056,18,42,35,27,0.1252055339127684,1.0,0,0.5,0.6439663865546219,0,1.102698211268651
53,126458,139,402,53885,10,35,28,26,0.1001744685583111,1.0,0,0.5,0.6485042016806722,0,0.8766250363266953
54,125637,136,406,54705,25,28,24,17,0.14651880733453163,1.0,0,0.5,0.6530420168067227,0,1.2738592538702949
55,124833,137,395,55521,13,14,25,9,0.15411872775201496,1.0,0,0.5,0.6575798319327731,0,1.3313594853036586
56,124031,134,398,56336,17,33,30,24,0.14799459103569038,1.0,0,0.5,0.6621176470588235,0,1.27024239074231
57,123235,119,396,57151,15,32,34,21,0.12251237078867051,1.0,0,0.5,0.6666554621848739,0,1.044779223051987
58,122442,105,394,57960,18,32,34,21,0.12212295808559773,1.0,0,0.5,0.6711932773109243,0,1.0347566926711442
59,121647,119,371,58764,24,10,33,7,0.11643092101585174,1.0,0,0.5,0.6757310924369748,0,0.9801222533420699
60,120860,133,361,59564,22,25,35,18,0.14506681199461627,1.0,0,0.5,0.6802689075630253,0,1.2132803692597547
61,120081,136,344,60357,18,15,32,9,0.13161222026676686,1.0,0,0.5,0.6848067226890756,0,1.0936567189630435
62,119307,139,357,61130,18,30,17,18,0.1149475040355072,1.0,0,0.5,0.6893445378151261,0,0.9490213542276271
63,118549,129,341,61914,7,17,33,13,0.1326133282952142,1.0,0,0.5,0.6938823529411765,0,1.0879165505988175
64,117791,137,330,62689,12,18,29,14,0.11394964102316249,1.0,0,0.5,0.6984201680672268,0,0.9288286096304775
65,117034,129,325,63459,16,24,29,15,0.12041092574186722,1.0,0,0.5,0.7029579831932773,0,0.9751882455181257
66,116285,102,335,64225,12,39,29,33,0.1008676518799126,1.0,0,0.5,0.7074957983193279,0,0.811682386680777
67,115543,109,321,64988,11,18,32,12,0.10241934173934922,1.0,0,0.5,0.7120336134453782,0,0.8189099230065787
68,114809,83,333,65736,7,33,21,22,0.12585379138648267,1.0,0,0.5,0.7165714285714286,0,0.9998912120150891
69,114067,96,320,66478,20,7,20,5,0.12612932520788822,1.0,0,0.5,0.721109243697479,0,0.9956039379690552
70,113335,98,320,67222,14,26,26,23,0.11854549719325762,1.0,0,0.5,0.7256470588235294,0,0.9297359525613846
71,112606,98,318,67953,16,16,18,10,0.10952170777507435,1.0,0,0.5,0.7301848739495799,0,0.8534385432504417
72,111885,100,305,68687,12,12,25,11,0.13049475024733867,1.0,0,0.5,0.7347226890756302,0,1.0103583165007342
73,111169,87,294,69427,12,25,36,17,0.11761024973700865,1.0,0,0.5,0.7392605042016807,0,0.9047724855933486
74,110458,106,276,70152,11,7,25,7,0.11704691005136521,1.0,0,0.5,0.743798319327731,0,0.8946798215212597
75,109744,105,267,70876,19,20,29,14,0.13114499440816094,1.0,0,0.5,0.7483361344537814,0,0.9959625725451198
76,109046,84,272,71590,7,28,23,19,0.10021821453854525,1.0,0,0.5,0.7528739495798319,0,0.7562526588689149
77,108353,81,267,72297,7,16,21,14,0.12138887878454961,1.0,0,0.5,0.7574117647058823,0,0.9101864255166735
78,107664,80,266,72994,7,14,15,12,0.120387059750536,1.0,0,0.5,0.7619495798319328,0,0.8969347133555772
79,106974,97,256,73693,13,12,22,10,0.11855538691170621,1.0,0,0.5,0.7664873949579832,0,0.8776271327306086
80,106290,82,266,74382,11,26,16,17,0.12350997697083178,1.0,0,0.5,0.7710252100840336,0,0.9084582257652013
81,105616,74,259,75077,5,19,26,14,0.11049458091324521,1.0,0,0.5,0.7755630252100841,0,0.807571917366976
82,104941,88,247,75761,10,7,19,4,0.11880308460663505,1.0,0,0.5,0.7801008403361346,0,0.8627469428308685
83,104269,87,235,76446,12,13,25,10,0.11964749860524655,1.0,0,0.5,0.7846386554621849,0,0.8633151173139091
84,103608,79,229,77121,5,13,19,12,0.11887274707403074,1.0,0,0.5,0.7891764705882354,0,0.8522874693334435
85,102949,59,238,77793,7,29,20,24,0.11240770114839028,1.0,0,0.5,0.7937142857142857,0,0.8008085704743869
86,102292,57,229,78461,9,11,20,8,0.1251523803525821,1.0,0,0.5,0.7982521008403362,0,0.885913455594346
87,101632,66,217,79128,16,11,23,9,0.11687645116405984,1.0,0,0.5,0.8027899159663866,0,0.8219927785401508
88,100985,53,220,79785,8,21,18,20,0.099752787731292,1.0,0,0.5,0.8073277310924369,0,0.6970957342640728
89,100348,43,215,80437,2,12,17,9,0.10487028459776386,1.0,0,0.5,0.8118655462184874,0,0.7282352241837368
90,99713,52,198,81090,4,5,22,5,0.11965538847952287,1.0,0,0.5,0.8164033613445377,0,0.8256472861877237
91,99079,59,190,81734,7,9,17,8,0.11940223194843672,1.0,0,0.5,0.8209411764705882,0,0.8186618894573531
92,98448,58,182,82374,8,9,17,7,0.11040802765093582,1.0,0,0.5,0.8254789915966386,0,0.7521735599457556
93,97819,47,185,83011,9,20,17,19,0.1275059051178792,1.0,0,0.5,0.8300168067226891,0,0.8631057921491682
94,97202,49,179,83640,2,8,14,6,0.12816694411196042,1.0,0,0.5,0.8345546218487395,0,0.8621081372811026
95,96582,57,164,84269,8,2,17,2,0.12492654413079518,1.0,0,0.5,0.83909243697479,0,0.8349518560487269
96,95971,46,162,84893,3,14,16,13,0.12060050353620486,1.0,0,0.5,0.8436302521008403,0,0.8009393943604968
97,95366,32,164,85510,2,16,14,12,0.09948882274308492,1.0,0,0.5,0.8481680672268908,0,0.6565659752397829
98,94763,29,157,86125,3,8,15,7,0.09458665571422983,1.0,0,0.5,0.8527058823529413,0,0.6202677275213665
99,94161,39,155,86732,6,9,11,8,0.12780299198384004,1.0,0,0.5,0.8572436974789917,0,0.8327652551700097
100,93564,33,152,87338,4,10,13,9,0.13091022977824351,1.0,0,0.5,0.8617815126050421,0,0.8476037691527879
101,92971,38,140,87948,5,10,22,9,0.12469176861654127,1.0,0,0.5,0.8663193277310924,0,0.8022242781016072
102,92385,36,127,88549,1,3,16,2,0.13307676945508157,1.0,0,0.5,0.8708571428571429,0,0.8507740338272218
103,91800,38,116,89143,4,2,13,2,0.1457943069607978,1.0,0,0.5,0.8753949579831933,0,0.9261765073990248
104,91222,37,113,89728,1,5,8,5,0.14783266357175132,1.0,0,0.5,0.8799327731092437,0,0.9332124099243705
105,90643,31,126,90308,5,19,6,15,0.13465414378565524,1.0,0,0.5,0.8844705882352941,0,0.8446261193326802
106,90066,39,114,90894,7,4,16,4,0.13676404048852864,1.0,0,0.5,0.8890084033613445,0,0.8523997469081
107,89492,34,123,91467,7,15,6,14,0.12316692563823446,1.0,0,0.5,0.8935462184873949,0,0.7627616138999911
108,88922,40,108,92046,7,1,16,1,0.1280716784176883,1.0,0,0.5,0.8980840336134454,0,0.7880845928962485
109,88356,48,99,92618,7,4,13,4,0.1247694393908252,1.0,0,0.5,0.9026218487394957,0,0.7628774612486957
110,87798,57,93,93184,2,4,10,3,0.13602026281005664,1.0,0,0.5,0.9071596638655463,0,0.8264160563762465
111,87242,48,99,93743,4,13,7,13,0.14649792770441633,1.0,0,0.5,0.9116974789915966,0,0.884438436893711
112,86688,57,98,94305,5,12,13,10,0.1342510931634996,1.0,0,0.5,0.916235294117647,0,0.8053549417715832
113,86142,48,103,94855,1,10,5,10,0.11448580354217461,1.0,0,0.5,0.9207731092436975,0,0.682459842051469
114,85598,44,97,95409,3,7,13,7,0.11730248001366925,1.0,0,0.5,0.9253109243697479,0,0.6948344223824183
115,85055,44,99,95958,4,12,10,11,0.10840747631651469,1.0,0,0.5,0.9298487394957984,0,0.6380718675679244
116,84517,34,100,96505,3,13,12,13,0.1143586275656476,1.0,0,0.5,0.9343865546218488,0,0.6688419764527883
117,83986,43,92,97048,0,4,12,4,0.11788162685147674,1.0,0,0.5,0.9389243697478992,0,0.6851150885733116
118,83451,41,106,97583,7,21,7,20,0.13014703061114805,1.0,0,0.5,0.9434621848739496,0,0.7515819178235352
119,82923,46,99,98116,3,1,8,1,0.11449430916348098,1.0,0,0.5,0.948,0,0.6570061283287846
