Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
0,224542,24,96,16,20,1,16,0,0.37558614505397986,1.0,0,0.5,0.27999999999999997,0,4.692089402304168
1,224523,43,94,24,19,6,8,0,0.3360493201951897,1.0209056926535307,0,0.5,0.28094117647058825,0,4.197812015584014
2,224502,44,112,32,21,26,8,5,0.3568172423539002,1.0415823381635518,0,0.5,0.2818823529411765,0,4.4568208319944596
3,224483,47,131,38,19,25,6,8,0.39056032629581783,1.0618033988749895,0,0.5,0.2828235294117647,0,4.877875497270703
4,224458,57,149,47,25,27,9,6,0.39479778725842923,1.08134732861516,0,0.5,0.283764705882353,0,4.930249837121756
5,224416,92,162,62,42,28,15,6,0.3916426135651994,1.1,0,0.5,0.28470588235294114,0,4.889932744802881
6,224385,92,193,68,31,37,6,14,0.43882951043690355,1.1175570504584946,0,0.5,0.2856470588235294,0,5.478337389193661
7,224354,66,246,78,31,63,10,16,0.37288887133577364,1.1338261212717717,0,0.5,0.28658823529411764,0,4.654492854040436
8,224302,90,266,95,52,37,17,9,0.37147669567724995,1.1486289650954788,0,0.5,0.28752941176470587,0,4.635791004804679
9,224248,113,288,110,54,37,15,7,0.44557198607205784,1.1618033988749894,0,0.5,0.2884705882352941,0,5.559114064255987
10,224180,126,320,139,68,61,29,18,0.422507695334668,1.1732050807568877,0,0.5,0.28941176470588237,0,5.269757332886343
11,224104,165,352,167,76,60,28,21,0.46907001088249867,1.18270909152852,0,0.5,0.2903529411764706,0,5.848525730662534
12,224032,169,410,183,72,74,16,21,0.4586396535469834,1.1902113032590307,0,0.5,0.2912941176470588,0,5.716639230316826
13,223927,181,477,215,105,99,32,29,0.4370648634052912,1.195629520146761,0,0.5,0.2922352941176471,0,5.445170518250782
14,223817,231,527,243,110,78,28,28,0.45599505542220004,1.1989043790736547,0,0.5,0.29317647058823526,0,5.678221533040827
15,223680,263,588,293,137,111,50,33,0.5190717913639097,1.2,0,0.5,0.29411764705882354,0,6.459720254118169
16,223570,267,679,330,110,128,37,41,0.40867186247279474,1.1989043790736547,0,0.5,0.29505882352941176,0,5.0833193292609
17,223406,299,767,385,164,143,55,38,0.4761361862717184,1.195629520146761,0,0.5,0.296,0,5.918138852366524
18,223239,340,858,426,167,132,41,35,0.46175229402729584,1.1902113032590307,0,0.5,0.2969411764705882,0,5.735063868731418
19,223042,372,977,482,197,175,56,48,0.418936903500294,1.1827090915285203,0,0.5,0.2978823529411765,0,5.198695706121373
20,222826,421,1082,550,216,173,68,54,0.4275127297180426,1.1732050807568877,0,0.5,0.2988235294117647,0,5.299977718292394
21,222544,502,1213,626,282,207,76,57,0.5367127255485963,1.1618033988749894,0,0.5,0.29976470588235293,0,6.645335487268541
22,222323,523,1373,688,221,222,62,65,0.39728752976593706,1.1486289650954788,0,0.5,0.3007058823529412,0,4.914150536566055
23,222041,523,1573,776,282,288,88,82,0.3711614905865071,1.1338261212717717,0,0.5,0.3016470588235294,0,4.585167584184494
24,221664,663,1722,870,377,243,94,72,0.4622050543506819,1.1175570504584946,0,0.5,0.30258823529411766,0,5.700185445491311
25,221272,790,1877,1003,392,288,133,91,0.4500126846974693,1.1,0,0.5,0.3035294117647059,0,5.540007409011009
26,220884,801,2161,1102,388,383,99,117,0.39498210904176945,1.08134732861516,0,0.5,0.3044705882352941,0,4.854011617638869
27,220435,841,2413,1265,449,415,163,130,0.44307532965066193,1.0618033988749895,0,0.5,0.3054117647058823,0,5.43397016394625
28,220015,880,2644,1428,420,394,163,114,0.347914128612984,1.0415823381635518,0,0.5,0.3063529411764706,0,4.258763125007548
29,219488,974,2961,1566,527,455,138,145,0.4072336266850285,1.0209056926535307,0,0.5,0.30729411764705883,0,4.972943692268515
